Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.78 [0.68-0.9],0.000765200873684177,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.49 [1.16-1.93],0.00186611728163853,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,3.27 [1.42-7.51],0.00525322293100323,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,2,0.61 [0.42-0.88],0.00906231769493094,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,NECTIN2,Nectin-2,Inverse variance weighted,5,0.83 [0.73-0.96],0.0116013004400114,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,LGALS4,Galectin-4,Inverse variance weighted,4,1.46 [1.08-1.98],0.0142988495901371,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CD27,CD27 antigen,Inverse variance weighted,9,1.18 [1.02-1.36],0.022695861109369,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,LAYN,Layilin,Inverse variance weighted,20,0.84 [0.72-0.98],0.0261044669900992,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.74 [0.55-0.98],0.0383896894232443,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.58 [0.34-0.98],0.0428747387734431,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.3 [1-1.69],0.0530890246029556,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,SPON2,Spondin-2,Inverse variance weighted,4,1.22 [0.99-1.51],0.0627418758828783,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,0.9 [0.78-1.04],0.148805717961712,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Wald ratio,1,0.41 [0.11-1.56],0.18969118400249,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.33 [0.86-2.05],0.197573459430195,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CST3,Cystatin-C,Inverse variance weighted,10,1.1 [0.95-1.28],0.206707923575983,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.24 [0.88-1.74],0.213447152783143,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,1.96 [0.63-6.06],0.24306234867377,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.83 [0.6-1.15],0.26414545620528,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,AMBP,Protein AMBP,Inverse variance weighted,3,1.19 [0.86-1.65],0.289315376905541,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,0.9 [0.74-1.1],0.300498960865,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,DSC2,Desmocollin-2,Inverse variance weighted,9,0.92 [0.78-1.08],0.309059460204419,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CD302,CD302 antigen,Inverse variance weighted,9,0.9 [0.73-1.1],0.310137692422837,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,LGALS9,Galectin-9,Inverse variance weighted,26,0.94 [0.84-1.06],0.318566948201928,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,18,1.08 [0.93-1.24],0.319631101444788,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,1.17 [0.86-1.6],0.326041495239226,cis
