Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.45 [1.15-1.84],0.00186575179132704,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SOST,Sclerostin,Wald ratio,1,2.54 [1.37-4.7],0.00293273153675335,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TFRC,Transferrin receptor protein 1,Inverse variance weighted,28,0.89 [0.82-0.97],0.00668570548943087,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ROBO1,Roundabout homolog 1,Inverse variance weighted,10,1.23 [1.05-1.45],0.0111330056936941,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.12 [1.03-1.23],0.0114820098203874,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SDC1,Syndecan-1,Inverse variance weighted,2,1.37 [1.07-1.77],0.0129905058303171,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LGALS4,Galectin-4,Inverse variance weighted,4,1.3 [1.05-1.6],0.0141096045529876,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.16 [1.03-1.32],0.0171074745925751,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CNTN5,Contactin-5,Inverse variance weighted,28,1.07 [1.01-1.12],0.0200874646528514,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CSTB,Cystatin-B,Inverse variance weighted,28,1.08 [1.01-1.15],0.0212400608919288,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.08 [1.01-1.15],0.0216496710338263,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.92 [0.85-0.99],0.0250927938877903,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,1.05 [1-1.09],0.0372839874880449,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,KLK7,Kallikrein-7,Inverse variance weighted,9,0.89 [0.79-1],0.0443549552236241,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SERPINA11,Serpin A11,Inverse variance weighted,31,0.94 [0.89-1],0.0473055619549691,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,1.09 [1-1.19],0.0552095979594113,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,1.06 [1-1.12],0.0564760385541568,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IL32,Interleukin-32,Inverse variance weighted,11,1.12 [1-1.26],0.0565267871382887,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,PLA2G10,Group 10 secretory phospholipase A2,Inverse variance weighted,7,1.19 [0.99-1.43],0.0576303424136745,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,1.54 [0.99-2.39],0.0577196680801507,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.23 [0.99-1.53],0.0633809019571063,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.06 [1-1.12],0.0635094449111049,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CD1C,T-cell surface glycoprotein CD1c,Inverse variance weighted,3,0.71 [0.48-1.03],0.0701888251501117,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SLAMF8,SLAM family member 8,Inverse variance weighted,25,0.97 [0.94-1],0.0798559206949064,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.1 [0.99-1.23],0.0889447937541132,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNC,Tenascin,Inverse variance weighted,12,0.91 [0.82-1.01],0.0929781130906371,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.28 [0.96-1.72],0.0953687495155158,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LMNB2,Lamin-B2,Wald ratio,1,0.5 [0.22-1.13],0.0954885193731923,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,1.09 [0.98-1.2],0.0998638030792638,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,41,0.97 [0.93-1.01],0.100650736347053,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.06 [0.99-1.15],0.100833231684487,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CD302,CD302 antigen,Inverse variance weighted,9,0.91 [0.81-1.02],0.101981041012694,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.08 [0.98-1.18],0.103090095643944,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,0.89 [0.78-1.02],0.10359925652761,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,PRG2,Bone marrow proteoglycan,Wald ratio,1,0.7 [0.45-1.08],0.106181138969382,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SELENOP,Selenoprotein P,Inverse variance weighted,2,0.79 [0.6-1.06],0.112252517259163,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,2,1.39 [0.92-2.08],0.116378859814647,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,VCAN,Versican core protein,Inverse variance weighted,31,1.05 [0.99-1.11],0.117967387682622,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,AREG,Amphiregulin,Inverse variance weighted,3,1.19 [0.96-1.48],0.119863674422162,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,0.93 [0.85-1.02],0.120466008167988,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LGMN,Legumain,Inverse variance weighted,12,0.93 [0.85-1.02],0.120929731626359,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.05 [0.99-1.11],0.124685898992715,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,PGF,Placenta growth factor,Inverse variance weighted,2,1.97 [0.83-4.67],0.125675287852186,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,RNASE6,Ribonuclease K6,Inverse variance weighted,15,0.95 [0.89-1.01],0.12654851173162,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SPON2,Spondin-2,Inverse variance weighted,4,0.89 [0.77-1.03],0.1278032590936,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,3,1.29 [0.93-1.81],0.129081042022002,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,28,0.95 [0.89-1.01],0.131552166720578,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.08 [0.98-1.18],0.132979919121279,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.88 [0.74-1.04],0.133031671335419,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,MSTN,Growth/differentiation factor 8,Inverse variance weighted,2,0.85 [0.69-1.05],0.134701160138328,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,0.94 [0.86-1.02],0.136823489533719,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,LEPR,Leptin receptor,Inverse variance weighted,8,0.91 [0.8-1.03],0.137658678249931,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,1.1 [0.97-1.25],0.141709856737899,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CA9,Carbonic anhydrase 9,Inverse variance weighted,3,0.85 [0.67-1.06],0.142692541218014,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,1.09 [0.97-1.22],0.143806172036993,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,MEPE,Matrix extracellular phosphoglycoprotein,Inverse variance weighted,3,0.77 [0.55-1.09],0.14659051105368,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,GHR,Growth hormone receptor,Inverse variance weighted,38,0.97 [0.93-1.01],0.159006400019105,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CHAD,Chondroadherin,Inverse variance weighted,3,1.08 [0.97-1.2],0.160358614240662,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CCL7,C-C motif chemokine 7,Inverse variance weighted,3,1.43 [0.87-2.35],0.160989476241707,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CALCA,Calcitonin,Inverse variance weighted,5,1.21 [0.93-1.58],0.16486873168601,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,5,0.8 [0.58-1.1],0.165371800576858,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,8,1.13 [0.95-1.33],0.167626521960692,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,32,1.04 [0.98-1.09],0.186337529653316,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,0.87 [0.71-1.07],0.186944704489768,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,4,1.08 [0.96-1.21],0.190248039353487,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OSTEOPOROSIS,MDK,Midkine,Inverse variance weighted,4,0.86 [0.69-1.08],0.193815032141028,cis
