Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,FSHB,Follitropin subunit beta,Inverse variance weighted,2,2.33 [1.65-3.3],1.87639329243417e-06,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,5,1.14 [1.05-1.24],0.00222631466222961,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,PAEP,Glycodelin,Inverse variance weighted,26,1.03 [1-1.07],0.0612076801572705,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,TFRC,Transferrin receptor protein 1,Inverse variance weighted,28,0.97 [0.93-1.01],0.140720818334844,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,TSPAN1,Tetraspanin-1,Inverse variance weighted,2,0.85 [0.65-1.1],0.203524944688327,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,9,1.04 [0.97-1.12],0.234868324854257,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,EPO,Erythropoietin,Inverse variance weighted,5,0.86 [0.66-1.11],0.242585250622229,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.06 [0.96-1.17],0.276900640707523,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CHRDL2,Chordin-like protein 2,Inverse variance weighted,7,0.95 [0.86-1.05],0.312182019890896,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CGA,Glycoprotein hormones alpha chain,Wald ratio,1,1.16 [0.7-1.92],0.562446675970087,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,LEFTY2,Left-right determination factor 2,Inverse variance weighted,36,1.01 [0.98-1.03],0.61490420799893,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,KLK4,Kallikrein-4,Inverse variance weighted,17,1.01 [0.97-1.05],0.706510351198176,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,FGF23,Fibroblast growth factor 23,Inverse variance weighted,2,0.95 [0.74-1.23],0.718213073797866,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,ITGAV,Integrin alpha-V,Inverse variance weighted,5,0.96 [0.79-1.18],0.718264847066386,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,RSPO1,R-spondin-1,Inverse variance weighted,5,0.99 [0.92-1.06],0.751642881931151,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CDH3,Cadherin-3,Inverse variance weighted,2,1 [0.82-1.23],0.981864352507076,cis
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,2,2 [1.44-2.77],3.54238845910922e-05,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,9,1.16 [1.05-1.28],0.00348688938636442,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,FGF23,Fibroblast growth factor 23,Inverse variance weighted,15,1.14 [1.04-1.25],0.00635326585485973,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,PAEP,Glycodelin,Inverse variance weighted,29,1.03 [1-1.07],0.0584221352224224,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,19,0.95 [0.9-1.01],0.097137847457835,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,ITGAV,Integrin alpha-V,Inverse variance weighted,10,0.89 [0.76-1.06],0.189993005371998,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,EPO,Erythropoietin,Inverse variance weighted,11,0.97 [0.9-1.04],0.355964603629049,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,TFRC,Transferrin receptor protein 1,Inverse variance weighted,19,1.03 [0.96-1.1],0.404736058040537,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,TSPAN1,Tetraspanin-1,Inverse variance weighted,3,1.14 [0.83-1.57],0.418969643542223,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,RSPO1,R-spondin-1,Inverse variance weighted,8,1.06 [0.91-1.22],0.448476011980191,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CDH3,Cadherin-3,Inverse variance weighted,10,0.95 [0.83-1.09],0.4660820948458,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,8,1.04 [0.92-1.16],0.543793244310127,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,LEFTY2,Left-right determination factor 2,Inverse variance weighted,7,1.04 [0.87-1.23],0.688978992948523,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,CHRDL2,Chordin-like protein 2,Inverse variance weighted,9,0.98 [0.87-1.11],0.800819090598223,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,FSHB,Follitropin subunit beta,Wald ratio,1,1.04 [0.7-1.55],0.839601067960208,trans
Chapter XIV Diseases of the genitourinary system,N14_MESNRUIRREG,KLK4,Kallikrein-4,Inverse variance weighted,5,0.99 [0.8-1.24],0.962233696841699,trans
