Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_OTHDIG,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,0.6 [0.52-0.69],8.6054147178527e-13,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,PROS1,Vitamin K-dependent protein S,Inverse variance weighted,8,1.33 [1.13-1.56],0.000688809494860417,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,LGALS3,Galectin-3,Inverse variance weighted,25,1.08 [1.03-1.14],0.000795871256036361,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.94 [0.9-0.98],0.00516029415751378,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,6,1.24 [1.05-1.46],0.0120245293384133,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.82 [0.7-0.96],0.0131976000676217,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.89 [0.8-0.98],0.0162614222243918,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,LAYN,Layilin,Inverse variance weighted,20,1.09 [1.01-1.16],0.0176729864932101,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,SELENOP,Selenoprotein P,Inverse variance weighted,2,1.26 [1.04-1.53],0.0176781894905952,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.9 [0.83-0.98],0.0188352644112425,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1.04 [1.01-1.08],0.0223932601710891,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.08 [1.01-1.15],0.0229316460613606,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,DSC2,Desmocollin-2,Inverse variance weighted,9,0.92 [0.85-0.99],0.0250894675183693,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,CCL3,C-C motif chemokine 3,Inverse variance weighted,9,1.08 [1.01-1.15],0.0284149299220872,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,CD302,CD302 antigen,Inverse variance weighted,9,0.92 [0.85-0.99],0.0325500029036387,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,1.02 [1-1.05],0.0346742875910023,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,XCL1,Lymphotactin,Inverse variance weighted,31,0.96 [0.92-1],0.0349248971445078,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.05 [1-1.1],0.0349569359134587,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.93 [0.87-1],0.0354218045792964,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,7,1.08 [1-1.15],0.0380779642471846,cis
Chapter XI Diseases of the digestive system,K11_OTHDIG,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.94 [0.89-1],0.0385033944891577,cis
