Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,0.9 [0.84-0.96],0.0027503931898245,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,8,1.07 [1-1.14],0.0500915855021861,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CSTB,Cystatin-B,Inverse variance weighted,28,0.96 [0.93-1],0.0747783049558006,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CD276,CD276 antigen,Inverse variance weighted,20,0.97 [0.93-1.01],0.160685205857626,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CXCL8,Interleukin-8,Inverse variance weighted,6,0.91 [0.77-1.07],0.233883773813133,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",Inverse variance weighted,17,1.03 [0.98-1.09],0.26916911154547,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,GPNMB,Transmembrane glycoprotein NMB,Inverse variance weighted,19,0.99 [0.96-1.01],0.351400496435396,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1.05 [0.94-1.17],0.400592608390691,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CCL7,C-C motif chemokine 7,Inverse variance weighted,3,1.13 [0.83-1.54],0.441941435058578,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.5 [0.42-5.3],0.530069906754474,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,43,1.01 [0.98-1.04],0.553245536180655,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,MANSC4,MANSC domain-containing protein 4,Inverse variance weighted,32,0.99 [0.95-1.03],0.556635927202279,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.97 [0.88-1.07],0.558760291680862,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,POSTN,Periostin,Inverse variance weighted,10,0.98 [0.93-1.04],0.590988176628008,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,SPP1,Osteopontin,Inverse variance weighted,8,0.96 [0.83-1.11],0.593612034500799,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,THBS4,Thrombospondin-4,Inverse variance weighted,9,1.03 [0.93-1.13],0.593636569641783,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CCN3,CCN family member 3,Inverse variance weighted,19,1.02 [0.95-1.09],0.634831187489375,cis
