Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_OTHARR,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,1.06 [1.02-1.1],0.00443298135674373,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,TIGAR,"Fructose-2,6-bisphosphatase TIGAR",Wald ratio,1,0.67 [0.5-0.89],0.00668335626853134,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,Inverse variance weighted,3,1.16 [1.03-1.29],0.0105402320968666,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,0.9 [0.83-0.98],0.0132238130673705,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,SEPTIN8,Septin-8,Inverse variance weighted,2,0.85 [0.75-0.97],0.0151069270021594,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,4,1.11 [1.02-1.21],0.0176295571989322,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,INHBB,Inhibin beta B chain,Inverse variance weighted,10,0.94 [0.89-0.99],0.0316750781085126,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.91 [0.83-1],0.0546731928033136,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,1.06 [1-1.13],0.054977229541834,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.02 [1-1.05],0.0635132435003823,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,1.1 [0.99-1.21],0.0646549346531065,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.16 [0.99-1.36],0.0676888844893633,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,2,1.13 [0.98-1.29],0.0888558649215864,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,LAYN,Layilin,Inverse variance weighted,20,0.95 [0.89-1.01],0.0945855424282648,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,SPON2,Spondin-2,Inverse variance weighted,4,1.07 [0.99-1.15],0.0964339720706143,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.02 [0.99-1.05],0.108281813572538,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,TFF2,Trefoil factor 2,Inverse variance weighted,5,0.91 [0.81-1.02],0.115543677113321,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.05 [0.99-1.11],0.126508941146177,cis
Chapter IX Diseases of the circulatory system,I9_OTHARR,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.27 [0.92-1.75],0.14097777627514,cis
