Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FBP1,"Fructose-1,6-bisphosphatase 1",Inverse variance weighted,10,0.47 [0.3-0.74],0.000971414601258227,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,2.62 [1.08-6.36],0.0326448700313899,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IL18,Interleukin-18,Inverse variance weighted,16,2.32 [1.03-5.22],0.0425804343805854,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GOT1,"Aspartate aminotransferase, cytoplasmic",Wald ratio,1,40.82 [0.84-1975.1],0.0609188804838347,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,KYNU,Kynureninase,Inverse variance weighted,8,1.85 [0.95-3.6],0.0684097214177898,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,C19orf12,Protein C19orf12,Wald ratio,1,36.72 [0.71-1904.38],0.0736725708822896,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TGFBI,Transforming growth factor-beta-induced protein ig-h3,Inverse variance weighted,32,0.79 [0.58-1.07],0.123152259347366,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IGSF9,Protein turtle homolog A,Inverse variance weighted,10,1.49 [0.9-2.46],0.123187371949844,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,2,3.17 [0.68-14.8],0.141770659276337,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,DDC,Aromatic-L-amino-acid decarboxylase,Inverse variance weighted,10,1.33 [0.89-1.98],0.162957997171303,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FTCD,Formimidoyltransferase-cyclodeaminase,Inverse variance weighted,5,1.7 [0.77-3.75],0.187059026128108,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PGF,Placenta growth factor,Inverse variance weighted,2,13.18 [0.28-614.52],0.188256786399193,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ALCAM,CD166 antigen,Inverse variance weighted,6,0.52 [0.19-1.39],0.192406562430341,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,AMIGO2,Amphoterin-induced protein 2,Inverse variance weighted,12,0.61 [0.28-1.31],0.202024175836095,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,24,0.87 [0.71-1.08],0.207250412949005,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,1.29 [0.87-1.92],0.211496018901584,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,23,1.24 [0.87-1.79],0.237151533890514,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACP5,Tartrate-resistant acid phosphatase type 5,Inverse variance weighted,14,1.44 [0.78-2.65],0.241400013334871,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,16,0.81 [0.55-1.17],0.259111742196816,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,10,1.25 [0.84-1.86],0.269756476704952,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,CDH2,Cadherin-2,Inverse variance weighted,3,0.41 [0.08-2.01],0.269813142905832,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,4,0.74 [0.43-1.29],0.288010360575794,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.58 [0.19-1.75],0.330470386995318,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,5,1.9 [0.51-7.11],0.339609311903627,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.61 [0.21-1.73],0.351686316481649,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,5,1.75 [0.54-5.68],0.353939093351059,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",Inverse variance weighted,3,0.61 [0.21-1.77],0.365444263845254,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,COL5A1,Collagen alpha-1(V) chain,Inverse variance weighted,8,1.25 [0.75-2.11],0.391464711672748,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PLAU,Urokinase-type plasminogen activator,Inverse variance weighted,4,0.64 [0.24-1.76],0.39180138534312,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,HGF,Hepatocyte growth factor,Inverse variance weighted,2,2.23 [0.34-14.8],0.404609713860294,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,THBS2,Thrombospondin-2,Inverse variance weighted,16,0.85 [0.58-1.26],0.420736808985684,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IL1RL2,Interleukin-1 receptor-like 2,Inverse variance weighted,30,0.89 [0.66-1.19],0.424960120496875,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,BCAM,Basal cell adhesion molecule,Inverse variance weighted,12,1.24 [0.73-2.1],0.428838374830031,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,SCLY,Selenocysteine lyase,Inverse variance weighted,4,1.33 [0.64-2.76],0.440740506322759,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GSTA1,Glutathione S-transferase A1,Inverse variance weighted,7,1.6 [0.43-5.88],0.483043562187095,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,7,0.85 [0.51-1.39],0.50688274597357,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GSTA3,Glutathione S-transferase A3,Inverse variance weighted,7,1.5 [0.39-5.72],0.553436460324376,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,DCXR,L-xylulose reductase,Inverse variance weighted,2,1.31 [0.52-3.31],0.570193065231941,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PCDH17,Protocadherin-17,Inverse variance weighted,2,0.73 [0.21-2.58],0.624470691812138,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,ENG,Endoglin,Inverse variance weighted,9,1.14 [0.67-1.93],0.630580402945476,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.83 [0.4-1.76],0.634182977946367,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,Inverse variance weighted,5,0.78 [0.28-2.18],0.634733174767678,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,1.13 [0.66-1.93],0.647216152375159,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.08 [0.78-1.48],0.655907147446682,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,THOP1,Thimet oligopeptidase,Inverse variance weighted,5,0.87 [0.45-1.66],0.673291865455075,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,5,1.14 [0.61-2.15],0.677253380932941,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_IRON_MET,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,2,1.4 [0.28-7.04],0.682319645520145,cis
