Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,GBP1,Guanylate-binding protein 1,Inverse variance weighted,8,0.66 [0.53-0.82],0.000268006963576841,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,VSNL1,Visinin-like protein 1,Inverse variance weighted,7,0.59 [0.44-0.78],0.000313885243218357,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,CDH5,Cadherin-5,Inverse variance weighted,3,2.11 [1.37-3.26],0.000739814218758127,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,TGFBI,Transforming growth factor-beta-induced protein ig-h3,Inverse variance weighted,13,1.37 [1.13-1.66],0.00120278642791123,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,SIRPA,Tyrosine-protein phosphatase non-receptor type substrate 1,Inverse variance weighted,30,1.16 [1.05-1.28],0.00273308098256014,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,3,0.38 [0.19-0.79],0.0087188400229321,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,Wald ratio,1,0.38 [0.19-0.79],0.00900092124236444,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,ADGRE2,Adhesion G protein-coupled receptor E2,Inverse variance weighted,9,1.38 [1.08-1.77],0.00972533731038821,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,6,1.52 [1.1-2.12],0.0121704267710772,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,VSIG10L,V-set and immunoglobulin domain-containing protein 10-like,Inverse variance weighted,4,1.68 [1.11-2.54],0.0136525018874218,cis
Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,APOL1,Apolipoprotein L1,Wald ratio,1,1.58 [1.09-2.27],0.0146334583286592,cis
