Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,FAM3B,Protein FAM3B,Inverse variance weighted,18,1.07 [1.03-1.12],0.00124612807825012,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.27 [1.09-1.49],0.00270591437977914,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,13,0.9 [0.84-0.97],0.00517149998065387,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,GPC5,Glypican-5,Inverse variance weighted,33,0.95 [0.91-0.99],0.0113422068857129,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CCL21,C-C motif chemokine 21,Inverse variance weighted,4,0.71 [0.54-0.94],0.0150365489119828,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,0.79 [0.65-0.95],0.0150842472301765,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,GRN,Progranulin,Inverse variance weighted,7,1.11 [1.02-1.2],0.0167181455295712,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,TREML2,Trem-like transcript 2 protein,Inverse variance weighted,9,0.92 [0.85-0.98],0.017010133490339,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,ADA2,Adenosine deaminase 2,Inverse variance weighted,8,1.11 [1.02-1.2],0.0186756679262247,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.66 [1.08-2.55],0.0197696978047033,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Inverse variance weighted,21,1.03 [1-1.06],0.0238432260411965,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.15 [1.02-1.29],0.0246895031507522,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.96 [0.92-0.99],0.0249612465308114,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,FOLR2,Folate receptor beta,Inverse variance weighted,2,0.79 [0.64-0.97],0.0255422731840439,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,13,0.94 [0.89-0.99],0.0276153848048991,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,4,1.1 [1.01-1.21],0.0288528004961284,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.93 [0.87-0.99],0.029136859668308,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CLSTN2,Calsyntenin-2,Inverse variance weighted,31,0.95 [0.91-1],0.0309958722491512,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,9,1.12 [1.01-1.24],0.0313577132177463,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,XCL1,Lymphotactin,Inverse variance weighted,31,0.95 [0.91-1],0.0359407185640756,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.8 [0.64-0.99],0.0359447356745484,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,MTUS1,Microtubule-associated tumor suppressor 1,Inverse variance weighted,5,0.87 [0.76-0.99],0.0376268030217759,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,OCLN,Occludin,Inverse variance weighted,2,1.23 [1.01-1.5],0.0398032770730581,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,0.92 [0.85-1],0.0402211593409796,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,CR1,Complement receptor type 1,Inverse variance weighted,21,1.05 [1-1.09],0.0436387522048358,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,PKD2,Polycystin-2,Inverse variance weighted,3,0.73 [0.54-0.99],0.0451059053715144,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,5,0.79 [0.63-1],0.046904050263974,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,NHLRC3,NHL repeat-containing protein 3,Inverse variance weighted,8,0.9 [0.82-1],0.0471270784696633,cis
Chapter I Certain infectious and parasitic diseases,AB1_OTHER_SEPSIS,ART3,Ecto-ADP-ribosyltransferase 3,Inverse variance weighted,10,1.09 [1-1.19],0.0497405815173636,cis
