Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LGALS9,Galectin-9,Inverse variance weighted,26,0.63 [0.49-0.81],0.00026456633802502,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LIFR,Leukemia inhibitory factor receptor,Inverse variance weighted,4,2.58 [1.5-4.46],0.000636860771455016,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,KLK6,Kallikrein-6,Inverse variance weighted,4,2.47 [1.42-4.3],0.00138026331893431,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,UMOD,Uromodulin,Inverse variance weighted,29,1.27 [1.09-1.48],0.00191582813638177,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,VEGFB,Vascular endothelial growth factor B,Inverse variance weighted,5,0.35 [0.18-0.71],0.0031726999375636,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,GFRA2,GDNF family receptor alpha-2,Inverse variance weighted,21,1.45 [1.13-1.87],0.00369446938605305,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,16,2.28 [1.3-3.99],0.00396133449119817,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,Inverse variance weighted,17,1.56 [1.15-2.13],0.00460189983659537,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CD83,CD83 antigen,Inverse variance weighted,5,2.31 [1.28-4.16],0.00516939103340909,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.38 [0.2-0.76],0.00547390264342213,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CDH1,Cadherin-1,Wald ratio,1,30.6 [2.59-361.37],0.00660445116479954,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,6.85 [1.65-28.34],0.0079490885068594,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CLEC10A,C-type lectin domain family 10 member A,Inverse variance weighted,18,1.28 [1.06-1.55],0.00934577386245406,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CCL23,C-C motif chemokine 23,Inverse variance weighted,17,0.76 [0.62-0.94],0.011263337708547,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.26 [0.09-0.74],0.0113388790736176,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,1.18 [1.04-1.33],0.012389837113537,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.32 [1.06-1.65],0.0128523874818367,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.9 [1.15-3.16],0.0129056019197353,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,3,2 [1.15-3.47],0.0136683542603818,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,14,1.5 [1.09-2.07],0.0140345935001709,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,8,0.64 [0.43-0.93],0.0186389590025294,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,MEPE,Matrix extracellular phosphoglycoprotein,Inverse variance weighted,3,2.25 [1.14-4.46],0.0200742983933045,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,GPNMB,Transmembrane glycoprotein NMB,Inverse variance weighted,19,1.17 [1.02-1.33],0.0206990484301161,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,0.8 [0.66-0.97],0.0232690336275212,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,0.59 [0.37-0.93],0.023348007695265,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,0.71 [0.52-0.97],0.0294577105364786,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CCL25,C-C motif chemokine 25,Inverse variance weighted,26,1.26 [1.02-1.56],0.0295279213678654,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,KLK4,Kallikrein-4,Inverse variance weighted,17,0.76 [0.59-0.97],0.0299814529331231,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,SPINK6,Serine protease inhibitor Kazal-type 6,Inverse variance weighted,12,1.81 [1.06-3.09],0.0310920903431646,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,14,1.38 [1.03-1.86],0.0319879077303314,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,EFNA4,Ephrin-A4,Inverse variance weighted,3,3.6 [1.11-11.65],0.0322157059270119,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CD27,CD27 antigen,Inverse variance weighted,9,1.44 [1.02-2.02],0.0367747080305407,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LGALS4,Galectin-4,Inverse variance weighted,4,2.16 [1.04-4.48],0.0376953971015749,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,PRND,Prion-like protein doppel,Inverse variance weighted,9,1.38 [1.01-1.88],0.0404512440411319,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,STC2,Stanniocalcin-2,Inverse variance weighted,3,0.24 [0.06-0.95],0.0412329748171027,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,GAS6,Growth arrest-specific protein 6,Inverse variance weighted,9,1.8 [1.02-3.18],0.0419322618324869,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,IL6R,Interleukin-6 receptor subunit alpha,Inverse variance weighted,56,1.13 [1-1.27],0.0429842656281834,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LAMA4,Laminin subunit alpha-4,Inverse variance weighted,2,0.51 [0.26-0.98],0.0445658940413231,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LGALS3,Galectin-3,Inverse variance weighted,25,0.79 [0.62-1],0.0453060566597626,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CTSV,Cathepsin L2,Inverse variance weighted,11,1.54 [1.01-2.37],0.0467051424621508,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,36,0.81 [0.67-1],0.0475600445649994,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,EPO,Erythropoietin,Inverse variance weighted,5,4.23 [1-17.83],0.0495621329980083,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,MUC13,Mucin-13,Inverse variance weighted,9,1.57 [0.99-2.5],0.0544798290278531,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,Inverse variance weighted,40,0.85 [0.72-1],0.0555567089841373,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,NUCB2,Nucleobindin-2,Inverse variance weighted,24,0.74 [0.55-1.01],0.0560919097279587,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,IL17C,Interleukin-17C,Inverse variance weighted,3,2.68 [0.97-7.36],0.0563139683904284,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,7,0.57 [0.31-1.02],0.0568634197918671,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,10,1.4 [0.99-1.99],0.0605777107135804,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,13.37 [0.85-209.49],0.0647427225148775,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ZBTB17,Zinc finger and BTB domain-containing protein 17,Wald ratio,1,0.1 [0.01-1.16],0.0655733829537453,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,0.27 [0.07-1.09],0.0661047375840651,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,TCN2,Transcobalamin-2,Inverse variance weighted,34,0.85 [0.71-1.01],0.0683649216019646,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,VCAN,Versican core protein,Inverse variance weighted,31,0.83 [0.68-1.01],0.0688684962455817,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,5.91 [0.87-40.13],0.0690335153375304,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,RSPO1,R-spondin-1,Inverse variance weighted,5,1.59 [0.96-2.61],0.0691734607260923,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CPB1,Carboxypeptidase B,Wald ratio,1,0.37 [0.13-1.08],0.0698477393223425,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CDH2,Cadherin-2,Inverse variance weighted,3,0.3 [0.08-1.12],0.0743138330002439,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CA14,Carbonic anhydrase 14,Inverse variance weighted,8,0.85 [0.7-1.02],0.0745860160736748,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Inverse variance weighted,9,1.36 [0.96-1.93],0.0806713690647469,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CST3,Cystatin-C,Inverse variance weighted,10,0.73 [0.51-1.04],0.0814841868323444,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.44 [0.95-2.17],0.0842286483183056,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,F3,Tissue factor,Inverse variance weighted,11,1.46 [0.95-2.24],0.0845604889998085,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,AGRP,Agouti-related protein,Inverse variance weighted,3,0.24 [0.05-1.22],0.0852523747808675,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,12,0.75 [0.54-1.04],0.085775304312096,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,0.69 [0.45-1.05],0.0857817592306828,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,9,1.42 [0.95-2.13],0.089234258261546,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CD207,C-type lectin domain family 4 member K,Inverse variance weighted,21,0.8 [0.62-1.04],0.0914257045762705,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,SCGB1A1,Uteroglobin,Inverse variance weighted,12,1.36 [0.95-1.93],0.0914442246686122,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,LEFTY2,Left-right determination factor 2,Inverse variance weighted,36,0.87 [0.74-1.02],0.0930345964014532,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,NECTIN4,Nectin-4,Inverse variance weighted,7,1.43 [0.94-2.18],0.0945548829694036,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ADA2,Adenosine deaminase 2,Inverse variance weighted,8,1.38 [0.95-2.02],0.095145589721395,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ANGPTL7,Angiopoietin-related protein 7,Inverse variance weighted,11,1.36 [0.94-1.95],0.10061350984058,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,CTSS,Cathepsin S,Inverse variance weighted,23,1.21 [0.96-1.53],0.102721617660086,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,0.08 [0-1.67],0.103609626218286,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,XCL1,Lymphotactin,Inverse variance weighted,31,0.86 [0.72-1.03],0.103959784936643,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,ANGPTL1,Angiopoietin-related protein 1,Inverse variance weighted,14,1.24 [0.96-1.6],0.103982312554561,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.25 [0.95-1.63],0.106582735647349,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIAINCHRONICDISEASE,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,0.79 [0.6-1.05],0.109805344342124,cis
