Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,AREG,Amphiregulin,Inverse variance weighted,3,0.8 [0.7-0.93],0.00261198420308081,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.96 [0.93-0.99],0.0212617937934603,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,CD276,CD276 antigen,Inverse variance weighted,20,0.96 [0.92-1],0.0414643529670219,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,BSG,Basigin,Wald ratio,1,1.17 [1-1.38],0.0457649042643845,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.15 [0.99-1.33],0.0697620113779381,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,10,1.1 [0.98-1.23],0.106575795212813,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,HSPB6,Heat shock protein beta-6,Wald ratio,1,0.65 [0.38-1.11],0.115702434352826,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,1.05 [0.99-1.12],0.133434845519852,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,PGA4,Pepsin A-4,Inverse variance weighted,2,1.24 [0.93-1.65],0.14574789728197,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,ACAN,Aggrecan core protein,Inverse variance weighted,3,0.73 [0.47-1.15],0.175661604344895,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,0.9 [0.76-1.05],0.182604605701281,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,LAYN,Layilin,Inverse variance weighted,20,0.96 [0.9-1.02],0.202248052153147,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,0.95 [0.88-1.03],0.225049104182867,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,0.93 [0.82-1.05],0.239303931035501,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.26 [0.86-1.86],0.24121380993261,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.87 [0.67-1.13],0.299344855495153,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,1.03 [0.96-1.11],0.391060712349202,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,1.12 [0.86-1.46],0.39625742297931,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.94 [0.82-1.09],0.423672763932152,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,CCN3,CCN family member 3,Inverse variance weighted,19,1.03 [0.96-1.1],0.465166823046491,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.08 [0.86-1.35],0.50118779524438,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPINSTENOSIS,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,0.95 [0.79-1.14],0.553362685273352,cis
