Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_BREAST_EXALLC,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.16 [1.06-1.27],0.00138079384712773,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,BPIFB2,BPI fold-containing family B member 2,Inverse variance weighted,17,1.1 [1.03-1.17],0.00262751393032712,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,SPON1,Spondin-1,Inverse variance weighted,21,0.93 [0.88-0.99],0.0197402543369799,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,MET,Hepatocyte growth factor receptor,Inverse variance weighted,5,0.74 [0.57-0.96],0.021164541274073,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,9,0.91 [0.83-0.99],0.0364618060611423,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,CSF3,Granulocyte colony-stimulating factor,Wald ratio,1,0.72 [0.52-1],0.0474230138359907,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,STC2,Stanniocalcin-2,Inverse variance weighted,3,0.76 [0.59-1],0.0484007939266417,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.06 [1-1.13],0.052060177620255,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,3,1.25 [1-1.57],0.0520843338740787,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.57 [0.32-1.01],0.0531630521671499,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,NRP2,Neuropilin-2,Inverse variance weighted,11,1.08 [1-1.18],0.0567986946913056,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,FLT3LG,Fms-related tyrosine kinase 3 ligand,Inverse variance weighted,2,0.62 [0.37-1.01],0.0569926750970675,cis
Chapter II Neoplasms,C3_BREAST_EXALLC,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,Inverse variance weighted,6,0.91 [0.82-1.01],0.0624982339129974,cis
