Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.6 [0.39-0.91],0.0174909809389123,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,NECTIN4,Nectin-4,Inverse variance weighted,7,0.8 [0.65-0.98],0.0330279786904408,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,22,0.87 [0.75-1],0.0444901326857379,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,SLURP1,Secreted Ly-6/uPAR-related protein 1,Inverse variance weighted,22,0.84 [0.7-1],0.0486460217533405,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,AREG,Amphiregulin,Inverse variance weighted,3,0.64 [0.41-1],0.0502788108529836,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.85 [0.72-1],0.0525664027484241,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,IL36G,Interleukin-36 gamma,Inverse variance weighted,2,0.35 [0.12-1.03],0.0561235455539255,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,0.76 [0.57-1.02],0.0635833587470897,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,0.33 [0.1-1.18],0.0877816152240506,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,KLK13,Kallikrein-13,Inverse variance weighted,11,1.13 [0.98-1.29],0.0924415011264192,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,3,0.59 [0.31-1.11],0.102377376911567,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,KLK10,Kallikrein-10,Inverse variance weighted,15,0.83 [0.66-1.05],0.116681551590737,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,DSG3,Desmoglein-3,Inverse variance weighted,7,1.19 [0.92-1.53],0.181735774438201,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PSORI_NAS,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1.15 [0.93-1.43],0.189854086150767,cis
