Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.75 [0.65-0.85],2.48664059335086e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.94 [0.92-0.97],0.000379911401020872,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.72 [0.58-0.91],0.00478438479217043,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,1.14 [1.04-1.25],0.00551616443616048,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.1 [1.02-1.18],0.00959023982462488,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.21 [1.01-1.46],0.0424696041258668,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.8 [0.64-1],0.0492593581218501,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,0.97 [0.94-1],0.0515824025003121,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,OMG,Oligodendrocyte-myelin glycoprotein,Wald ratio,1,0.76 [0.58-1],0.0536253198684173,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.19 [1-1.43],0.053725352320209,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,CTSL,Cathepsin L1,Wald ratio,1,1.56 [0.99-2.46],0.0545397799976753,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.87 [0.75-1],0.056095313001534,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,PRSS8,Prostasin,Inverse variance weighted,5,0.85 [0.71-1.01],0.0625530862548467,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOSIS,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.08 [0.99-1.17],0.0675596465573936,cis
