Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ACHE,Acetylcholinesterase,9766,347,0.68 [0.49-0.93],0.0156737633757813
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ACRV1,Acrosomal protein SP-10,9693,342,1.21 [1.10-1.33],9.177880510900544e-05
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ACSL1,Long-chain-fatty-acid--CoA ligase 1,9665,343,0.69 [0.49-0.97],0.0353119724674219
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,9962,351,1.68 [1.21-2.32],0.0018876060783226
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,11517,416,0.79 [0.65-0.95],0.0146413387235502
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADGRB3,Adhesion G protein-coupled receptor B3,11398,410,1.49 [1.14-1.93],0.0032554383323024
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADH1B,All-trans-retinol dehydrogenase,9766,347,0.87 [0.76-0.99],0.0388664150125544
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADM,Pro-adrenomedullin,11592,420,1.55 [1.11-2.17],0.0099630839273733
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ADRA2A,Alpha-2A adrenergic receptor,9665,343,0.83 [0.69-0.99],0.0410425717063854
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,AGER,Advanced glycosylation end product-specific receptor,11459,417,1.34 [1.08-1.66],0.0080051877105759
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,AGR2,Anterior gradient protein 2 homolog,11162,399,1.22 [1.12-1.34],1.533777600328488e-05
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ALPP,"Alkaline phosphatase, placental type",11434,411,1.11 [1.03-1.20],0.0057214229806257
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,AMBP,Protein AMBP,11573,419,2.27 [1.46-3.52],0.0002617738254846
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ANGPT1,Angiopoietin-1,11458,418,0.88 [0.80-0.98],0.0196832094018117
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,APOA4,Apolipoprotein A-IV,10001,357,1.80 [1.43-2.28],8.602561054848877e-07
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,APOM,Apolipoprotein M,11529,414,0.65 [0.47-0.89],0.0077620837617518
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,AREG,Amphiregulin,11434,411,1.47 [1.19-1.82],0.0003111845815224
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ASAH2,Neutral ceramidase,11415,410,0.85 [0.73-0.99],0.0336408822141189
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ASGR1,Asialoglycoprotein receptor 1,11415,410,1.65 [1.25-2.19],0.0004517657424801
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ASGR2,Asialoglycoprotein receptor 2,10001,356,1.74 [1.19-2.55],0.0042527022861402
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ATP6V1G2,V-type proton ATPase subunit G 2,9665,343,0.85 [0.75-0.95],0.0058959472521433
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,ATRAID,All-trans retinoic acid-induced differentiation factor,9962,351,1.72 [1.34-2.20],1.980817025931293e-05
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,B2M,Beta-2-microglobulin,10001,357,1.49 [1.19-1.85],0.0003880566056737
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,B4GALT1,"Beta-1,4-galactosyltransferase 1",11534,420,1.56 [1.14-2.14],0.0056464619767632
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BCAN,Brevican core protein,11415,410,0.66 [0.51-0.85],0.0012906998530884
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BCHE,Cholinesterase,9819,352,0.67 [0.47-0.97],0.0353339446441407
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BDNF,Brain-derived neurotrophic factor,9996,353,0.88 [0.78-0.99],0.0304055714976169
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BMP10,Bone morphogenetic protein 10,9766,347,1.48 [1.01-2.17],0.0431372195436986
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BOLA1,BolA-like protein 1,9660,342,1.24 [1.04-1.48],0.0164562346848224
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BSG,Basigin,11625,420,2.64 [1.73-4.02],6.13134039235078e-06
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BST2,Bone marrow stromal antigen 2,11613,418,1.17 [1.01-1.36],0.0366511176759916
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BTN2A1,Butyrophilin subfamily 2 member A1,11534,420,1.95 [1.41-2.68],4.465026500912962e-05
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,BTN3A2,Butyrophilin subfamily 3 member A2,11490,420,1.49 [1.18-1.89],0.0009112878941884
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,C8B,Complement component C8 beta chain,10001,357,0.71 [0.51-0.99],0.046210350006048
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,CA12,Carbonic anhydrase 12,11434,411,1.38 [1.07-1.78],0.012086074407657
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,CALCB,Calcitonin gene-related peptide 2,9964,353,1.34 [1.06-1.70],0.0145812352775742
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,CANT1,Soluble calcium-activated nucleotidase 1,11466,412,1.71 [1.09-2.66],0.0182413350033006
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,CBLN4,Cerebellin-4,11592,420,0.62 [0.47-0.83],0.0011940087926101
