Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ACSL1,Long-chain-fatty-acid--CoA ligase 1,20958,185,1.47 [1.08-1.99],0.0144083924509386
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,21030,185,0.59 [0.36-0.96],0.0324528206722893
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,25285,234,0.60 [0.37-0.98],0.0394484882050429
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ADH1B,All-trans-retinol dehydrogenase,21162,186,1.19 [1.01-1.41],0.0378587994743837
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ADM,Pro-adrenomedullin,25203,234,1.73 [1.12-2.68],0.0139705948264058
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AGER,Advanced glycosylation end product-specific receptor,24922,235,1.37 [1.04-1.81],0.0260471005292916
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AGR2,Anterior gradient protein 2 homolog,24207,227,1.13 [1.01-1.28],0.0393563257239363
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AGRN,Agrin,25093,236,1.49 [1.07-2.06],0.0174360771357392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AGRP,Agouti-related protein,25270,235,0.73 [0.60-0.90],0.0024298066498931
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AGXT,Serine--pyruvate aminotransferase,24976,226,1.18 [1.02-1.35],0.0232147085165902
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AHNAK2,Protein AHNAK2,21049,188,1.56 [1.01-2.40],0.0428915296292604
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ALMS1,Alstrom syndrome protein 1,21245,186,1.36 [1.07-1.72],0.0125502873093422
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ALPP,"Alkaline phosphatase, placental type",24875,226,1.12 [1.01-1.24],0.0252672232986374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AMOT,Angiomotin,21162,186,1.81 [1.35-2.42],7.901332205418567e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,20329,174,0.67 [0.49-0.92],0.014430942103288
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ANGPT2,Angiopoietin-2,25203,234,1.75 [1.32-2.32],8.560318079826668e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ANPEP,Aminopeptidase N,25002,228,1.62 [1.10-2.38],0.014965335779826
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ANXA10,Annexin A10,24403,228,1.20 [1.04-1.38],0.0100293037023355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,AOC3,Membrane primary amine oxidase,25046,228,1.52 [1.04-2.22],0.0300049797213994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ASAH2,Neutral ceramidase,24812,228,1.38 [1.09-1.75],0.008178188063232
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ASGR1,Asialoglycoprotein receptor 1,24812,228,1.64 [1.13-2.40],0.0099790519296813
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,ATP6V1G2,V-type proton ATPase subunit G 2,20958,185,1.14 [1.00-1.30],0.049813894131857
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,BCAM,Basal cell adhesion molecule,24968,233,1.76 [1.11-2.79],0.0158622870030365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,BGN,Biglycan,24332,224,1.11 [1.01-1.23],0.0288228323674172
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,BSND,Barttin,20898,187,1.38 [1.00-1.90],0.0467493601897908
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,25219,236,1.53 [1.11-2.12],0.0102951193795225
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,BST2,Bone marrow stromal antigen 2,25219,236,1.52 [1.29-1.79],5.970478582740879e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CA14,Carbonic anhydrase 14,25203,234,0.72 [0.53-0.99],0.0408940624918105
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CA7,Carbonic anhydrase 7,21245,186,1.44 [1.04-2.01],0.0295557595385065
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CBLN1,Cerebellin-1,20963,184,0.78 [0.64-0.95],0.0151602844770159
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CCL16,C-C motif chemokine 16,25285,234,1.24 [1.00-1.53],0.0490824224586013
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CD109,CD109 antigen,24968,233,1.93 [1.36-2.73],0.0002244777150089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,CD209,CD209 antigen,25034,233,1.37 [1.02-1.83],0.0343689085816583
