Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,25107,56,0.32 [0.13-0.83],0.0188075025207254
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AGRP,Agouti-related protein,25091,56,0.61 [0.41-0.92],0.0190912086211862
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AIDA,"Axin interactor, dorsalization-associated protein",20896,43,1.31 [1.02-1.69],0.0376493480099325
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ALPI,Intestinal-type alkaline phosphatase,20886,41,0.71 [0.54-0.94],0.0160261497269635
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMIGO1,Amphoterin-induced protein 1,20896,43,1.51 [1.07-2.13],0.018493241541121
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,AMPD3,AMP deaminase 3,21442,45,1.55 [1.07-2.26],0.0213670762410231
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,APOH,Beta-2-glycoprotein 1,24790,55,1.83 [1.04-3.22],0.0358797901018349
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,APOM,Apolipoprotein M,24842,53,0.41 [0.18-0.96],0.0394696848462357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ART3,Ecto-ADP-ribosyltransferase 3,24871,53,0.49 [0.25-0.94],0.0322135752995689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ATG4A,Cysteine protease ATG4A,24196,55,1.52 [1.07-2.15],0.0181114873255524
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,20816,43,0.36 [0.15-0.87],0.0227295127857105
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BLVRB,Flavin reductase,24790,55,1.46 [1.07-2.00],0.0168622435714506
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BOLA2_BOLA2B,BolA-like protein 2,20906,45,1.82 [1.08-3.07],0.0245770135163008
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BRME1,Break repair meiotic recombinase recruitment factor 1,20822,43,0.35 [0.14-0.87],0.023453490594228
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,BST2,Bone marrow stromal antigen 2,25039,56,1.45 [1.03-2.03],0.0321228668439107
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,C1RL,Complement C1r subcomponent-like protein,21505,45,0.25 [0.07-0.88],0.0313576750260823
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,C9orf40,Uncharacterized protein C9orf40,21428,45,1.44 [1.04-1.99],0.0284499377362516
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CAT,Catalase,21205,43,1.69 [1.07-2.67],0.0242176167065258
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CBLN1,Cerebellin-1,20822,43,0.53 [0.32-0.88],0.013222692294102
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CCL15,C-C motif chemokine 15,25107,56,0.53 [0.29-0.97],0.0394761822956593
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CCND2,G1/S-specific cyclin-D2,21103,44,2.33 [1.05-5.17],0.0367226687181968
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CCS,Copper chaperone for superoxide dismutase,24639,55,1.59 [1.01-2.53],0.0471512530636454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD109,CD109 antigen,24790,55,2.65 [1.31-5.35],0.0065325166420484
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD207,C-type lectin domain family 4 member K,24286,54,0.42 [0.23-0.79],0.006541120341364
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CD3D,T-cell surface glycoprotein CD3 delta chain,20822,43,0.31 [0.10-0.97],0.0437359936347379
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CDC25A,M-phase inducer phosphatase 1,20756,45,0.39 [0.17-0.91],0.030039105170982
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CDCP1,CUB domain-containing protein 1,24639,55,1.69 [1.14-2.50],0.0083966214712994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CDH23,Cadherin-23,21442,45,2.27 [1.07-4.81],0.0327302869749274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CDHR1,Cadherin-related family member 1,24230,55,0.50 [0.26-0.98],0.0423680970327699
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,24823,53,2.89 [1.05-7.98],0.0404757333753683
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CHIT1,Chitotriosidase-1,24903,56,0.88 [0.78-0.98],0.022089405935232
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CLEC2L,C-type lectin domain family 2 member L,20896,43,1.57 [1.07-2.29],0.0205188471958713
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CLEC4A,C-type lectin domain family 4 member A,24786,56,0.53 [0.29-0.96],0.0370372354790465
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CLSTN2,Calsyntenin-2,25091,56,0.52 [0.27-1.00],0.0486486067879904
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CNTNAP4,Contactin-associated protein-like 4,20896,43,1.24 [1.00-1.53],0.0482762118445054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",20906,45,1.84 [1.20-2.83],0.005037665550913
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CRTAP,Cartilage-associated protein,20896,43,1.54 [1.03-2.32],0.0376829788909034
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CST1,Cystatin-SN,18623,40,0.65 [0.48-0.90],0.0093808690292152
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CST6,Cystatin-M,24170,54,0.52 [0.32-0.84],0.0082651305215715
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CTSH,Pro-cathepsin H,24280,55,0.72 [0.52-0.99],0.0408946371123083
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CTSZ,Cathepsin Z,24778,53,0.39 [0.18-0.83],0.014966832931637
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,CYTH3,Cytohesin-3,20756,45,1.35 [1.02-1.79],0.0350794394948274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,DENND2B,DENN domain-containing protein 2B,20816,43,1.52 [1.04-2.24],0.0322019768610469
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,DNAJA4,DnaJ homolog subfamily A member 4,21442,45,1.56 [1.08-2.24],0.0166413942716564
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,DNAJC9,DnaJ homolog subfamily C member 9,21428,45,1.64 [1.16-2.34],0.0056628805264625
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,DNPEP,Aspartyl aminopeptidase,21442,45,1.65 [1.02-2.65],0.0394590632255961
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,EFCAB2,Dynein regulatory complex protein 8,21103,44,1.97 [1.09-3.55],0.0245922817250355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,EGFR,Epidermal growth factor receptor,25107,56,0.21 [0.05-0.89],0.0340289866605948
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,24913,56,0.60 [0.42-0.87],0.006175658641046
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ESPL1,Separin,20756,45,1.62 [1.23-2.14],0.0006550029079203
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,FCRL3,Fc receptor-like protein 3,24334,54,0.60 [0.38-0.95],0.0290515837731063
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GABARAPL1,Gamma-aminobutyric acid receptor-associated protein-like 1,21103,44,1.42 [1.07-1.88],0.0157480547172362
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GAL,Galanin peptides,24913,56,0.54 [0.38-0.78],0.0009714377815019
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,20575,42,4.75 [1.47-15.30],0.0090598774596952
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GASK1A,Golgi-associated kinase 1A,20816,43,0.50 [0.26-0.97],0.0404999766745689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GCG,Pro-glucagon,24196,55,0.82 [0.67-0.99],0.0415125238981781
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GGA1,ADP-ribosylation factor-binding protein GGA1,24230,55,1.33 [1.03-1.71],0.0301768087287357
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GLO1,Lactoylglutathione lyase,24353,55,1.71 [1.15-2.52],0.0074470411157349
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GLRX,Glutaredoxin-1,24658,54,1.74 [1.20-2.52],0.0036824330059901
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GOT1,"Aspartate aminotransferase, cytoplasmic",21496,45,1.78 [1.05-3.01],0.0319884803233665
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GPA33,Cell surface A33 antigen,24703,54,0.82 [0.69-0.98],0.0325079447214101
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GPC5,Glypican-5,24639,55,0.61 [0.40-0.94],0.0235329902357874
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GPR101,Probable G-protein coupled receptor 101,20822,43,0.37 [0.16-0.84],0.0175952575430705
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GPRC5C,G-protein coupled receptor family C group 5 member C,21412,44,1.50 [1.08-2.08],0.0146886404965635
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,GSTT2B,Glutathione S-transferase theta-2B,21442,45,1.15 [1.01-1.30],0.0320995778931238
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,HBQ1,Hemoglobin subunit theta-1,25025,56,1.44 [1.03-2.02],0.0334493885964411
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,HEPH,Hephaestin,21507,44,0.47 [0.28-0.77],0.0028196038808041
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,HMBS,Porphobilinogen deaminase,25025,56,1.80 [1.04-3.10],0.0352332798391468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IFNL2,Interferon lambda-2,20822,43,0.46 [0.21-1.00],0.0490767159230509
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IGDCC3,Immunoglobulin superfamily DCC subclass member 3,20822,43,0.28 [0.10-0.77],0.0139448652788396
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IL12A_IL12B,Interleukin-12,24703,54,0.71 [0.51-0.98],0.0388459510254146
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IL1RL2,Interleukin-1 receptor-like 2,24334,54,0.43 [0.25-0.76],0.0034033878613589
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IL22,Interleukin-22,21412,44,1.43 [1.02-2.01],0.0396441505584892
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,IL36G,Interleukin-36 gamma,20813,41,1.39 [1.02-1.91],0.0382808183979603
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,ITGA6,Integrin alpha-6,24786,56,0.53 [0.32-0.89],0.0161326726976132
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,KCNC4,Potassium voltage-gated channel subfamily C member 4,20822,43,1.65 [1.21-2.25],0.0017360878130575
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,24196,55,0.70 [0.50-0.97],0.0306597085649177
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,KLK11,Kallikrein-11,24610,53,0.38 [0.18-0.81],0.0120375576423617
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,KLK4,Kallikrein-4,25025,56,1.64 [1.21-2.21],0.0012986388057689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,LAIR2,Leukocyte-associated immunoglobulin-like receptor 2,24639,55,0.81 [0.66-0.98],0.0314966758036562
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,LRRN1,Leucine-rich repeat neuronal protein 1,24334,54,0.49 [0.27-0.90],0.0216929661117788
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,LY6D,Lymphocyte antigen 6D,24657,55,0.49 [0.24-1.00],0.0488360051249562
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",21471,45,1.73 [1.26-2.38],0.0007482659748744
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,MEGF10,Multiple epidermal growth factor-like domains protein 10,24784,55,0.53 [0.29-0.96],0.0361188860517926
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,MEP1B,Meprin A subunit beta,24804,54,0.73 [0.60-0.88],0.0009370168255369
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,MSR1,Macrophage scavenger receptor types I and II,25039,56,1.66 [1.01-2.72],0.0450471017777628
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NAP1L4,Nucleosome assembly protein 1-like 4,21390,45,2.13 [1.01-4.47],0.0461486762212532
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NAPRT,Nicotinate phosphoribosyltransferase,21442,45,1.92 [1.00-3.68],0.049826540177622
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NECTIN4,Nectin-4,24857,53,0.39 [0.17-0.86],0.0191370541797814
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NIT1,Deaminated glutathione amidase,20906,45,2.39 [1.17-4.89],0.0166585186186468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NLGN1,Neuroligin-1,20896,43,0.47 [0.23-0.98],0.0432895208931585
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NPL,N-acetylneuraminate lyase,21507,44,2.01 [1.18-3.42],0.0098152177099479
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NPPB,Natriuretic peptides B,24353,55,1.29 [1.06-1.57],0.0102087504072987
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NT5E,5'-nucleotidase,24857,53,1.55 [1.07-2.24],0.0190982025154719
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,NTproBNP,N-terminal prohormone of brain natriuretic peptide,24804,54,1.29 [1.03-1.61],0.0245087911856364
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,OSMR,Oncostatin-M-specific receptor subunit beta,24920,53,0.29 [0.09-0.91],0.0342814505597755
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PARD3,Partitioning defective 3 homolog,21103,44,1.33 [1.01-1.76],0.0459051032178314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PDE1C,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C",20756,45,1.40 [1.02-1.92],0.0352454113741103
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PFDN4,Prefoldin subunit 4,20756,45,1.58 [1.18-2.10],0.0020393945588336
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PILRB,Paired immunoglobulin-like type 2 receptor beta,24804,54,0.66 [0.45-0.97],0.0341086444158492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PM20D1,N-fatty-acyl-amino acid synthase/hydrolase PM20D1,24705,54,0.84 [0.74-0.94],0.0021471847486926
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PODXL2,Podocalyxin-like protein 2,24857,53,0.43 [0.19-0.96],0.0390976878147426
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PPY,Pancreatic prohormone,24730,53,0.68 [0.53-0.87],0.0023732896776716
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PRDX2,Peroxiredoxin-2,21187,41,1.68 [1.10-2.55],0.0154296331768215
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PRKAG3,5'-AMP-activated protein kinase subunit gamma-3,20896,43,2.10 [1.13-3.93],0.0198236890370989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PRUNE2,Protein prune homolog 2,21103,44,1.95 [1.02-3.74],0.0428655434061153
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PSMA1,Proteasome subunit alpha type-1,24196,55,1.73 [1.23-2.42],0.0015242445302525
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PSME2,Proteasome activator complex subunit 2,24528,54,2.00 [1.07-3.74],0.029094155403434
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PTK7,Inactive tyrosine-protein kinase 7,24230,55,0.48 [0.27-0.85],0.0124137731143115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PTN,Pleiotrophin,24353,55,1.71 [1.13-2.57],0.0107732674442561
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,PVALB,Parvalbumin alpha,24928,56,1.26 [1.01-1.58],0.0417413649419324
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,RAB6A,Ras-related protein Rab-6A,24786,56,0.53 [0.32-0.90],0.0181421622370946
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,RASGRF1,Ras-specific guanine nucleotide-releasing factor 1,20756,45,0.49 [0.24-0.99],0.0468286812968448
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,RBPMS,RNA-binding protein with multiple splicing,20886,41,1.42 [1.08-1.87],0.012452628763632
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,RETN,Resistin,24742,55,0.55 [0.31-0.98],0.0441566996594005
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,RGL2,Ral guanine nucleotide dissociation stimulator-like 2,21103,44,1.41 [1.05-1.89],0.0220551819379658
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SELE,E-selectin,25107,56,0.60 [0.39-0.94],0.0264414517777767
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SEMA3F,Semaphorin-3F,24804,54,0.29 [0.11-0.73],0.0084725932362208
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SEPTIN7,Septin-7,21103,44,1.49 [1.07-2.08],0.0172332387945226
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SESTD1,SEC14 domain and spectrin repeat-containing protein 1,24230,55,1.48 [1.06-2.07],0.0217461139649901
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SLC39A14,Zinc transporter ZIP14,24230,55,0.40 [0.18-0.89],0.0251335242473811
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SLC44A4,Choline transporter-like protein 4,20896,43,1.41 [1.08-1.84],0.0110932584989495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SNX2,Sorting nexin-2,21412,44,1.35 [1.02-1.79],0.0337381803586607
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SPACA5_SPACA5B,Sperm acrosome-associated protein 5,21471,45,2.09 [1.23-3.54],0.0060702059423496
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SPESP1,Sperm equatorial segment protein 1,21507,44,2.17 [1.00-4.70],0.0498723087085111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SPINK5,Serine protease inhibitor Kazal-type 5,24790,55,0.32 [0.15-0.67],0.0026085352724209
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SPRING1,SREBP regulating gene protein,20756,45,1.41 [1.01-1.97],0.0452201732155402
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,24777,54,0.81 [0.66-0.99],0.038541463106027
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,STX3,Syntaxin-3,21442,45,1.67 [1.02-2.73],0.0399519953705898
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",21412,44,2.11 [1.16-3.84],0.0142179606487874
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,TDP1,Tyrosyl-DNA phosphodiesterase 1,21412,44,1.40 [1.06-1.84],0.0183137556734803
