Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ABL1,Tyrosine-protein kinase ABL1,27824,52,1.39 [1.01-1.91],0.0405693761218576
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ACP5,Tartrate-resistant acid phosphatase type 5,28051,52,2.07 [1.09-3.93],0.0252889255994512
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28176,50,2.40 [1.19-4.86],0.014952254565025
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ADGRF5,Adhesion G protein-coupled receptor F5,24283,43,2.65 [1.04-6.72],0.0407877069897094
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ADM,Pro-adrenomedullin,28197,52,7.25 [3.05-17.25],7.29857950258361e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,AGR2,Anterior gradient protein 2 homolog,27067,48,1.29 [1.01-1.64],0.0374047417239746
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,AIF1,Allograft inflammatory factor 1,27265,49,1.81 [1.16-2.82],0.0091427873313267
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,AMIGO1,Amphoterin-induced protein 1,23606,43,1.65 [1.21-2.25],0.0016226572480103
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,AMIGO2,Amphoterin-induced protein 2,27824,52,4.09 [1.61-10.38],0.0030206544161044
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,AMN,Protein amnionless,27427,49,1.61 [1.01-2.57],0.0468143672540809
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,ANGPTL4,Angiopoietin-related protein 4,28027,51,1.90 [1.12-3.22],0.0166563495377137
