Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FST,Follistatin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,27999,1686,1.26 [1.16-1.36],2.6467743088297864e-08
FST,Follistatin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,25444,1636,1.28 [1.18-1.39],2.498547848946308e-09
FST,Follistatin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,26435,6195,1.13 [1.08-1.18],8.814748857944851e-08
FST,Follistatin,Chapter IX Diseases of the circulatory system,Hypertension,27020,5040,1.17 [1.11-1.22],3.7222763754092966e-10
FST,Follistatin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",27036,5056,1.17 [1.11-1.23],2.5812902895837885e-10
FST,Follistatin,Chapter V Mental and behavioural disorders,Any mental disorder,27646,3778,1.18 [1.12-1.24],4.065356291509004e-09
FST,Follistatin,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",25583,1715,1.26 [1.16-1.36],1.3218142411159549e-08
FST,Follistatin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,26447,4374,1.17 [1.11-1.23],3.033509290898678e-09
FST,Follistatin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,26543,4798,1.18 [1.13-1.24],1.2464308267348724e-11
FST,Follistatin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,25126,3381,1.19 [1.13-1.27],2.5812927917922246e-09
FST,Follistatin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,24869,6440,1.12 [1.08-1.17],9.433762257067268e-08
FST,Follistatin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,22159,414,1.58 [1.34-1.86],7.62867017967048e-08
FST,Follistatin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,23845,2100,1.25 [1.17-1.35],8.77793141205532e-10
FST,Follistatin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,28214,1584,1.27 [1.17-1.38],3.5304171102293146e-08
