Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ACAN,Aggrecan core protein,22571,44,0.28 [0.11-0.73],0.0091557408636019
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ACRBP,Acrosin-binding protein,19756,42,1.68 [1.04-2.72],0.0343524779812781
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADA2,Adenosine deaminase 2,22691,45,2.11 [1.24-3.57],0.0057593029301083
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22374,44,0.28 [0.10-0.80],0.0179852944427583
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22895,45,0.55 [0.31-0.96],0.036210046698138
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAMTSL2,ADAMTS-like protein 2,19856,41,3.80 [1.91-7.55],0.0001361441152818
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADGRG2,Adhesion G-protein coupled receptor G2,22803,46,0.22 [0.09-0.51],0.0004071305328933
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,22374,44,1.57 [1.15-2.13],0.0041308944687603
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADM,Pro-adrenomedullin,22984,45,7.25 [2.85-18.44],3.2581569746581496e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AGRN,Agrin,22899,46,2.36 [1.34-4.16],0.0029562733290136
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AGRP,Agouti-related protein,23027,44,1.97 [1.19-3.27],0.0087839117005828
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AGT,Angiotensinogen,19856,41,3.00 [1.26-7.13],0.0126774537544839
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AGXT,Serine--pyruvate aminotransferase,22803,46,1.49 [1.11-2.01],0.0088386565300907
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AMBP,Protein AMBP,22947,45,7.65 [2.79-20.96],7.720781460461574e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AMOT,Angiomotin,19423,40,4.30 [2.54-7.27],5.587594418820944e-08
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANGPTL2,Angiopoietin-related protein 2,22825,46,3.29 [1.80-5.99],0.000101464922685
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANGPTL3,Angiopoietin-related protein 3,22841,46,3.45 [1.81-6.59],0.0001754132209905
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANK2,Ankyrin-2,19173,41,1.36 [1.00-1.84],0.0463752473803517
