Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19465,49,1.98 [1.02-3.82],0.0421930387311401
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23282,59,0.59 [0.36-0.96],0.0328562466268433
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23199,59,2.38 [1.25-4.54],0.0084422523974805
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19465,49,2.23 [1.19-4.18],0.0121469136974478
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTSL5,ADAMTS-like protein 5,20053,53,0.46 [0.24-0.88],0.0185530673866173
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRE1,Adhesion G protein-coupled receptor E1,19961,49,1.59 [1.04-2.45],0.0341483266623146
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRG2,Adhesion G-protein coupled receptor G2,23058,59,2.92 [1.36-6.26],0.0059221542719008
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AHSP,Alpha-hemoglobin-stabilizing protein,23038,58,0.70 [0.53-0.91],0.0081585080978488
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ALCAM,CD166 antigen,23343,58,3.03 [1.06-8.67],0.0384432863485066
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ANGPTL4,Angiopoietin-related protein 4,23114,57,1.70 [1.01-2.85],0.044287931834128
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",APOA1,Apolipoprotein A-I,20088,52,2.72 [1.58-4.69],0.0003134221433439
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",APOA4,Apolipoprotein A-IV,20088,52,2.03 [1.25-3.30],0.0040397818587205
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",APOC1,Apolipoprotein C-I,20054,52,2.03 [1.18-3.50],0.0105365630230411
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",APOD,Apolipoprotein D,19225,51,1.65 [1.13-2.39],0.0087262097240997
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",APOE,Apolipoprotein E,20088,52,1.31 [1.04-1.65],0.0231573195334232
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ARG1,Arginase-1,22891,55,0.58 [0.37-0.91],0.0190795479137857
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ATP6V1G2,V-type proton ATPase subunit G 2,19370,49,1.27 [1.03-1.56],0.0250439525163867
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AXL,Tyrosine-protein kinase receptor UFO,23181,58,2.41 [1.12-5.17],0.0236763660974445
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",B4GAT1,"Beta-1,4-glucuronyltransferase 1",23082,58,3.14 [1.34-7.34],0.0082237918809693
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",BABAM1,BRISC and BRCA1-A complex member 1,19465,49,2.03 [1.17-3.51],0.0117560844991722
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",BSND,Barttin,19329,48,1.84 [1.21-2.79],0.0043260412213879
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",BTN3A2,Butyrophilin subfamily 3 member A2,23000,58,1.68 [1.00-2.82],0.0489289036455298
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",C19orf12,Protein C19orf12,22525,56,0.60 [0.37-0.96],0.033517663098535
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",C1QL2,Complement C1q-like protein 2,19465,49,1.68 [1.07-2.65],0.0255089168944831
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",C1R,Complement C1r subcomponent,20088,52,3.18 [1.66-6.09],0.000485661240733
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",CARHSP1,Calcium-regulated heat-stable protein 1,22525,56,0.60 [0.37-0.98],0.0410746720496465
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",CCL21,C-C motif chemokine 21,23155,57,1.50 [1.01-2.24],0.0448168684698703
