Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ACRV1,Acrosomal protein SP-10,7912,39,2.87 [1.47-5.59],0.0019636984509731
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,9398,51,0.52 [0.32-0.85],0.0094500840201112
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),AGBL2,Cytosolic carboxypeptidase 2,7868,42,1.61 [1.16-2.23],0.0041318046752219
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),AKR1B10,Aldo-keto reductase family 1 member B10,7930,43,1.43 [1.01-2.01],0.0419368511446608
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),AKR7L,Aflatoxin B1 aldehyde reductase member 4,7912,39,1.50 [1.09-2.07],0.0137343159439416
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ALDH2,"Aldehyde dehydrogenase, mitochondrial",8105,42,0.36 [0.14-0.95],0.0398531861641509
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ANPEP,Aminopeptidase N,9338,52,0.27 [0.10-0.69],0.006693277213628
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),AOC3,Membrane primary amine oxidase,9347,52,0.28 [0.13-0.61],0.0012326333053471
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),APOD,Apolipoprotein D,7797,43,0.26 [0.10-0.66],0.0044501158005435
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ARSB,Arylsulfatase B,9273,51,1.62 [1.06-2.45],0.0240679255284656
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ASPN,Asporin,8137,44,0.21 [0.07-0.66],0.0073538889213394
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,7884,39,0.31 [0.11-0.92],0.0344509379971006
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),ATRN,"Attractin, Isoform 2",8164,44,0.16 [0.03-0.82],0.0284022797595853
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),BOC,Brother of CDO,9113,50,0.21 [0.07-0.61],0.004404599505296
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),BTN3A2,Butyrophilin subfamily 3 member A2,9283,50,1.89 [1.09-3.28],0.0244517573193029
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,8139,44,2.56 [1.52-4.33],0.0004235203862551
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),C4BPB,C4b-binding protein beta chain,9342,50,2.30 [1.31-4.07],0.0039886528390992
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),C8B,Complement component C8 beta chain,8164,44,0.30 [0.12-0.74],0.0095363662418348
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CA14,Carbonic anhydrase 14,9377,50,0.38 [0.19-0.77],0.0073417412757691
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CD274,Programmed cell death 1 ligand 1,9242,51,2.00 [1.12-3.56],0.01947506712014
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CD300A,CMRF35-like molecule 8,7994,43,2.72 [1.15-6.44],0.0232991834630654
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CD58,Lymphocyte function-associated antigen 3,9302,52,0.16 [0.05-0.59],0.0053691073812646
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CDKN2D,Cyclin-dependent kinase 4 inhibitor D,9273,51,1.35 [1.01-1.81],0.0422163725668998
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,8016,42,1.67 [1.10-2.53],0.0169069340719489
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CEP20,Centrosomal protein 20,9085,51,1.48 [1.09-2.01],0.0122325533423749
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CEP350,Centrosome-associated protein 350,7840,38,0.35 [0.14-0.85],0.0202038296250792
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CHRDL2,Chordin-like protein 2,9313,52,0.54 [0.33-0.89],0.0156616190343702
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CLEC4A,C-type lectin domain family 4 member A,9283,50,0.42 [0.22-0.78],0.0056864899685714
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CLEC5A,C-type lectin domain family 5 member A,9289,52,0.24 [0.10-0.58],0.0016071335690459
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CNTN1,Contactin-1,9420,52,0.42 [0.20-0.88],0.0218406307931115
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),COL28A1,Collagen alpha-1(XXVIII) chain,7930,43,0.47 [0.30-0.75],0.0014770557788467
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CPA1,Carboxypeptidase A1,9420,52,1.75 [1.22-2.52],0.0024179040005447
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CPM,Carboxypeptidase M,9332,52,1.97 [1.01-3.85],0.0470778088959133
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CPXM2,Inactive carboxypeptidase-like protein X2,8137,44,3.50 [1.64-7.50],0.0012454321482356
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CREG1,Protein CREG1,9189,49,2.11 [1.16-3.86],0.0150322261721463
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CRX,Cone-rod homeobox protein,9113,50,0.65 [0.44-0.97],0.0333499369820219
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CTRB1,Chymotrypsinogen B,9316,50,1.53 [1.01-2.32],0.0464855082515836
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CTSO,Cathepsin O,9398,51,2.11 [1.01-4.38],0.0456738819318408
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),CXCL10,C-X-C motif chemokine 10,9356,52,1.41 [1.04-1.91],0.0258544816044056
