Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,AARSD1,Alanyl-tRNA editing protein Aarsd1,9297,75,0.63 [0.43-0.92],0.0178222867455446
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,ADGRG1,Adhesion G-protein coupled receptor G1,9297,75,1.31 [1.02-1.69],0.0372342378512826
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,AGR2,Anterior gradient protein 2 homolog,9017,73,0.81 [0.66-0.99],0.0412368008198517
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,AHNAK2,Protein AHNAK2,7967,68,0.36 [0.15-0.91],0.0307127403205165
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",9285,70,1.30 [1.03-1.64],0.0291519588821362
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,APOA4,Apolipoprotein A-IV,8187,67,0.34 [0.16-0.71],0.0040065842396718
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,ARL13B,ADP-ribosylation factor-like protein 13B,7910,65,1.36 [1.01-1.82],0.0394378485260804
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,ATG4A,Cysteine protease ATG4A,9106,72,0.66 [0.45-0.95],0.026505426542516
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,ATP6V1F,V-type proton ATPase subunit F,9078,73,0.64 [0.45-0.90],0.0106951696281946
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,B4GAT1,"Beta-1,4-glucuronyltransferase 1",9339,73,0.29 [0.12-0.70],0.0056525197508306
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,BEX3,Protein BEX3,7867,65,0.36 [0.19-0.71],0.003280779114507
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,BLMH,Bleomycin hydrolase,9441,73,0.59 [0.36-0.97],0.0380465732320574
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,BST2,Bone marrow stromal antigen 2,9402,75,1.42 [1.05-1.93],0.0227633994735585
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,C7orf50,Uncharacterized protein C7orf50,8165,66,0.17 [0.04-0.77],0.0214265987924636
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,C9orf40,Uncharacterized protein C9orf40,8129,68,0.74 [0.56-1.00],0.0464418260033796
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CA7,Carbonic anhydrase 7,8041,67,0.33 [0.14-0.75],0.0083480989226522
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CALB2,Calretinin,9095,73,0.38 [0.18-0.79],0.0099832534259172
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CAPS,Calcyphosin,8165,66,0.61 [0.37-0.99],0.0457962944627428
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CARHSP1,Calcium-regulated heat-stable protein 1,9095,73,0.56 [0.37-0.87],0.0096558261774585
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CCL18,C-C motif chemokine 18,9193,72,1.35 [1.07-1.70],0.0102112499788722
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CCS,Copper chaperone for superoxide dismutase,9263,72,0.60 [0.38-0.94],0.0263852010544703
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CD1C,T-cell surface glycoprotein CD1c,9365,73,2.84 [1.16-6.91],0.021658687559972
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CD36,Platelet glycoprotein 4,7937,64,0.46 [0.25-0.86],0.0141057198484346
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CD99L2,CD99 antigen-like protein 2,9339,73,0.39 [0.16-0.98],0.0463498011491754
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CDH23,Cadherin-23,8165,66,0.37 [0.14-0.98],0.0443316141622701
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CDHR1,Cadherin-related family member 1,9095,73,0.47 [0.26-0.84],0.0113974042004375
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CDHR2,Cadherin-related family member 2,9297,75,1.36 [1.03-1.78],0.0277427699686244
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CEACAM18,Carcinoembryonic antigen-related cell adhesion molecule 18,8041,67,1.34 [1.07-1.69],0.0119001746197504
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,CLEC2L,C-type lectin domain family 2 member L,7951,64,0.43 [0.20-0.89],0.02329896051871
