Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Hernia,A1BG,Alpha-1B-glycoprotein,17062,1779,0.68 [0.52-0.88],0.0035745877253562
Chapter XI Diseases of the digestive system,Hernia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19096,2014,1.06 [1.01-1.12],0.0161513417525268
Chapter XI Diseases of the digestive system,Hernia,ACE2,Angiotensin-converting enzyme 2,19141,2036,1.31 [1.22-1.40],2.2177823312074807e-14
Chapter XI Diseases of the digestive system,Hernia,ACP6,Lysophosphatidic acid phosphatase type 6,19652,2079,1.07 [1.01-1.14],0.0260911666906019
Chapter XI Diseases of the digestive system,Hernia,ACRV1,Acrosomal protein SP-10,16523,1730,1.25 [1.20-1.29],1.817851805847769e-34
Chapter XI Diseases of the digestive system,Hernia,ACTA2,"Actin, aortic smooth muscle",19141,2036,1.12 [1.02-1.22],0.0143955452058769
Chapter XI Diseases of the digestive system,Hernia,ACTN2,Alpha-actinin-2,16450,1708,1.17 [1.08-1.26],0.000126743812465
Chapter XI Diseases of the digestive system,Hernia,ACVRL1,Serine/threonine-protein kinase receptor R3,19325,2038,1.48 [1.28-1.72],2.783387571413837e-07
Chapter XI Diseases of the digestive system,Hernia,ACY1,Aminoacylase-1,19514,2078,1.13 [1.05-1.20],0.0003962986114609
Chapter XI Diseases of the digestive system,Hernia,ADA2,Adenosine deaminase 2,19415,2071,1.17 [1.07-1.29],0.0005525842374673
Chapter XI Diseases of the digestive system,Hernia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16523,1730,1.25 [1.09-1.44],0.0017952241951258
Chapter XI Diseases of the digestive system,Hernia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,19141,2036,0.79 [0.69-0.90],0.0005847433278468
Chapter XI Diseases of the digestive system,Hernia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,16955,1762,1.44 [1.23-1.68],4.49459301023723e-06
Chapter XI Diseases of the digestive system,Hernia,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,19766,2103,0.56 [0.48-0.67],1.887600255661388e-11
Chapter XI Diseases of the digestive system,Hernia,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,19141,2036,0.85 [0.74-0.98],0.0260858723334537
Chapter XI Diseases of the digestive system,Hernia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19591,2078,0.72 [0.66-0.79],7.909640527052844e-13
Chapter XI Diseases of the digestive system,Hernia,ADAMTSL4,ADAMTS-like protein 4,16594,1728,0.76 [0.62-0.93],0.0068196108690199
Chapter XI Diseases of the digestive system,Hernia,ADGRD1,Adhesion G-protein coupled receptor D1,16671,1739,1.28 [1.13-1.44],5.742040643498357e-05
Chapter XI Diseases of the digestive system,Hernia,ADGRF5,Adhesion G protein-coupled receptor F5,17034,1779,1.35 [1.14-1.60],0.0004648450557382
Chapter XI Diseases of the digestive system,Hernia,ADGRG1,Adhesion G-protein coupled receptor G1,19438,2058,1.06 [1.01-1.11],0.011618727311206
Chapter XI Diseases of the digestive system,Hernia,ADGRG2,Adhesion G-protein coupled receptor G2,19514,2078,0.53 [0.46-0.60],3.9995999141167984e-20
Chapter XI Diseases of the digestive system,Hernia,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,19141,2036,1.08 [1.03-1.14],0.0023356673213706
Chapter XI Diseases of the digestive system,Hernia,ADIPOQ,Adiponectin,17062,1779,0.80 [0.75-0.85],4.771287855200681e-13
Chapter XI Diseases of the digestive system,Hernia,ADM,Pro-adrenomedullin,19686,2083,1.41 [1.21-1.65],1.3227199587971496e-05
Chapter XI Diseases of the digestive system,Hernia,ADRA2A,Alpha-2A adrenergic receptor,16450,1708,1.08 [1.01-1.15],0.0257264767503637
Chapter XI Diseases of the digestive system,Hernia,AFM,Afamin,17062,1779,0.72 [0.56-0.91],0.0066621119773334
Chapter XI Diseases of the digestive system,Hernia,AFP,Alpha-fetoprotein,19295,2036,0.86 [0.81-0.92],3.1722381236812493e-06
Chapter XI Diseases of the digestive system,Hernia,AGER,Advanced glycosylation end product-specific receptor,19491,2069,0.84 [0.76-0.92],0.000401337632296
