Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,AHNAK2,Protein AHNAK2,19281,62,0.36 [0.14-0.91],0.0316977405663172
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,19281,62,0.32 [0.12-0.84],0.020837758897679
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,APOM,Apolipoprotein M,22799,78,0.47 [0.24-0.93],0.0306154758800018
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,ARHGEF5,Rho guanine nucleotide exchange factor 5,19135,60,0.61 [0.40-0.91],0.0169515631302114
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,ART5,Ecto-ADP-ribosyltransferase 5,19135,60,1.31 [1.01-1.69],0.041499367975018
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,ASAH2,Neutral ceramidase,22519,76,0.66 [0.50-0.87],0.0034371021048165
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,AZU1,Azurocidin,22029,74,0.68 [0.50-0.94],0.0175886685126446
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,BCL2,Apoptosis regulator Bcl-2,19687,62,1.57 [1.22-2.03],0.0004428341692309
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,19778,63,0.34 [0.16-0.73],0.0055976772247063
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CA6,Carbonic anhydrase 6,22679,77,1.41 [1.04-1.92],0.0292103595649874
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,19110,62,1.37 [1.05-1.78],0.018391635885343
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CCL19,C-C motif chemokine 19,22901,78,0.77 [0.62-0.95],0.0170581004337711
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CD209,CD209 antigen,22799,78,0.52 [0.30-0.88],0.0147406594672656
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CD248,Endosialin,19792,63,1.97 [1.10-3.54],0.0233500670258938
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CD82,CD82 antigen,19424,60,1.66 [1.16-2.38],0.0057438079873593
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CINP,Cyclin-dependent kinase 2-interacting protein,19424,60,1.56 [1.07-2.28],0.0213385124507976
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",19281,62,1.69 [1.16-2.47],0.0067071006543311
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CPE,Carboxypeptidase E,22703,76,0.60 [0.39-0.94],0.025965883918924
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CPPED1,Serine/threonine-protein phosphatase CPPED1,22901,78,0.67 [0.49-0.92],0.0122850977582328
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CRNN,Cornulin,22098,72,0.72 [0.54-0.95],0.0185077286494837
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CSF2RB,Cytokine receptor common subunit beta,19204,61,1.96 [1.08-3.56],0.0268466060968806
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CSPG4,Chondroitin sulfate proteoglycan 4,19792,63,2.32 [1.16-4.63],0.0172823092799277
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CST6,Cystatin-M,22111,73,1.50 [1.02-2.21],0.0388041763609296
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CTLA4,Cytotoxic T-lymphocyte protein 4,19792,63,2.21 [1.48-3.29],0.0001019807751122
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CTSD,Cathepsin D,21300,69,1.54 [1.00-2.36],0.048071087734443
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CTSS,Cathepsin S,17768,57,0.21 [0.07-0.64],0.006054703716541
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,CXCL3,C-X-C motif chemokine 3,22709,75,0.80 [0.65-0.99],0.0385650081225205
Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,DCTN2,Dynactin subunit 2,22613,77,1.24 [1.01-1.51],0.0421057047961413
