Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ABRAXAS2,BRISC complex subunit Abraxas 2,41440,181,1.49 [1.22-1.82],7.849378561651734e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ARAF,Serine/threonine-protein kinase A-Raf,42067,188,1.41 [1.21-1.65],1.6863421428245377e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ARHGAP45,Rho GTPase-activating protein 45,41913,189,1.35 [1.14-1.59],0.0004604057586644
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ARL13B,ADP-ribosylation factor-like protein 13B,41440,181,1.41 [1.18-1.67],0.0001134716327789
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,BACH1,Transcription regulator protein BACH1,49168,222,1.31 [1.13-1.53],0.0005010375094513
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,CASC3,Protein CASC3,41667,184,1.63 [1.22-2.18],0.0009321124771414
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,CNST,Consortin,49242,222,1.21 [1.08-1.35],0.0009075752421454
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,CRYBB2,Beta-crystallin B2,42746,187,1.33 [1.17-1.52],2.3646964921686983e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,CSDE1,Cold shock domain-containing protein E1,41440,181,1.18 [1.07-1.29],0.0007211494528944
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,DAAM1,Disheveled-associated activator of morphogenesis 1,41913,189,1.35 [1.14-1.59],0.0003874355084991
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,DBN1,Drebrin,41610,186,1.53 [1.21-1.92],0.000295830253124
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,DDHD2,Phospholipase DDHD2,42773,187,1.44 [1.17-1.78],0.0005071451691252
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,EIF1AX,"Eukaryotic translation initiation factor 1A, X-chromosomal",42746,187,1.41 [1.17-1.70],0.0003241749123792
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,EIF2S2,Eukaryotic translation initiation factor 2 subunit 2,41714,184,1.60 [1.23-2.07],0.0004272523570883
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,ENOX2,Ecto-NOX disulfide-thiol exchanger 2,41440,181,2.09 [1.46-2.99],5.29564086005946e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,FOXO3,Forkhead box protein O3,48075,214,1.23 [1.10-1.37],0.0001710544064571
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,FRMD4B,FERM domain-containing protein 4B,41440,181,1.41 [1.18-1.68],0.0001409410551497
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,GGACT,Gamma-glutamylaminecyclotransferase,42848,190,1.39 [1.15-1.67],0.0005956431195047
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,GIGYF2,GRB10-interacting GYF protein 2,42773,187,1.35 [1.14-1.59],0.0004888394056145
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,GOLGA3,Golgin subfamily A member 3,42773,187,1.32 [1.12-1.56],0.0009544111887823
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,HDGFL2,Hepatoma-derived growth factor-related protein 2,42746,187,1.42 [1.18-1.70],0.0002247590126638
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,KIF22,Kinesin-like protein KIF22,41440,181,1.24 [1.10-1.40],0.0006458677995028
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,LETM1,Mitochondrial proton/calcium exchanger protein,42773,187,1.46 [1.17-1.83],0.0009922426437928
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,LRRC59,Leucine-rich repeat-containing protein 59,42848,190,1.61 [1.27-2.06],0.000109998920666
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,LRRFIP1,Leucine-rich repeat flightless-interacting protein 1,42649,189,1.62 [1.26-2.07],0.0001303339502553
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,LTA4H,Leukotriene A-4 hydrolase,49661,223,0.68 [0.54-0.85],0.0006198595332274
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,MYH9,Myosin-9,42847,190,1.24 [1.10-1.40],0.0005148005321645
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,NFKB1,Nuclear factor NF-kappa-B p105 subunit,41440,181,1.42 [1.18-1.72],0.0001922235772977
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,NFX1,Transcriptional repressor NF-X1,41440,181,1.50 [1.26-1.79],4.157706850319768e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,NME3,Nucleoside diphosphate kinase 3,49298,223,0.41 [0.24-0.69],0.0008139235190362
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,OPLAH,5-oxoprolinase,41714,184,1.46 [1.21-1.76],9.419167697840464e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,PACS2,Phosphofurin acidic cluster sorting protein 2,41440,181,1.48 [1.20-1.84],0.0002938888234076
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,PLXNA4,Plexin-A4,49168,222,1.29 [1.11-1.49],0.0008332039699359
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,SMS,Spermine synthase,41458,181,1.46 [1.26-1.71],1.0969224503480375e-06
