Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ACE2,Angiotensin-converting enzyme 2,43916,401,1.32 [1.13-1.54],0.0004112108967454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AGR2,Anterior gradient protein 2 homolog,43373,399,1.17 [1.07-1.28],0.0003629480447858
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",44632,414,1.22 [1.09-1.35],0.0003940112660149
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AMBP,Protein AMBP,45089,416,2.08 [1.36-3.18],0.0007535632552328
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ANXA10,Annexin A10,43730,401,1.20 [1.09-1.32],0.0002775182534204
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,BGLAP,Osteocalcin,38950,338,0.80 [0.71-0.89],7.493662112447831e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,CD302,CD302 antigen,44567,414,1.74 [1.33-2.26],4.348749799241443e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,CHGA,Chromogranin-A,38950,338,1.27 [1.15-1.40],1.1096852436044517e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,CLEC3B,Tetranectin,38068,334,0.41 [0.25-0.68],0.000501761688819
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,COL9A1,Collagen alpha-1(IX) chain,44710,415,1.57 [1.34-1.85],5.341563367998358e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,DCN,Decorin,43916,401,2.56 [1.78-3.67],3.230020044645602e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,DLK1,Protein delta homolog 1,45316,416,0.71 [0.60-0.83],1.432186410962007e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,DTNB,Dystrobrevin beta,38701,336,1.51 [1.21-1.87],0.0002072985516551
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ELN,Elastin,38932,338,1.66 [1.25-2.21],0.0004869045412535
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,GAST,Gastrin,38871,334,1.18 [1.11-1.27],7.395539810244116e-07
