Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PPM1B,Protein phosphatase 1B,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",15656,189,0.71 [0.51-0.97],0.0299368834624875
PPM1B,Protein phosphatase 1B,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",43298,89,1.28 [1.01-1.62],0.0409265868950266
PPM1B,Protein phosphatase 1B,Chapter II Neoplasms,"Haemangioma, any site",43303,88,1.29 [1.02-1.63],0.0327458976411262
PPM1B,Protein phosphatase 1B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,40932,904,1.15 [1.04-1.26],0.0038631617913329
PPM1B,Protein phosphatase 1B,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,43138,186,1.29 [1.09-1.53],0.0030484143744055
PPM1B,Protein phosphatase 1B,Chapter X Diseases of the respiratory system,Influenza and pneumonia,40370,385,1.16 [1.01-1.33],0.037767134210224
PPM1B,Protein phosphatase 1B,Chapter XI Diseases of the digestive system,Diseases of the digestive system,41111,528,1.19 [1.06-1.33],0.0025743299161485
PPM1B,Protein phosphatase 1B,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40702,119,1.31 [1.07-1.59],0.0076809292000497
PPM1B,Protein phosphatase 1B,Chapter XI Diseases of the digestive system,Coeliac disease,40682,99,1.29 [1.04-1.61],0.0205396192242407
PPM1B,Protein phosphatase 1B,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,41667,428,1.15 [1.00-1.31],0.0422127413627739
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,30364,258,1.19 [1.02-1.39],0.0258003821238931
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",42742,247,1.21 [1.03-1.42],0.0181833995973991
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,42759,223,1.23 [1.04-1.44],0.0144320132184972
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,42491,242,1.20 [1.03-1.41],0.0223752721107272
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,42343,94,1.45 [1.19-1.76],0.000225714904057
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,37578,86,1.31 [1.04-1.66],0.0243494226784237
PPM1B,Protein phosphatase 1B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,37722,230,1.19 [1.01-1.41],0.0414768390219959
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39494,81,1.31 [1.02-1.69],0.0345473845640262
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,42730,286,0.79 [0.63-1.00],0.0494587755889133
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,38161,130,1.25 [1.02-1.54],0.0344599822198185
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,21445,3934,1.07 [1.01-1.12],0.014260417493527
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,17634,123,1.28 [1.04-1.56],0.0177761446143334
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,Irregular menses,23427,405,1.17 [1.03-1.32],0.015416909923476
PPM1B,Protein phosphatase 1B,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",18668,1157,1.09 [1.00-1.19],0.0411746231041712
PPM1B,Protein phosphatase 1B,"Chapter IV Endocrine, nutritional and metabolic diseases","Polycystic ovarian syndrome, consortium definition",23501,175,1.22 [1.02-1.45],0.0283400305503658
PPM1B,Protein phosphatase 1B,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,23537,279,0.73 [0.57-0.93],0.0101182605696968
PPM1B,Protein phosphatase 1B,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,23474,216,0.75 [0.57-0.98],0.0324858193076133
