Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BDNF,Brain-derived neurotrophic factor,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38217,368,0.84 [0.75-0.94],0.0031089999334232
BDNF,Brain-derived neurotrophic factor,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,29274,1318,0.88 [0.83-0.94],0.0001804352338392
BDNF,Brain-derived neurotrophic factor,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,39618,149,0.71 [0.59-0.84],7.864558176937018e-05
BDNF,Brain-derived neurotrophic factor,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,43016,206,0.78 [0.68-0.91],0.0016303736873495
BDNF,Brain-derived neurotrophic factor,Chapter I Certain infectious and parasitic diseases,Other septicaemia,42942,132,0.64 [0.54-0.77],1.648770998931106e-06
BDNF,Brain-derived neurotrophic factor,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",35680,94,0.62 [0.50-0.76],6.795148446737735e-06
BDNF,Brain-derived neurotrophic factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,39862,1342,0.89 [0.83-0.94],0.0001298628471582
BDNF,Brain-derived neurotrophic factor,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,44710,154,1.22 [1.01-1.48],0.0417751848013739
BDNF,Brain-derived neurotrophic factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,43804,123,0.57 [0.48-0.69],2.2369025816130823e-09
BDNF,Brain-derived neurotrophic factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,42180,929,0.92 [0.86-0.99],0.035509549491713
BDNF,Brain-derived neurotrophic factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,41465,305,0.82 [0.71-0.94],0.00462531442106
BDNF,Brain-derived neurotrophic factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",41467,301,0.82 [0.71-0.94],0.0039886729212905
BDNF,Brain-derived neurotrophic factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",34369,135,0.77 [0.64-0.92],0.0050017323458776
BDNF,Brain-derived neurotrophic factor,Chapter V Mental and behavioural disorders,Alcohol dependence,41694,127,0.82 [0.67-1.00],0.0488992782808829
BDNF,Brain-derived neurotrophic factor,Chapter VI Diseases of the nervous system,Other neurological diseases,43917,205,0.81 [0.70-0.94],0.006444264816396
BDNF,Brain-derived neurotrophic factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,38969,696,0.89 [0.81-0.96],0.0051826620119824
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,31634,5592,0.95 [0.91-0.98],0.0025865821844343
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,29611,93,0.62 [0.50-0.78],1.997031134416119e-05
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",40963,2017,0.86 [0.81-0.90],4.240826688888626e-09
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Angina pectoris,40153,1207,0.85 [0.79-0.91],1.0965699389959138e-06
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,43351,802,0.88 [0.81-0.95],0.0010423267745051
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",44521,165,0.84 [0.71-1.00],0.0442713575139462
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",39449,503,0.81 [0.74-0.90],5.292671495992532e-05
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,40505,1591,0.85 [0.80-0.90],2.7332236500429946e-08
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Secondary right heart disease,43288,174,0.85 [0.72-1.00],0.0486363927249981
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,43290,176,0.84 [0.72-1.00],0.0450073404876378
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",29685,167,0.84 [0.70-0.99],0.0387287690335154
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Conduction disorders,37320,208,0.84 [0.72-0.98],0.0266570759407013
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25305,759,0.91 [0.84-0.99],0.0361412434452926
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,37278,166,0.69 [0.58-0.81],7.051571684178533e-06
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,"Heart failure, strict",42929,356,0.83 [0.74-0.94],0.0021955320877396
BDNF,Brain-derived neurotrophic factor,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,42711,125,0.79 [0.65-0.95],0.0148328744789868
BDNF,Brain-derived neurotrophic factor,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,43142,445,0.84 [0.75-0.93],0.0008445436022226
BDNF,Brain-derived neurotrophic factor,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,43135,438,0.84 [0.75-0.93],0.0008619322899616
BDNF,Brain-derived neurotrophic factor,Chapter X Diseases of the respiratory system,Pleural effusion,41145,192,0.83 [0.71-0.97],0.0222767097541195
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Other diseases of intestines,35101,3478,0.96 [0.92-1.00],0.0403137285874423
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Crohn's disease NAS,41841,108,1.27 [1.01-1.60],0.0391171448807864
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Other diseases of intestine,32097,474,0.84 [0.76-0.93],0.0010986878599975
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Diseases of liver,43330,213,0.67 [0.58-0.77],4.126903024168498e-08
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Other diseases of liver,43233,116,0.72 [0.59-0.87],0.0008696788468347
BDNF,Brain-derived neurotrophic factor,Chapter XI Diseases of the digestive system,Intestinal malabsorption,41935,119,1.26 [1.01-1.57],0.0384371959214253
BDNF,Brain-derived neurotrophic factor,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,39292,2705,0.93 [0.89-0.97],0.0015940185481604
BDNF,Brain-derived neurotrophic factor,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,44039,799,0.91 [0.84-0.98],0.0166274099862632
BDNF,Brain-derived neurotrophic factor,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,42913,442,0.85 [0.77-0.95],0.0031173400328811
BDNF,Brain-derived neurotrophic factor,Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,43874,634,0.90 [0.82-0.98],0.0145931323570358
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,31406,374,0.87 [0.77-0.97],0.0167006250131944
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other hammer toe(s) (acquired),31137,105,0.80 [0.64-0.99],0.0400939565828486
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,39140,528,0.86 [0.78-0.94],0.0018195214744294
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,40246,1634,0.91 [0.86-0.96],0.0013952173104125
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,38761,149,0.83 [0.69-0.99],0.0358389070120208
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",39904,1292,0.93 [0.88-0.99],0.033986823323039
BDNF,Brain-derived neurotrophic factor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,41828,675,0.91 [0.84-1.00],0.0423275954021967
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,35636,7375,0.95 [0.92-0.98],0.0010380239373419
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Acute renal failure,40644,76,0.72 [0.57-0.92],0.0092643327572537
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,40643,75,0.67 [0.53-0.85],0.0009935840863348
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,16817,176,0.84 [0.71-0.99],0.0420011576191206
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,22080,4059,0.96 [0.92-1.00],0.0451740085001802
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,18864,843,0.91 [0.84-0.99],0.0218695927373596
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Uterine polyps,18296,275,0.87 [0.76-0.99],0.0407916083690236
BDNF,Brain-derived neurotrophic factor,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,18126,105,0.79 [0.64-0.97],0.0258720217144937
BDNF,Brain-derived neurotrophic factor,"Chapter XV Pregnancy, childbirth and the puerperium",Prolonged pregnancy,23588,127,0.77 [0.64-0.94],0.0110765662794493
BDNF,Brain-derived neurotrophic factor,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,24157,225,0.85 [0.73-0.99],0.0316501992827178
