Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MTR,Methionine synthase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,40977,275,1.20 [1.04-1.39],0.0140234277320012
MTR,Methionine synthase,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",34552,89,1.40 [1.15-1.71],0.0008616045395016
MTR,Methionine synthase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,38555,1300,1.15 [1.07-1.24],0.0001510446116421
MTR,Methionine synthase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,40639,565,1.15 [1.03-1.28],0.0123934797381547
MTR,Methionine synthase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,40639,565,1.15 [1.03-1.28],0.0123934797381547
MTR,Methionine synthase,Chapter VI Diseases of the nervous system,Other neurological diseases,42466,203,1.20 [1.02-1.42],0.0317181518243053
MTR,Methionine synthase,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",42916,197,1.19 [1.00-1.42],0.0455244936886442
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34587,3492,1.06 [1.00-1.11],0.0366414239911597
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,38635,1709,1.07 [1.00-1.15],0.0480918419076504
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,42643,172,1.29 [1.10-1.53],0.0024398285409814
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,Interstitial lung disease,40731,134,1.39 [1.17-1.65],0.0001727857167321
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",42777,134,1.38 [1.17-1.64],0.0001794314406995
MTR,Methionine synthase,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,40718,121,1.39 [1.16-1.66],0.0003564729421301
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,29496,9772,1.06 [1.02-1.10],0.0047995605956119
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",42396,705,1.11 [1.01-1.23],0.0355861073670025
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Functional dyspepsia,33269,741,1.12 [1.01-1.23],0.0265739679879931
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,41648,1285,1.12 [1.04-1.21],0.0034925097306893
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",42721,102,1.31 [1.06-1.62],0.0115348017102537
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",43177,139,1.22 [1.00-1.49],0.0458503418947812
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Crohn disease,40502,139,1.23 [1.01-1.50],0.0403316271764328
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,41407,1044,1.11 [1.02-1.21],0.0128441949359263
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,41395,1032,1.11 [1.02-1.20],0.0174086924648674
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40547,114,1.42 [1.19-1.70],7.996483641677842e-05
MTR,Methionine synthase,Chapter XI Diseases of the digestive system,Coeliac disease,40528,95,1.43 [1.18-1.73],0.0002142038870422
MTR,Methionine synthase,Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,41911,100,0.62 [0.42-0.93],0.0200022167450828
MTR,Methionine synthase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,30784,768,1.14 [1.04-1.26],0.0073747062523969
MTR,Methionine synthase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,30130,114,1.27 [1.02-1.58],0.0299718162941456
MTR,Methionine synthase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",42347,110,1.27 [1.02-1.58],0.0330343235550823
MTR,Methionine synthase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,42322,242,1.23 [1.06-1.43],0.0074846869144596
MTR,Methionine synthase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,37868,529,0.79 [0.68-0.93],0.0035290353859496
MTR,Methionine synthase,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,17567,125,1.24 [1.01-1.53],0.0423167215487977
MTR,Methionine synthase,"Chapter IV Endocrine, nutritional and metabolic diseases","Polycystic ovarian syndrome, consortium definition",23421,172,1.24 [1.04-1.48],0.0163277743384193
MTR,Methionine synthase,"Chapter XV Pregnancy, childbirth and the puerperium",Other maternal disorders predominantly related to pregnancy,23444,355,1.18 [1.02-1.36],0.027142099818112
MTR,Methionine synthase,"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,23289,200,1.21 [1.01-1.45],0.0428004487474252
MTR,Methionine synthase,"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for known or suspected abnormality of pelvic organs,22874,168,1.31 [1.08-1.58],0.0064715816804734
