Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,43973,1792,0.91 [0.86-0.97],0.0061504217964939
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43250,431,0.84 [0.73-0.96],0.0084784571570218
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,50427,151,0.76 [0.60-0.96],0.0192826067584365
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48167,823,0.84 [0.77-0.93],0.0006513679792786
LXN,Latexin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,47910,566,0.83 [0.74-0.93],0.002022309360655
LXN,Latexin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",40957,525,0.86 [0.77-0.97],0.0175091059647097
LXN,Latexin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",40974,542,0.87 [0.77-0.98],0.0194492052422676
LXN,Latexin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18364,234,0.81 [0.67-0.97],0.0201254015133195
LXN,Latexin,Chapter II Neoplasms,Benign lipomatous neoplasm,50308,581,0.89 [0.80-1.00],0.0484031358150754
LXN,Latexin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,50772,178,0.70 [0.57-0.88],0.001661371164416
LXN,Latexin,Chapter II Neoplasms,Benign neoplasm of breast,27392,138,1.24 [1.01-1.52],0.0375544708515456
LXN,Latexin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,48276,390,0.85 [0.74-0.98],0.0248895115189772
LXN,Latexin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,47620,684,0.79 [0.71-0.88],1.8030541992435933e-05
LXN,Latexin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,47620,684,0.79 [0.71-0.88],1.8030541992435933e-05
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,50245,168,1.21 [1.01-1.46],0.0432746784633987
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,46264,262,0.78 [0.65-0.93],0.0048970011860231
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,46240,238,0.80 [0.67-0.96],0.0173778812111753
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47091,1089,0.84 [0.77-0.92],0.0001139538768731
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47056,1054,0.86 [0.79-0.94],0.0007160934252594
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,40745,1978,0.93 [0.87-0.99],0.0154685058429433
LXN,Latexin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,40597,1830,0.93 [0.87-0.99],0.0269027720316135
LXN,Latexin,Chapter V Mental and behavioural disorders,Any mental disorder,43006,1291,0.92 [0.85-0.99],0.0248109152384034
LXN,Latexin,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",42361,646,0.89 [0.79-0.99],0.0280734824668681
LXN,Latexin,Chapter V Mental and behavioural disorders,Depression,47683,567,0.85 [0.76-0.96],0.0079074110394716
LXN,Latexin,Chapter V Mental and behavioural disorders,Depression or dysthymia,41858,495,0.83 [0.74-0.95],0.0050125391761786
LXN,Latexin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,50176,103,0.54 [0.40-0.73],6.68125381984211e-05
LXN,Latexin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,4321,103,0.60 [0.45-0.80],0.0005362396777496
