Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,44624,152,1.21 [1.01-1.46],0.0383847682605619
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,41950,590,1.10 [1.00-1.21],0.0417293967044719
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,41950,590,1.10 [1.00-1.21],0.0417293967044719
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter V Mental and behavioural disorders,Other anxiety disorders,42147,113,0.81 [0.65-0.99],0.0437095337732446
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter VI Diseases of the nervous system,Epilepsy,41824,257,0.83 [0.72-0.96],0.0098957173996298
ELAC1,Zinc phosphodiesterase ELAC protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,42936,350,1.13 [1.00-1.28],0.0456987811506261
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,31572,5569,0.95 [0.92-0.99],0.0130859925485029
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,43609,123,0.70 [0.57-0.85],0.0004139049051197
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",40890,2014,0.91 [0.87-0.96],0.0008425180408819
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,40080,1204,0.90 [0.84-0.96],0.0016748267831934
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",39374,498,0.90 [0.81-1.00],0.0407293485432814
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,40433,1589,0.92 [0.87-0.98],0.0073539899871418
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,43207,171,0.82 [0.69-0.97],0.0234445503437355
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,43209,173,0.83 [0.70-0.98],0.0310363173485393
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",29630,164,0.83 [0.69-0.99],0.0349190584103932
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Conduction disorders,37261,206,0.85 [0.72-0.99],0.0422754361560588
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,24703,201,0.83 [0.70-0.97],0.0199521269894163
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25261,759,0.79 [0.73-0.87],1.7336930881406486e-07
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,37219,164,0.62 [0.52-0.74],1.116438193905629e-07
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter IX Diseases of the circulatory system,Varicose veins,42729,836,0.91 [0.84-0.98],0.0166351251512801
