Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
HDGF,Hepatoma-derived growth factor,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33891,1599,1.05 [1.00-1.11],0.0452761442059451
HDGF,Hepatoma-derived growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,46062,1606,1.05 [1.00-1.10],0.0369935194128706
HDGF,Hepatoma-derived growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,48564,713,1.08 [1.00-1.15],0.0430749345308465
HDGF,Hepatoma-derived growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,48564,713,1.08 [1.00-1.15],0.0430749345308465
HDGF,Hepatoma-derived growth factor,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44752,943,1.09 [1.03-1.16],0.0043334959885046
HDGF,Hepatoma-derived growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,50747,142,0.80 [0.68-0.94],0.0061395890093388
HDGF,Hepatoma-derived growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,48769,1095,1.07 [1.01-1.13],0.0184448142863711
HDGF,Hepatoma-derived growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,47972,373,0.88 [0.79-0.99],0.0311992271716811
HDGF,Hepatoma-derived growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",47975,369,0.89 [0.79-0.99],0.0349791087285006
HDGF,Hepatoma-derived growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,44632,327,1.13 [1.02-1.25],0.0243416093481714
HDGF,Hepatoma-derived growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,49806,441,1.15 [1.05-1.26],0.0027276915135643
HDGF,Hepatoma-derived growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,51171,106,1.24 [1.03-1.49],0.0203316791193855
HDGF,Hepatoma-derived growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,4416,106,1.21 [1.00-1.45],0.0494018041428927
HDGF,Hepatoma-derived growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",46861,106,1.25 [1.04-1.51],0.0162016244101972
HDGF,Hepatoma-derived growth factor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29224,887,0.92 [0.86-0.99],0.0182969228205616
HDGF,Hepatoma-derived growth factor,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,43019,186,0.84 [0.73-0.97],0.0151892676335046
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41332,4152,1.04 [1.01-1.08],0.0081419467547551
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,46318,2033,1.05 [1.01-1.10],0.0256263291476957
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Asthma,36995,1681,1.06 [1.01-1.11],0.0257477977034271
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",36452,1681,1.05 [1.01-1.11],0.0290053269982958
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",36970,1656,1.05 [1.00-1.10],0.0319760754159659
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,51088,182,1.18 [1.03-1.36],0.0193339756800791
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Interstitial lung disease,48850,140,1.21 [1.03-1.41],0.0203189329303992
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",51250,140,1.21 [1.03-1.41],0.0200935992228768
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,48836,126,1.23 [1.04-1.46],0.0136194709957554
HDGF,Hepatoma-derived growth factor,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,49287,220,1.21 [1.06-1.37],0.0036133486163103
HDGF,Hepatoma-derived growth factor,Chapter XI Diseases of the digestive system,Functional dyspepsia,39736,880,0.93 [0.87-0.99],0.0287461431750086
HDGF,Hepatoma-derived growth factor,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,49869,1537,1.05 [1.00-1.10],0.0478603801192763
HDGF,Hepatoma-derived growth factor,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",48583,251,1.13 [1.00-1.27],0.049932996711943
