Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,37990,1554,1.83 [1.53-2.19],3.352522382314809e-11
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,37372,363,2.94 [2.06-4.20],2.9033552568036523e-09
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,41439,287,1.73 [1.15-2.59],0.0084807529349063
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28618,1303,2.32 [1.90-2.83],1.9014177570068203e-16
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,41345,193,2.32 [1.43-3.76],0.0006904382260993
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,38744,147,2.90 [1.66-5.08],0.0001928204366061
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",43415,191,2.34 [1.43-3.81],0.0006507908440161
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,43421,127,2.22 [1.22-4.03],0.0090626823092114
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,37858,98,3.57 [1.84-6.94],0.0001731751599021
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,42071,205,2.24 [1.40-3.58],0.0007990814163153
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,41997,131,2.58 [1.44-4.63],0.0014466341564665
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,43553,118,2.19 [1.18-4.09],0.0135301107113579
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,43551,145,2.20 [1.26-3.84],0.0054828441864957
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",43540,134,1.92 [1.07-3.44],0.0292261534218948
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Mycoses,42988,96,2.61 [1.33-5.13],0.0053504641944723
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",41531,696,1.66 [1.27-2.15],0.0001559198641523
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,41315,480,1.92 [1.40-2.62],4.218969297624437e-05
HEG1,Protein HEG homolog 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",19801,575,2.41 [1.78-3.26],1.429474061573179e-08
HEG1,Protein HEG homolog 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",34910,89,3.37 [1.66-6.85],0.0007996551782592
HEG1,Protein HEG homolog 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),37913,749,1.64 [1.27-2.13],0.0001755298981072
HEG1,Protein HEG homolog 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,42854,117,2.26 [1.18-4.30],0.0133844822965597
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,35472,1922,1.72 [1.46-2.04],1.4905215309686726e-10
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,39833,209,4.72 [3.02-7.39],9.872123851509338e-12
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,Peripheral artery disease,41772,186,2.02 [1.25-3.28],0.004279719626446
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,39812,188,4.71 [2.94-7.53],1.148096150114714e-10
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,40532,908,2.84 [2.25-3.57],1.1025954459474113e-18
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,40507,883,2.83 [2.24-3.58],3.196257423850788e-18
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,35183,1633,1.73 [1.44-2.07],2.6311182952341267e-09
HEG1,Protein HEG homolog 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,35062,1512,1.73 [1.44-2.09],7.744435033009361e-09
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,Any mental disorder,37088,1097,1.69 [1.37-2.08],1.0100172578033604e-06
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",36382,391,2.64 [1.88-3.71],1.8303574123155483e-08
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",43099,284,2.80 [1.89-4.14],2.647054503461801e-07
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",43203,206,2.86 [1.81-4.51],6.443408383779328e-06
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,Alcohol dependence,40779,117,2.26 [1.23-4.13],0.0083943972190616
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,Smoking dependency,40685,107,2.78 [1.48-5.22],0.0014335354571524
HEG1,Protein HEG homolog 1,Chapter V Mental and behavioural disorders,Depression or dysthymia,36119,407,1.56 [1.11-2.20],0.0101555136345013
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Neurological diseases,37645,2509,1.42 [1.23-1.64],2.1113505956707165e-06
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,34208,235,1.83 [1.16-2.89],0.0099436223699646
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,43519,185,2.03 [1.22-3.35],0.0059940956808741
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,41546,812,1.51 [1.18-1.92],0.0008487252631774
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Epilepsy,40985,251,1.55 [1.01-2.38],0.0438208301982672
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Migraine,40870,136,1.92 [1.06-3.48],0.0318057758561588
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",43271,122,2.09 [1.12-3.89],0.0204665039398351
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Other sleep disorders,41015,281,1.51 [1.01-2.25],0.042292838388405
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,Sleep apnoea,42821,212,1.76 [1.12-2.75],0.0141689488130373
HEG1,Protein HEG homolog 1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",41791,1126,1.27 [1.03-1.57],0.0244624827224408
HEG1,Protein HEG homolog 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,37694,265,1.82 [1.19-2.79],0.0057799718121068
HEG1,Protein HEG homolog 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,43220,67,2.76 [1.25-6.09],0.0120589190384238
HEG1,Protein HEG homolog 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",39566,67,3.35 [1.50-7.45],0.0031123806693499
HEG1,Protein HEG homolog 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,30926,5450,1.48 [1.31-1.66],6.62032776455522e-11
