Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CSNK2A1,Casein kinase II subunit alpha,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,44624,152,1.41 [1.02-1.97],0.0397901699517127
CSNK2A1,Casein kinase II subunit alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,42936,350,1.45 [1.16-1.81],0.0009217432958455
CSNK2A1,Casein kinase II subunit alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,44101,70,2.41 [1.54-3.77],0.000109782127625
CSNK2A1,Casein kinase II subunit alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,3783,70,2.70 [1.71-4.29],2.2744361389268643e-05
CSNK2A1,Casein kinase II subunit alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",40388,70,2.44 [1.55-3.86],0.0001331309280713
CSNK2A1,Casein kinase II subunit alpha,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,29563,97,0.33 [0.21-0.51],1.2544355677819666e-06
CSNK2A1,Casein kinase II subunit alpha,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,37219,164,0.63 [0.45-0.89],0.0088893471059011
CSNK2A1,Casein kinase II subunit alpha,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",43183,223,1.38 [1.05-1.82],0.0216791127646903
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,35677,3601,1.11 [1.03-1.20],0.0066380778872925
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,39868,1762,1.17 [1.06-1.30],0.0028065201800296
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,Early onset COPD,42637,305,1.30 [1.02-1.66],0.0330387123050871
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",41623,1449,1.16 [1.04-1.30],0.0100660648541694
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,Asthma,31910,1449,1.16 [1.04-1.31],0.0085692040762498
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",31453,1449,1.16 [1.04-1.30],0.0092916669663901
CSNK2A1,Casein kinase II subunit alpha,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",31888,1427,1.16 [1.04-1.30],0.0107492868262516
CSNK2A1,Casein kinase II subunit alpha,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,30448,10077,0.94 [0.89-0.99],0.024990325684145
CSNK2A1,Casein kinase II subunit alpha,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",37323,3749,0.92 [0.86-0.99],0.033926618458831
CSNK2A1,Casein kinase II subunit alpha,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),34971,1397,0.86 [0.76-0.97],0.0120731193481601
CSNK2A1,Casein kinase II subunit alpha,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,32079,495,1.26 [1.04-1.52],0.0158876404018149
CSNK2A1,Casein kinase II subunit alpha,Chapter XI Diseases of the digestive system,Constipation,41904,447,1.27 [1.05-1.55],0.0161660570641111
CSNK2A1,Casein kinase II subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,31091,123,0.62 [0.41-0.92],0.0189707055356497
CSNK2A1,Casein kinase II subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",43707,119,0.62 [0.41-0.93],0.021781585478375
CSNK2A1,Casein kinase II subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,31459,491,1.23 [1.01-1.49],0.039154103092462
CSNK2A1,Casein kinase II subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",44382,247,1.39 [1.07-1.82],0.0133256006307705
CSNK2A1,Casein kinase II subunit alpha,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,40362,379,0.78 [0.63-0.98],0.0310414004662854
CSNK2A1,Casein kinase II subunit alpha,Chapter XIV Diseases of the genitourinary system,Acute renal failure,40594,80,0.61 [0.37-0.99],0.0467255864018723
CSNK2A1,Casein kinase II subunit alpha,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,40614,100,0.56 [0.36-0.88],0.0108307159934336
CSNK2A1,Casein kinase II subunit alpha,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,39536,468,1.23 [1.02-1.50],0.0341855044329755
CSNK2A1,Casein kinase II subunit alpha,Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,18805,799,0.85 [0.73-0.99],0.0364643117288166
