Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TSPAN1,Tetraspanin-1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",8206,953,1.14 [1.08-1.20],4.305421546889905e-06
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,22205,106,1.57 [1.37-1.80],5.5623011427732636e-11
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,10029,2107,1.44 [1.40-1.49],3.078679416352109e-103
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18719,6189,1.23 [1.20-1.27],1.3196239833347963e-49
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Hyperplasia of prostate,9719,1797,1.54 [1.49-1.59],4.8387285451528135e-133
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Inflammatory diseases of prostate (prostatitis),8045,123,1.89 [1.68-2.14],8.280253676747626e-25
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,21560,2904,1.17 [1.12-1.22],5.253097310083543e-14
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,19587,931,1.29 [1.22-1.37],3.143099494951254e-17
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Other disorders of prostate,8073,151,1.79 [1.60-2.00],6.743900552068525e-25
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,20959,2303,1.12 [1.07-1.18],7.769797128918062e-06
TSPAN1,Tetraspanin-1,Chapter XIV Diseases of the genitourinary system,Urolithiasis,22497,398,1.27 [1.15-1.39],5.872620868182462e-07
