Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ACVRL1,Serine/threonine-protein kinase receptor R3,25291,217,2.39 [1.53-3.73],0.0001274807515909
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ADM,Pro-adrenomedullin,25730,223,2.63 [1.67-4.14],2.7655575984435364e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,AGR2,Anterior gradient protein 2 homolog,24703,214,1.27 [1.13-1.43],7.531804028639259e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,AGRN,Agrin,25612,222,2.05 [1.53-2.75],1.7639162852297266e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ALPP,"Alkaline phosphatase, placental type",25381,217,1.21 [1.09-1.33],0.0001826013992358
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,AMBP,Protein AMBP,25697,222,4.27 [2.41-7.59],7.162204248590024e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ANXA10,Annexin A10,24906,215,1.35 [1.18-1.54],1.0366699626692025e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,APOA2,Apolipoprotein A-II,22144,202,1.57 [1.20-2.04],0.0008709129396944
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,AREG,Amphiregulin,25381,217,1.60 [1.29-1.98],2.03896623551898e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ASGR1,Asialoglycoprotein receptor 1,25339,217,2.62 [1.84-3.72],7.37967849887753e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,ASGR2,Asialoglycoprotein receptor 2,22144,202,2.58 [1.60-4.17],0.0001053620300476
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",25612,222,2.60 [1.74-3.87],2.680578069438089e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,BLNK,B-cell linker protein,21502,197,1.65 [1.28-2.13],9.4504810583509e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,BSG,Basigin,25757,223,3.66 [2.12-6.31],3.356717680980218e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,BST2,Bone marrow stromal antigen 2,25753,222,1.36 [1.14-1.63],0.0006550483565302
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,BTN2A1,Butyrophilin subfamily 2 member A1,25612,222,2.23 [1.47-3.41],0.0001832280545151
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,C3,Complement C3,21012,192,1.46 [1.17-1.83],0.0009267403528089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,C4BPB,C4b-binding protein beta chain,25563,221,2.11 [1.61-2.76],5.7328546462711544e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,CALB2,Calretinin,24906,215,1.75 [1.26-2.43],0.0007528807042304
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,CAPG,Macrophage-capping protein,25352,220,1.40 [1.16-1.68],0.0003615122827266
