Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22724,104,0.49 [0.35-0.70],8.07709174425457e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ADM,Pro-adrenomedullin,22881,105,3.37 [1.77-6.39],0.0002106648576525
Chapter XI Diseases of the digestive system,Gastric ulcer,AGRN,Agrin,22770,103,2.16 [1.39-3.37],0.0006642417415608
Chapter XI Diseases of the digestive system,Gastric ulcer,ANXA10,Annexin A10,22147,99,1.62 [1.36-1.92],5.8983249327758766e-08
Chapter XI Diseases of the digestive system,Gastric ulcer,APOA2,Apolipoprotein A-II,19719,91,2.19 [1.49-3.23],6.408968760569617e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ASGR1,Asialoglycoprotein receptor 1,22546,100,3.10 [1.85-5.18],1.6466449369843864e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,19632,91,1.64 [1.25-2.15],0.0003020656468044
Chapter XI Diseases of the digestive system,Gastric ulcer,B2M,Beta-2-microglobulin,19722,92,1.63 [1.26-2.11],0.0001730241605498
Chapter XI Diseases of the digestive system,Gastric ulcer,CALCB,Calcitonin gene-related peptide 2,19655,92,1.82 [1.32-2.52],0.0002844783312028
Chapter XI Diseases of the digestive system,Gastric ulcer,CBLIF,Cobalamin binding intrinsic factor,22637,101,1.62 [1.26-2.08],0.0001913306460468
Chapter XI Diseases of the digestive system,Gastric ulcer,CBLN4,Cerebellin-4,22881,105,0.40 [0.24-0.67],0.0005782042027857
Chapter XI Diseases of the digestive system,Gastric ulcer,CCL11,Eotaxin,22955,104,2.19 [1.41-3.40],0.0004963863700449
Chapter XI Diseases of the digestive system,Gastric ulcer,CCL16,C-C motif chemokine 16,22961,103,1.93 [1.41-2.63],4.127913256129236e-05
