Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other arrhythmias,ACE,Angiotensin-converting enzyme,22296,36,5.49 [2.11-14.24],0.0004679495676561
Chapter IX Diseases of the circulatory system,Other arrhythmias,ANGPT2,Angiopoietin-2,25880,42,2.93 [1.58-5.44],0.0006537026701483
Chapter IX Diseases of the circulatory system,Other arrhythmias,APOM,Apolipoprotein M,25700,42,0.14 [0.06-0.32],2.4430449462673816e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,ATRAID,All-trans retinoic acid-induced differentiation factor,22198,36,1.81 [1.29-2.53],0.0005348678323065
Chapter IX Diseases of the circulatory system,Other arrhythmias,B2M,Beta-2-microglobulin,22317,36,1.96 [1.50-2.56],9.771351910143506e-07
Chapter IX Diseases of the circulatory system,Other arrhythmias,CCN3,CCN family member 3,25929,43,3.07 [1.79-5.27],4.4150196170674495e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD300A,CMRF35-like molecule 8,21773,37,5.64 [2.31-13.76],0.0001422608615429
Chapter IX Diseases of the circulatory system,Other arrhythmias,CD59,CD59 glycoprotein,24695,42,5.00 [2.40-10.38],1.62323385775843e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,CFD,Complement factor D,22317,36,3.95 [2.02-7.74],6.025390986123995e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,CHGA,Chromogranin-A,22265,37,1.60 [1.22-2.09],0.0005785048808743
Chapter IX Diseases of the circulatory system,Other arrhythmias,CLEC11A,C-type lectin domain family 11 member A,25608,42,2.66 [1.53-4.62],0.0005081599391787
Chapter IX Diseases of the circulatory system,Other arrhythmias,COL15A1,Collagen alpha-1(XV) chain,22265,37,6.15 [2.48-15.22],8.574884710267508e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,COL6A3,Collagen alpha-3(VI) chain,25973,43,3.05 [1.58-5.90],0.0009275879437384
Chapter IX Diseases of the circulatory system,Other arrhythmias,CST3,Cystatin-C,25690,42,3.77 [1.72-8.25],0.000899848067693
Chapter IX Diseases of the circulatory system,Other arrhythmias,CTSL,Cathepsin L1,25641,43,4.65 [1.89-11.44],0.0008213131184647
Chapter IX Diseases of the circulatory system,Other arrhythmias,CYTL1,Cytokine-like protein 1,22265,37,6.49 [2.44-17.26],0.0001761780957973
Chapter IX Diseases of the circulatory system,Other arrhythmias,EFCAB14,EF-hand calcium-binding domain-containing protein 14,22198,36,2.88 [1.73-4.81],5.193301396891397e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,F10,Coagulation factor X,22296,36,0.17 [0.06-0.48],0.0008800331282927
Chapter IX Diseases of the circulatory system,Other arrhythmias,FBLN2,Fibulin-2,22265,37,4.51 [1.91-10.65],0.0005904600320851
Chapter IX Diseases of the circulatory system,Other arrhythmias,FGA,Fibrinogen alpha chain,21787,35,4.09 [1.79-9.35],0.0008417919247146
Chapter IX Diseases of the circulatory system,Other arrhythmias,FGFBP1,Fibroblast growth factor-binding protein 1,25730,42,0.35 [0.19-0.63],0.0006000055831569
Chapter IX Diseases of the circulatory system,Other arrhythmias,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,21252,37,1.93 [1.31-2.85],0.0008904312757512
Chapter IX Diseases of the circulatory system,Other arrhythmias,GCLM,Glutamate--cysteine ligase regulatory subunit,21578,36,1.87 [1.33-2.64],0.0003537882134705
Chapter IX Diseases of the circulatory system,Other arrhythmias,GHRL,Appetite-regulating hormone,25641,43,0.58 [0.43-0.78],0.0003976209187524
Chapter IX Diseases of the circulatory system,Other arrhythmias,GM2A,Ganglioside GM2 activator,21742,36,1.97 [1.40-2.77],0.0001120832414375
Chapter IX Diseases of the circulatory system,Other arrhythmias,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,25453,42,3.70 [1.80-7.59],0.0003608313962373
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP3,Insulin-like growth factor-binding protein 3,25729,42,0.30 [0.15-0.59],0.0005261782069329
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP6,Insulin-like growth factor-binding protein 6,25546,42,3.19 [1.75-5.83],0.0001547558612624
Chapter IX Diseases of the circulatory system,Other arrhythmias,IGFBP7,Insulin-like growth factor-binding protein 7,25973,43,2.54 [1.52-4.25],0.0003536914448864
Chapter IX Diseases of the circulatory system,Other arrhythmias,INHBB,Inhibin beta B chain,21773,37,2.63 [1.57-4.39],0.0002210983637072
Chapter IX Diseases of the circulatory system,Other arrhythmias,ITGAM,Integrin alpha-M,25648,42,0.21 [0.09-0.51],0.0005010344319389
Chapter IX Diseases of the circulatory system,Other arrhythmias,LAP3,Cytosol aminopeptidase,25185,41,1.91 [1.31-2.79],0.0008643475418051
Chapter IX Diseases of the circulatory system,Other arrhythmias,LTBP2,Latent-transforming growth factor beta-binding protein 2,25973,43,3.89 [2.08-7.25],2.0298568295393472e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2,21578,36,1.68 [1.36-2.09],2.069544157993824e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,MENT,Protein MENT,21773,37,0.14 [0.04-0.45],0.0009801408509308
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPC2,NPC intracellular cholesterol transporter 2,21902,37,3.32 [2.10-5.25],3.121993366293188e-07
Chapter IX Diseases of the circulatory system,Other arrhythmias,NPL,N-acetylneuraminate lyase,22279,37,2.41 [1.44-4.01],0.0007528087740156
Chapter IX Diseases of the circulatory system,Other arrhythmias,NT5C1A,Cytosolic 5'-nucleotidase 1A,22216,36,2.16 [1.37-3.42],0.0009951038070572
Chapter IX Diseases of the circulatory system,Other arrhythmias,NTproBNP,N-terminal prohormone of brain natriuretic peptide,25641,43,2.27 [1.79-2.88],2.117019486517532e-11
Chapter IX Diseases of the circulatory system,Other arrhythmias,OCLN,Occludin,22240,37,2.62 [1.55-4.42],0.0003095193232825
Chapter IX Diseases of the circulatory system,Other arrhythmias,PRND,Prion-like protein doppel,22216,36,2.32 [1.43-3.77],0.0006409934607926
Chapter IX Diseases of the circulatory system,Other arrhythmias,PSAP,Prosaposin,22063,37,3.40 [2.05-5.65],2.179566726830916e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,RBFOX3,RNA binding protein fox-1 homolog 3,22240,37,2.30 [1.43-3.71],0.0006001134833165
Chapter IX Diseases of the circulatory system,Other arrhythmias,REN,Renin,25641,43,1.89 [1.45-2.46],2.47042328314665e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE1,Ribonuclease pancreatic,22296,36,5.68 [2.69-12.01],5.251829615517176e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,RNASE6,Ribonuclease K6,22141,36,2.59 [1.55-4.34],0.0002973989980992
Chapter IX Diseases of the circulatory system,Other arrhythmias,RRP15,RRP15-like protein,21566,35,0.59 [0.46-0.75],2.299037629685792e-05
Chapter IX Diseases of the circulatory system,Other arrhythmias,SHISA5,Protein shisa-5,22265,37,4.43 [2.30-8.54],9.05759451270574e-06
Chapter IX Diseases of the circulatory system,Other arrhythmias,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,25648,42,1.96 [1.35-2.84],0.0003737557336208
Chapter IX Diseases of the circulatory system,Other arrhythmias,WFDC2,WAP four-disulfide core domain protein 2,24353,37,3.01 [1.69-5.37],0.0001953077224381
