Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Conduction disorders,ACE,Angiotensin-converting enzyme,22327,67,4.22 [1.92-9.30],0.0003539145154619
Chapter IX Diseases of the circulatory system,Conduction disorders,ACTN2,Alpha-actinin-2,21608,66,1.67 [1.28-2.20],0.0002077067465345
Chapter IX Diseases of the circulatory system,Conduction disorders,ADA2,Adenosine deaminase 2,25530,75,2.21 [1.43-3.41],0.0003257261112802
Chapter IX Diseases of the circulatory system,Conduction disorders,AGR3,Anterior gradient protein 3,25048,72,1.64 [1.26-2.13],0.0001889804322491
Chapter IX Diseases of the circulatory system,Conduction disorders,AMBP,Protein AMBP,25881,74,7.15 [2.58-19.87],0.0001598269183534
Chapter IX Diseases of the circulatory system,Conduction disorders,ANGPT2,Angiopoietin-2,25913,75,2.31 [1.41-3.78],0.0008725761313073
Chapter IX Diseases of the circulatory system,Conduction disorders,ANGPTL4,Angiopoietin-related protein 4,25761,75,2.32 [1.50-3.61],0.0001793423488314
Chapter IX Diseases of the circulatory system,Conduction disorders,ANXA10,Annexin A10,25090,72,1.51 [1.22-1.86],0.0001168213975373
Chapter IX Diseases of the circulatory system,Conduction disorders,CA8,Carbonic anhydrase-related protein,21673,64,2.41 [1.61-3.61],1.958013653461592e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,CCL16,C-C motif chemokine 16,26006,76,2.01 [1.37-2.93],0.0003149764304885
Chapter IX Diseases of the circulatory system,Conduction disorders,CCL20,C-C motif chemokine 20,25987,76,1.38 [1.16-1.63],0.0002451082572008
Chapter IX Diseases of the circulatory system,Conduction disorders,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,25578,73,2.59 [1.52-4.42],0.0004984939081223
Chapter IX Diseases of the circulatory system,Conduction disorders,CHGA,Chromogranin-A,22295,67,1.43 [1.16-1.78],0.0009853236978467
Chapter IX Diseases of the circulatory system,Conduction disorders,COL18A1,Collagen alpha-1(XVIII) chain,25778,75,8.53 [3.68-19.80],5.951264375558492e-07
Chapter IX Diseases of the circulatory system,Conduction disorders,COL6A3,Collagen alpha-3(VI) chain,26006,76,2.68 [1.54-4.67],0.0005016736860181
Chapter IX Diseases of the circulatory system,Conduction disorders,CPXM2,Inactive carboxypeptidase-like protein X2,22308,66,3.41 [1.65-7.07],0.0009653647327368
Chapter IX Diseases of the circulatory system,Conduction disorders,CSPG4,Chondroitin sulfate proteoglycan 4,22295,67,3.15 [1.62-6.13],0.0007563543836101
Chapter IX Diseases of the circulatory system,Conduction disorders,CST3,Cystatin-C,25722,74,3.11 [1.63-5.95],0.0006088797173833
Chapter IX Diseases of the circulatory system,Conduction disorders,CTHRC1,Collagen triple helix repeat-containing protein 1,22295,67,3.65 [1.88-7.09],0.0001323345285437
Chapter IX Diseases of the circulatory system,Conduction disorders,CXCL13,C-X-C motif chemokine 13,25935,75,1.53 [1.25-1.87],4.027524812152627e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,EDA2R,Tumor necrosis factor receptor superfamily member 27,25913,75,3.55 [2.17-5.79],4.262149406388376e-07
Chapter IX Diseases of the circulatory system,Conduction disorders,EDN1,Endothelin-1,21684,66,3.74 [1.87-7.47],0.0001901779655655
Chapter IX Diseases of the circulatory system,Conduction disorders,EFCAB14,EF-hand calcium-binding domain-containing protein 14,22229,67,2.72 [1.74-4.24],1.1612717720925005e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,F7,Coagulation factor VII,25720,75,0.20 [0.11-0.36],5.3506620893402186e-08
Chapter IX Diseases of the circulatory system,Conduction disorders,FAM3B,Protein FAM3B,25578,73,3.19 [1.82-5.59],4.8628355691635816e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,FCAR,Immunoglobulin alpha Fc receptor,25668,76,2.00 [1.33-3.01],0.0009313094902318
Chapter IX Diseases of the circulatory system,Conduction disorders,FGF23,Fibroblast growth factor 23,25866,74,1.58 [1.25-1.99],0.0001190148050759
Chapter IX Diseases of the circulatory system,Conduction disorders,GAST,Gastrin,22246,66,1.29 [1.11-1.50],0.0007197043505536
Chapter IX Diseases of the circulatory system,Conduction disorders,GDF15,Growth/differentiation factor 15,26006,76,1.99 [1.55-2.55],6.720241647175367e-08
Chapter IX Diseases of the circulatory system,Conduction disorders,GUCA2A,Guanylin,25556,74,3.77 [2.15-6.59],3.276025885209956e-06
Chapter IX Diseases of the circulatory system,Conduction disorders,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,21684,66,2.02 [1.35-3.02],0.0006757556834976
Chapter IX Diseases of the circulatory system,Conduction disorders,HSPB6,Heat shock protein beta-6,25913,75,2.45 [1.61-3.72],2.841636611584178e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,IGFBP4,Insulin-like growth factor-binding protein 4,25364,73,2.26 [1.47-3.47],0.0002003476254101
Chapter IX Diseases of the circulatory system,Conduction disorders,IL17C,Interleukin-17C,25217,73,1.54 [1.23-1.93],0.0001906702238773
Chapter IX Diseases of the circulatory system,Conduction disorders,IL1RL1,Interleukin-1 receptor-like 1,25916,76,2.15 [1.47-3.17],9.54435579639888e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,ITPA,Inosine triphosphate pyrophosphatase,21608,66,1.65 [1.23-2.22],0.0009753241655679
Chapter IX Diseases of the circulatory system,Conduction disorders,LGALS7_LGALS7B,Galectin-7,25640,75,1.86 [1.29-2.69],0.0008721923062584
Chapter IX Diseases of the circulatory system,Conduction disorders,LMNB1,Lamin-B1,22187,67,1.57 [1.25-1.97],9.5695567878926e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,MB,Myoglobin,26006,76,1.67 [1.28-2.20],0.0002044651823564
Chapter IX Diseases of the circulatory system,Conduction disorders,MMP12,Macrophage metalloelastase,25728,74,1.98 [1.40-2.80],0.0001067091771768
Chapter IX Diseases of the circulatory system,Conduction disorders,MYL6B,Myosin light chain 6B,21701,64,1.37 [1.15-1.64],0.0004271265548078
Chapter IX Diseases of the circulatory system,Conduction disorders,NOS3,"Nitric oxide synthase, endothelial",25090,72,1.78 [1.40-2.27],2.7109432872663027e-06
Chapter IX Diseases of the circulatory system,Conduction disorders,NPPB,Natriuretic peptides B,25241,75,1.54 [1.28-1.86],3.814520532033537e-06
Chapter IX Diseases of the circulatory system,Conduction disorders,NTproBNP,N-terminal prohormone of brain natriuretic peptide,25674,76,2.15 [1.78-2.58],6.237340676144381e-16
Chapter IX Diseases of the circulatory system,Conduction disorders,OCLN,Occludin,22270,67,2.41 [1.58-3.67],4.531199722148407e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,PGF,Placenta growth factor,25987,76,2.27 [1.43-3.59],0.0004653777488151
Chapter IX Diseases of the circulatory system,Conduction disorders,PINLYP,phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,21800,64,0.55 [0.41-0.75],0.0001748003155581
Chapter IX Diseases of the circulatory system,Conduction disorders,PROS1,Vitamin K-dependent protein S,22347,66,0.17 [0.07-0.40],7.050793319289235e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,RBFOX3,RNA binding protein fox-1 homolog 3,22270,67,2.10 [1.42-3.10],0.0002008791116653
Chapter IX Diseases of the circulatory system,Conduction disorders,REG4,Regenerating islet-derived protein 4,25711,75,1.96 [1.34-2.88],0.0005730108408666
Chapter IX Diseases of the circulatory system,Conduction disorders,RELT,Tumor necrosis factor receptor superfamily member 19L,25680,74,3.46 [1.84-6.50],0.0001174901956549
Chapter IX Diseases of the circulatory system,Conduction disorders,REN,Renin,25674,76,2.15 [1.79-2.57],1.0745599329749792e-16
Chapter IX Diseases of the circulatory system,Conduction disorders,RNASE1,Ribonuclease pancreatic,22327,67,4.04 [1.98-8.24],0.0001268856201357
Chapter IX Diseases of the circulatory system,Conduction disorders,RNASE6,Ribonuclease K6,22171,66,2.25 [1.42-3.55],0.0005275212647031
Chapter IX Diseases of the circulatory system,Conduction disorders,RTKN2,Rhotekin-2,21608,66,1.53 [1.19-1.96],0.0008741750361228
Chapter IX Diseases of the circulatory system,Conduction disorders,SCRG1,Scrapie-responsive protein 1,22308,66,2.98 [1.89-4.70],2.7977618269033496e-06
Chapter IX Diseases of the circulatory system,Conduction disorders,SHISA5,Protein shisa-5,22295,67,3.41 [1.77-6.58],0.0002436991856557
Chapter IX Diseases of the circulatory system,Conduction disorders,SPINK1,Serine protease inhibitor Kazal-type 1,25680,74,1.94 [1.32-2.84],0.000724607662906
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,25763,75,2.83 [1.72-4.67],4.543955188574022e-05
Chapter IX Diseases of the circulatory system,Conduction disorders,UMOD,Uromodulin,25920,76,0.46 [0.34-0.63],7.014832135950085e-07
