Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ACAN,Aggrecan core protein,24743,662,2.01 [1.57-2.56],2.5931087891136653e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ACTA2,"Actin, aortic smooth muscle",24514,656,1.34 [1.17-1.53],1.830819889387264e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ACVRL1,Serine/threonine-protein kinase receptor R3,24753,653,1.78 [1.35-2.34],4.039642252211405e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21040,572,1.70 [1.46-1.99],1.12717934295116e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,25165,669,1.56 [1.23-1.99],0.0002746831782771
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,21604,588,1.53 [1.19-1.96],0.0008659514950497
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",AGR2,Anterior gradient protein 2 homolog,24174,640,1.14 [1.06-1.22],0.0003958930748953
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",AHNAK2,Protein AHNAK2,21076,567,1.73 [1.35-2.23],1.8559294116016257e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",24919,651,1.22 [1.12-1.33],8.555891710022535e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",AMBP,Protein AMBP,25151,663,3.05 [2.15-4.31],2.964592176892538e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",AMN,Protein amnionless,24508,652,1.35 [1.18-1.55],2.359187099413163e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ANGPTL1,Angiopoietin-related protein 1,24601,653,1.49 [1.18-1.88],0.0008813489006255
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ANGPTL4,Angiopoietin-related protein 4,25043,667,1.30 [1.11-1.52],0.0008565938284138
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ANXA10,Annexin A10,24376,642,1.20 [1.10-1.31],1.989099713870772e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ASGR1,Asialoglycoprotein receptor 1,24798,656,1.83 [1.46-2.29],1.1898441223398621e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ASGR2,Asialoglycoprotein receptor 2,21686,594,1.92 [1.43-2.58],1.2248931560026094e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ATRAID,All-trans retinoic acid-induced differentiation factor,21604,588,1.62 [1.34-1.97],6.839747330215997e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",B2M,Beta-2-microglobulin,21700,593,1.38 [1.17-1.63],0.000177520626845
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",21076,567,1.57 [1.26-1.96],7.123837847668014e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",B4GALT1,"Beta-1,4-galactosyltransferase 1",25080,667,1.54 [1.20-1.96],0.000612500398126
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",BAMBI,BMP and activin membrane-bound inhibitor homolog,24356,643,1.46 [1.18-1.81],0.0005801317444943
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",BRK1,Protein BRICK1,24376,642,1.74 [1.49-2.02],7.796320764545336e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",BSG,Basigin,25213,670,2.02 [1.44-2.85],5.460718449813443e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",BTN2A1,Butyrophilin subfamily 2 member A1,25080,667,1.65 [1.28-2.14],0.0001349472461757
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CA12,Carbonic anhydrase 12,24851,654,1.40 [1.15-1.71],0.0009619204079486
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CAPG,Macrophage-capping protein,24805,653,1.32 [1.18-1.48],9.887911559314272e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CCDC80,Coiled-coil domain-containing protein 80,24974,664,1.47 [1.20-1.81],0.000210462907782
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CCL15,C-C motif chemokine 15,25274,673,1.31 [1.13-1.52],0.0004324736049714
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CCL7,C-C motif chemokine 7,24952,651,1.29 [1.16-1.43],1.3700886020347385e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CCN3,CCN family member 3,25235,669,2.22 [1.85-2.66],5.224272095346556e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD27,CD27 antigen,25027,659,1.43 [1.22-1.69],1.954915307953931e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD276,CD276 antigen,24955,664,1.88 [1.55-2.30],3.125777739170157e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD300C,CMRF35-like molecule 6,25200,669,1.65 [1.35-2.00],6.151140095117746e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD300E,CMRF35-like molecule 2,25101,662,1.33 [1.12-1.57],0.0009107577816932
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD300LG,CMRF35-like molecule 9,24954,663,1.44 [1.20-1.72],6.640221709227289e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD302,CD302 antigen,24851,654,1.94 [1.57-2.41],1.216636878125124e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD46,Membrane cofactor protein,24798,663,1.50 [1.19-1.90],0.0006083004929839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD79B,B-cell antigen receptor complex-associated protein beta chain,25255,672,1.35 [1.16-1.58],0.0001401482737302
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD80,T-lymphocyte activation antigen CD80,21670,591,1.48 [1.18-1.84],0.0005541818989922
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD83,CD83 antigen,24952,651,1.56 [1.28-1.90],9.83064938048824e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD93,Complement component C1q receptor,23985,646,1.64 [1.32-2.04],8.636709712363136e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD99,CD99 antigen,24954,663,1.72 [1.26-2.35],0.0007051032864651
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD99L2,CD99 antigen-like protein 2,24954,663,1.67 [1.26-2.22],0.0003639070778693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CDCP1,CUB domain-containing protein 1,24798,656,1.63 [1.45-1.84],1.498721884674853e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CELA2A,Chymotrypsin-like elastase family member 2A,21665,589,0.76 [0.67-0.87],3.7421155804298106e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CFD,Complement factor D,21700,593,2.36 [1.69-3.30],4.821374060982052e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CFHR2,Complement factor H-related protein 2,21547,588,1.33 [1.14-1.56],0.0002759399228054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CFHR5,Complement factor H-related protein 5,21406,591,1.40 [1.15-1.72],0.000944199543804
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",21600,591,1.84 [1.56-2.16],2.062445112640656e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CHCHD6,MICOS complex subunit MIC25,21577,590,1.54 [1.21-1.95],0.0004109050238101
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CHGA,Chromogranin-A,21665,589,1.35 [1.25-1.46],9.00718114361935e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CHI3L1,Chitinase-3-like protein 1,24384,648,1.21 [1.11-1.31],8.967439137074322e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CKAP4,Cytoskeleton-associated protein 4,25121,668,1.99 [1.58-2.52],6.259534941006254e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CKB,Creatine kinase B-type,21665,589,1.38 [1.21-1.57],1.7103484060695696e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CLEC14A,C-type lectin domain family 14 member A,24954,663,1.93 [1.56-2.39],2.008876055441953e-09
