Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Epilepsy,ACE2,Angiotensin-converting enzyme 2,47520,561,2.17 [1.95-2.41],3.609639193295471e-46
Chapter VI Diseases of the nervous system,Epilepsy,AMBP,Protein AMBP,48745,577,4.00 [2.84-5.63],2.1795961652448215e-15
Chapter VI Diseases of the nervous system,Epilepsy,AREG,Amphiregulin,48185,569,1.59 [1.38-1.84],1.222660009807633e-10
Chapter VI Diseases of the nervous system,Epilepsy,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,47263,555,1.40 [1.26-1.55],4.655071190936963e-10
Chapter VI Diseases of the nervous system,Epilepsy,BST2,Bone marrow stromal antigen 2,48830,576,1.45 [1.30-1.62],2.9639421536348416e-11
Chapter VI Diseases of the nervous system,Epilepsy,CA12,Carbonic anhydrase 12,48185,569,2.05 [1.72-2.45],2.5740079991279945e-15
Chapter VI Diseases of the nervous system,Epilepsy,CD14,Monocyte differentiation antigen CD14,47425,557,2.07 [1.78-2.42],2.673267608232221e-20
Chapter VI Diseases of the nervous system,Epilepsy,CD302,CD302 antigen,48185,569,2.34 [1.91-2.87],3.6801244584952573e-16
Chapter VI Diseases of the nervous system,Epilepsy,CD80,T-lymphocyte activation antigen CD80,42133,487,2.00 [1.61-2.50],6.977923876608831e-10
Chapter VI Diseases of the nervous system,Epilepsy,CFHR5,Complement factor H-related protein 5,41616,476,2.18 [1.74-2.71],5.237382587730063e-12
Chapter VI Diseases of the nervous system,Epilepsy,CHI3L1,Chitinase-3-like protein 1,47341,563,1.32 [1.22-1.44],4.3319065428171105e-11
Chapter VI Diseases of the nervous system,Epilepsy,CKAP4,Cytoskeleton-associated protein 4,48678,572,2.20 [1.78-2.71],2.8819410291488457e-13
Chapter VI Diseases of the nervous system,Epilepsy,CKB,Creatine kinase B-type,42128,488,1.75 [1.52-2.02],1.518228467258591e-14
Chapter VI Diseases of the nervous system,Epilepsy,COL4A1,Collagen alpha-1(IV) chain,48391,571,1.76 [1.48-2.10],2.1108306640080792e-10
Chapter VI Diseases of the nervous system,Epilepsy,CPM,Carboxypeptidase M,48588,572,3.24 [2.69-3.91],7.55738904797543e-35
Chapter VI Diseases of the nervous system,Epilepsy,CSF1,Macrophage colony-stimulating factor 1,48606,575,2.28 [1.77-2.94],1.7833813223265076e-10
Chapter VI Diseases of the nervous system,Epilepsy,CTSL,Cathepsin L1,48391,571,2.45 [1.85-3.25],5.840837779789674e-10
Chapter VI Diseases of the nervous system,Epilepsy,CXADR,Coxsackievirus and adenovirus receptor,48325,570,1.57 [1.39-1.78],1.5402480245903213e-12
Chapter VI Diseases of the nervous system,Epilepsy,CXCL13,C-X-C motif chemokine 13,48830,576,1.42 [1.32-1.53],3.1344137090314408e-21
Chapter VI Diseases of the nervous system,Epilepsy,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,46887,548,1.34 [1.22-1.46],1.1145530396687948e-10
Chapter VI Diseases of the nervous system,Epilepsy,EPHA2,Ephrin type-A receptor 2,46665,552,2.09 [1.72-2.55],1.7747496475892545e-13
Chapter VI Diseases of the nervous system,Epilepsy,EPHB4,Ephrin type-B receptor 4,48993,575,2.46 [1.89-3.20],1.7399266338770226e-11
Chapter VI Diseases of the nervous system,Epilepsy,GDF15,Growth/differentiation factor 15,48993,575,1.85 [1.67-2.05],5.639171673647337e-33
Chapter VI Diseases of the nervous system,Epilepsy,GGT1,Glutathione hydrolase 1 proenzyme,48326,565,2.13 [1.91-2.38],1.7081455571120854e-41
Chapter VI Diseases of the nervous system,Epilepsy,GPR37,Prosaposin receptor GPR37,47520,561,1.48 [1.32-1.66],8.967898350617501e-12
Chapter VI Diseases of the nervous system,Epilepsy,HAVCR1,Hepatitis A virus cellular receptor 1,48745,577,1.46 [1.31-1.62],2.710331960629405e-12
Chapter VI Diseases of the nervous system,Epilepsy,HAVCR2,Hepatitis A virus cellular receptor 2,48405,566,1.94 [1.59-2.36],3.1870707349168346e-11
Chapter VI Diseases of the nervous system,Epilepsy,IGFBP2,Insulin-like growth factor-binding protein 2,48914,573,1.54 [1.36-1.74],2.857697560865084e-12
Chapter VI Diseases of the nervous system,Epilepsy,IGFBP3,Insulin-like growth factor-binding protein 3,48598,575,0.46 [0.37-0.57],6.399097297058856e-13
Chapter VI Diseases of the nervous system,Epilepsy,IL18BP,Interleukin-18-binding protein,48598,575,2.02 [1.63-2.50],1.0341142054588284e-10
Chapter VI Diseases of the nervous system,Epilepsy,LAMP2,Lysosome-associated membrane glycoprotein 2,46925,561,3.40 [2.30-5.02],8.316313651543976e-10
Chapter VI Diseases of the nervous system,Epilepsy,LRG1,Leucine-rich alpha-2-glycoprotein,42192,485,2.81 [2.11-3.76],2.545922298768364e-12
Chapter VI Diseases of the nervous system,Epilepsy,MERTK,Tyrosine-protein kinase Mer,48916,576,3.17 [2.43-4.14],2.1291934635493685e-17
Chapter VI Diseases of the nervous system,Epilepsy,MME,Neprilysin,48185,569,1.34 [1.23-1.46],8.090587235037553e-12
Chapter VI Diseases of the nervous system,Epilepsy,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,41946,483,2.16 [1.71-2.73],1.1356516614592356e-10
