Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50071,697,1.60 [1.50-1.71],1.0564664243777629e-42
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACE2,Angiotensin-converting enzyme 2,50339,704,1.96 [1.78-2.17],5.451034942413381e-42
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACHE,Acetylcholinesterase,43608,611,2.25 [1.89-2.68],9.208467345433292e-20
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACP5,Tartrate-resistant acid phosphatase type 5,51501,716,2.17 [1.85-2.56],4.808879568046089e-21
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACY1,Aminoacylase-1,51277,718,2.29 [2.09-2.50],1.8655773346248478e-75
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,43112,597,1.59 [1.41-1.80],1.1045945097996665e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43286,609,1.66 [1.44-1.91],2.781950150191692e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50879,708,0.34 [0.28-0.41],5.997386054074355e-31
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51840,723,0.60 [0.52-0.69],1.2652254192037768e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,51436,719,0.61 [0.53-0.70],7.179764071796506e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAMTSL2,ADAMTS-like protein 2,44579,623,3.73 [3.16-4.40],1.0599406070882551e-54
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADAMTSL4,ADAMTS-like protein 4,43396,601,2.85 [2.19-3.71],6.192864793035988e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADGRD1,Adhesion G-protein coupled receptor D1,43608,611,4.03 [3.47-4.67],6.426937505636639e-76
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADH1B,All-trans-retinol dehydrogenase,43608,611,1.45 [1.33-1.59],4.571405889364853e-16
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,50339,704,1.36 [1.26-1.47],3.756107623161961e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADIPOQ,Adiponectin,44645,627,1.57 [1.40-1.75],3.5313817661570368e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADM,Pro-adrenomedullin,51714,720,4.10 [3.19-5.26],1.5398447323763236e-28
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AGER,Advanced glycosylation end product-specific receptor,51161,717,0.49 [0.42-0.58],2.805299748372347e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AGXT,Serine--pyruvate aminotransferase,51277,718,1.64 [1.52-1.76],5.4614597078386577e-39
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",50959,717,1.21 [1.14-1.29],2.9523802556301857e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AKR1B10,Aldo-keto reductase family 1 member B10,43353,601,1.38 [1.25-1.53],4.382724524493809e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AKR7L,Aflatoxin B1 aldehyde reductase member 4,43286,609,1.49 [1.36-1.62],3.0423571601226967e-19
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ALDH1A1,Retinal dehydrogenase 1,51293,718,1.59 [1.43-1.77],5.379048807841903e-18
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",44495,622,1.92 [1.70-2.18],1.92392042705569e-25
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ANGPT2,Angiopoietin-2,51714,720,1.69 [1.43-1.98],2.4130440763184527e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ANGPTL1,Angiopoietin-related protein 1,50534,706,2.19 [1.75-2.74],4.647182223436702e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ANGPTL7,Angiopoietin-related protein 7,51714,720,2.34 [2.02-2.71],2.4721979650909585e-29
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ANPEP,Aminopeptidase N,51400,717,3.04 [2.51-3.69],1.3401764173973716e-29
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",APOA1,Apolipoprotein A-I,44645,627,2.37 [1.98-2.84],1.2084779593790771e-20
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",APOA2,Apolipoprotein A-II,44611,626,1.76 [1.52-2.04],5.969863664547032e-14
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",APOC1,Apolipoprotein C-I,44560,627,1.74 [1.47-2.06],2.0884856672677443e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",APOM,Apolipoprotein M,51400,716,3.14 [2.52-3.91],2.4802326302494463e-24
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AREG,Amphiregulin,51043,717,1.96 [1.73-2.21],1.4665190377797776e-27
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ARSA,Arylsulfatase A,51293,718,1.70 [1.49-1.93],1.4774569315708576e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ASGR1,Asialoglycoprotein receptor 1,50879,708,2.56 [2.14-3.06],3.24511873187638e-25
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ASS1,Argininosuccinate synthase,43112,597,1.64 [1.49-1.80],1.895405226722887e-25
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",B4GAT1,"Beta-1,4-glucuronyltransferase 1",51293,718,2.41 [1.86-3.12],3.3899013728227716e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,50071,697,1.48 [1.35-1.62],2.947881944076582e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BCAN,Brevican core protein,50879,708,0.48 [0.40-0.58],1.9635262261146253e-14
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BPIFB1,BPI fold-containing family B member 1,51168,714,1.44 [1.29-1.59],1.2104906050811988e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",BST2,Bone marrow stromal antigen 2,51729,721,1.92 [1.78-2.08],1.5475589225241152e-62
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C19orf12,Protein C19orf12,50079,701,1.37 [1.27-1.48],1.5544522221958845e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C1RL,Complement C1r subcomponent-like protein,44567,626,0.34 [0.25-0.46],1.886206729350371e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C4BPB,C4b-binding protein beta chain,51436,719,0.41 [0.35-0.47],1.3857211704156238e-35
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C7,Complement component C7,43570,610,2.57 [2.04-3.25],1.7048105369611249e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CA14,Carbonic anhydrase 14,51714,720,0.50 [0.41-0.60],6.035477944550279e-14
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CA5A,"Carbonic anhydrase 5A, mitochondrial",50339,704,1.46 [1.38-1.56],1.4255671594701312e-32
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CBLN4,Cerebellin-4,51714,720,0.35 [0.29-0.42],1.2341601122481815e-26
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CBS,Cystathionine beta-synthase,43396,601,1.71 [1.54-1.91],4.898556449231473e-22
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CCER2,Coiled-coil domain-containing glutamate-rich protein 2,43396,601,0.60 [0.52-0.68],9.483541591923267e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CCL28,C-C motif chemokine 28,51038,713,1.42 [1.29-1.57],2.789332626431015e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CCL3,C-C motif chemokine 3,51205,717,1.28 [1.19-1.37],1.270114552131536e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CD14,Monocyte differentiation antigen CD14,50242,702,2.22 [1.94-2.56],1.658670284812258e-29
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CD160,CD160 antigen,51840,723,0.63 [0.55-0.73],1.7002287638324046e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CD163,Scavenger receptor cysteine-rich type 1 protein M130,51483,717,1.68 [1.45-1.93],1.369085423215305e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CD99L2,CD99 antigen-like protein 2,51293,718,3.04 [2.35-3.91],1.1033772886851109e-17
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDCP1,CUB domain-containing protein 1,50879,708,1.65 [1.48-1.83],3.784469546284184e-20
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDH2,Cadherin-2,51277,718,1.79 [1.50-2.15],2.7254137251535023e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDH5,Cadherin-5,51911,723,0.48 [0.38-0.61],3.5328697345630835e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDHR2,Cadherin-related family member 2,51043,717,1.58 [1.44-1.74],6.73591306514993e-21
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDHR5,Cadherin-related family member 5,51277,718,0.41 [0.35-0.47],1.8990780428635727e-35
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,51358,719,9.39 [7.24-12.18],4.661564665860066e-64
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,44385,619,0.39 [0.36-0.42],2.9222306209932265e-104
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,49429,684,1.46 [1.33-1.61],4.439626477725234e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CES1,Liver carboxylesterase 1,51406,716,1.52 [1.42-1.63],2.2013103329322355e-35
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CFP,Properdin,44645,627,0.39 [0.29-0.53],8.356010387889672e-10
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHAD,Chondroadherin,43608,611,0.47 [0.41-0.55],1.281357207975532e-23
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",44466,622,1.86 [1.61-2.13],4.984674788334193e-18
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHCHD6,MICOS complex subunit MIC25,44365,616,2.31 [1.98-2.69],1.4225420431392883e-26
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CHI3L1,Chitinase-3-like protein 1,50152,703,2.03 [1.91-2.16],1.1482159543688296e-119
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CILP,Cartilage intermediate layer protein 1,44579,623,1.80 [1.56-2.07],4.421031363380839e-16
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CLPS,Colipase,51208,717,0.73 [0.67-0.80],3.442619731310852e-12
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CLSTN2,Calsyntenin-2,51840,723,1.68 [1.46-1.93],1.821044074490672e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CNTN1,Contactin-1,51911,723,0.47 [0.38-0.59],6.743786886304564e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CNTN5,Contactin-5,51402,716,0.49 [0.41-0.59],3.038665195148824e-14
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",COCH,Cochlin,44573,623,1.66 [1.43-1.93],3.9485372694701416e-11
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",COL4A1,Collagen alpha-1(IV) chain,51277,718,1.85 [1.58-2.16],8.528447062813661e-15
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",COL5A1,Collagen alpha-1(V) chain,43608,611,1.77 [1.52-2.06],3.0541816112709044e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",43396,601,2.05 [1.85-2.28],2.2064830702947606e-40
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CPA1,Carboxypeptidase A1,51911,723,1.56 [1.42-1.71],2.8127772116549118e-21
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CPB1,Carboxypeptidase B,51911,723,1.43 [1.30-1.57],1.9087043286773339e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CPOX,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",43286,609,2.16 [1.76-2.66],1.6120994703366196e-13
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CR2,Complement receptor type 2,51483,717,0.57 [0.50-0.65],2.913367122723062e-16
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CREG1,Protein CREG1,50613,708,2.31 [2.02-2.64],7.307969744140807e-35
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CRISP3,Cysteine-rich secretory protein 3,44196,618,0.32 [0.24-0.41],4.346447076737638e-18
