Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ACE2,Angiotensin-converting enzyme 2,48880,1828,1.31 [1.22-1.40],3.7520769881064376e-14
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ACTA2,"Actin, aortic smooth muscle",48880,1828,1.57 [1.47-1.68],1.3463081767674203e-39
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ACVRL1,Serine/threonine-protein kinase receptor R3,49313,1832,3.12 [2.71-3.59],2.063475914445515e-56
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADA2,Adenosine deaminase 2,49499,1852,1.88 [1.72-2.05],7.429827405979533e-46
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42058,1525,1.81 [1.65-1.98],6.620989840713524e-38
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,50144,1865,2.10 [1.85-2.38],3.639079135186911e-31
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,43118,1552,2.34 [2.05-2.67],1.1421844469744296e-35
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,42058,1525,1.51 [1.33-1.71],1.173168045537188e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,49941,1862,0.73 [0.67-0.80],5.209956003445115e-12
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADAMTSL2,ADAMTS-like protein 2,43312,1560,1.78 [1.57-2.03],1.6820050009834513e-18
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADGRE1,Adhesion G protein-coupled receptor E1,43118,1552,1.31 [1.21-1.43],2.8515099836579794e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADGRE5,Adhesion G protein-coupled receptor E5,50155,1866,1.58 [1.40-1.79],4.154715728563642e-13
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADGRG1,Adhesion G-protein coupled receptor G1,49557,1852,1.26 [1.21-1.32],1.5434029958996011e-25
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADGRG2,Adhesion G-protein coupled receptor G2,49789,1862,0.51 [0.45-0.58],5.9884004832210025e-25
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ADM,Pro-adrenomedullin,50209,1878,3.42 [2.92-4.01],2.243929310388636e-52
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,AGR2,Anterior gradient protein 2 homolog,48225,1796,1.21 [1.16-1.26],1.7804884595996102e-20
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,AGRN,Agrin,50010,1861,2.21 [2.01-2.43],3.0791543318217677e-60
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ALCAM,CD166 antigen,50403,1876,2.18 [1.78-2.66],2.5113491108055383e-14
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,AMBP,Protein AMBP,50136,1871,4.20 [3.48-5.07],2.1164953580482965e-50
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ANG,Angiogenin,49664,1858,1.62 [1.45-1.82],1.3905115315536026e-17
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ANGPT2,Angiopoietin-2,50209,1878,1.97 [1.79-2.18],1.0641689770384096e-40
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ANGPTL1,Angiopoietin-related protein 1,49074,1835,1.59 [1.38-1.84],1.0626547524427418e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ANGPTL4,Angiopoietin-related protein 4,49929,1856,1.78 [1.62-1.95],1.4181710916173155e-35
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ANXA10,Annexin A10,48618,1816,1.19 [1.13-1.24],1.599574009387398e-13
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,49557,1852,1.31 [1.21-1.41],3.4529769795566065e-11
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,APOA2,Apolipoprotein A-II,43344,1566,1.36 [1.24-1.50],3.5236024593897807e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,APOM,Apolipoprotein M,49913,1867,0.62 [0.54-0.71],3.300501495337103e-11
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,AREG,Amphiregulin,49557,1852,1.99 [1.85-2.14],7.721481963923555e-77
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,ASGR1,Asialoglycoprotein receptor 1,49395,1835,2.41 [2.15-2.71],8.035646082416997e-49
