Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ADM,Pro-adrenomedullin,40244,1330,2.00 [1.66-2.42],6.314237710969943e-13
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANXA10,Annexin A10,38982,1289,1.32 [1.25-1.39],4.73333304027223e-25
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AREG,Amphiregulin,39746,1306,1.50 [1.35-1.66],1.0335983252988966e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ASGR1,Asialoglycoprotein receptor 1,39621,1315,1.96 [1.69-2.29],4.8451493175924296e-18
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,B2M,Beta-2-microglobulin,34810,1150,1.43 [1.29-1.59],1.0730762240056948e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,BSG,Basigin,40271,1339,2.43 [1.91-3.09],3.852175551607401e-13
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,BST2,Bone marrow stromal antigen 2,40256,1336,1.43 [1.32-1.55],3.701707596487538e-18
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,C1QA,Complement C1q subcomponent subunit A,40133,1334,2.11 [1.71-2.59],2.07048361915335e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CA9,Carbonic anhydrase 9,40244,1330,1.58 [1.43-1.73],1.421542067508312e-20
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CBLIF,Cobalamin binding intrinsic factor,39813,1322,1.33 [1.24-1.42],3.726551762270912e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CCL20,C-C motif chemokine 20,40340,1340,1.20 [1.14-1.25],5.942049307632212e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD27,CD27 antigen,40021,1326,1.50 [1.34-1.68],1.1057144977256997e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD300E,CMRF35-like molecule 2,40113,1326,1.45 [1.29-1.63],2.886195461815093e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD302,CD302 antigen,39746,1306,1.85 [1.60-2.14],3.2438641742578553e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD74,HLA class II histocompatibility antigen gamma chain,40256,1336,1.78 [1.56-2.03],2.580591560001961e-17
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD79B,B-cell antigen receptor complex-associated protein beta chain,40340,1340,1.39 [1.26-1.54],8.484781078804135e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD83,CD83 antigen,39828,1319,1.71 [1.50-1.96],1.0190893125769535e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CDCP1,CUB domain-containing protein 1,39621,1315,1.33 [1.22-1.45],1.7674216127944878e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CGA,Glycoprotein hormones alpha chain,39924,1328,1.25 [1.17-1.34],1.5494206554402046e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",34700,1150,1.52 [1.34-1.72],7.574404853035941e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHGA,Chromogranin-A,34776,1148,1.85 [1.77-1.94],5.2680525542588655e-152
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CKAP4,Cytoskeleton-associated protein 4,40136,1334,1.76 [1.51-2.06],6.423525965687487e-13
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CLMP,CXADR-like membrane protein,40244,1330,2.05 [1.64-2.57],3.1164139965895576e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CSF1,Macrophage colony-stimulating factor 1,40063,1333,2.16 [1.82-2.56],1.3713311976818357e-18
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CTSD,Cathepsin D,37326,1237,1.45 [1.30-1.61],2.038404131722569e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CTSL,Cathepsin L1,39877,1328,2.55 [2.12-3.08],1.1952728926139448e-22
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CTSZ,Cathepsin Z,39935,1332,1.77 [1.52-2.05],9.244522129864889e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CXCL10,C-X-C motif chemokine 10,40063,1333,1.24 [1.16-1.32],1.7396811700951052e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CXCL17,C-X-C motif chemokine 17,40340,1340,1.44 [1.30-1.60],3.371433702027304e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CXCL9,C-X-C motif chemokine 9,40063,1333,1.29 [1.21-1.38],1.2115520172290208e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,EDA2R,Tumor necrosis factor receptor superfamily member 27,40244,1330,1.56 [1.38-1.77],3.855492752932895e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,EFNA4,Ephrin-A4,39553,1314,1.67 [1.44-1.94],9.097968906277811e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,EGFR,Epidermal growth factor receptor,40394,1343,0.36 [0.27-0.48],7.818387796731834e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,EPHA2,Ephrin type-A receptor 2,38499,1254,1.76 [1.52-2.03],2.149090888555439e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,FGF23,Fibroblast growth factor 23,40179,1329,1.35 [1.26-1.46],7.13888961298332e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,FGFR2,Fibroblast growth factor receptor 2,40021,1326,2.00 [1.62-2.47],1.7679524826070212e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,FSTL3,Follistatin-related protein 3,39798,1323,1.85 [1.60-2.14],1.8795375091213794e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GAST,Gastrin,34700,1150,1.43 [1.38-1.48],4.951640556586104e-98
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GDF15,Growth/differentiation factor 15,40394,1343,1.77 [1.64-1.91],9.68387143321088e-48
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GFRA1,GDNF family receptor alpha-1,40183,1327,1.71 [1.44-2.02],3.8164772710394316e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GM2A,Ganglioside GM2 activator,33932,1116,1.42 [1.27-1.58],5.06498795504696e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GRPEL1,"GrpE protein homolog 1, mitochondrial",39746,1306,1.28 [1.19-1.38],9.666628207835736e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,HAVCR2,Hepatitis A virus cellular receptor 2,39924,1328,1.74 [1.52-1.98],2.655548544093197e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",39828,1319,1.64 [1.40-1.92],8.497890284432505e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ICAM1,Intercellular adhesion molecule 1,39725,1315,1.72 [1.46-2.03],1.3363558682266688e-10
