Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,40539,105,2.24 [1.82-2.77],4.8226229248356294e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD14,Monocyte differentiation antigen CD14,46862,133,2.38 [1.81-3.12],4.3422683623097077e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD59,CD59 glycoprotein,46110,136,3.96 [2.70-5.80],1.875163367835652e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CKAP4,Cytoskeleton-associated protein 4,48126,137,3.09 [2.18-4.38],2.7053877906985124e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL6A3,Collagen alpha-3(VI) chain,48428,138,2.84 [2.05-3.93],3.3815443747131755e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA1,Ephrin-A1,47776,136,3.61 [2.41-5.41],5.555895013412349e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA4,Ephrin-A4,47401,135,3.18 [2.29-4.41],3.863702295746205e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPHA2,Ephrin type-A receptor 2,46126,133,2.59 [1.92-3.49],4.14669429822754e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPHB4,Ephrin type-B receptor 4,48428,138,3.83 [2.52-5.82],2.9490919815075877e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,FOLR1,Folate receptor alpha,47779,134,3.57 [2.47-5.16],1.1060308095967933e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,GDF15,Growth/differentiation factor 15,48428,138,1.92 [1.62-2.27],8.5998299485442e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,HAVCR1,Hepatitis A virus cellular receptor 1,48185,137,1.82 [1.51-2.20],4.962757793256536e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,HAVCR2,Hepatitis A virus cellular receptor 2,47853,136,3.00 [2.13-4.22],2.6257933158474617e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,IGFBP4,Insulin-like growth factor-binding protein 4,47226,135,2.27 [1.78-2.90],3.5774812604045006e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,LAYN,Layilin,47402,136,2.99 [2.15-4.15],6.991174066011601e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,LTBR,Tumor necrosis factor receptor superfamily member 3,47576,134,3.62 [2.44-5.39],1.9415198807264707e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NECTIN2,Nectin-2,47776,137,3.92 [2.69-5.71],1.104696198743332e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NECTIN4,Nectin-4,47991,135,2.77 [2.05-3.75],3.8063898184230917e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NPDC1,Neural proliferation differentiation and control protein 1,47850,137,2.73 [2.01-3.70],9.032054682954774e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TGFBR2,TGF-beta receptor type-2,47991,135,2.92 [2.17-3.93],1.2872363833751397e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,47482,136,2.48 [1.93-3.19],1.4206936037557158e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,47853,136,3.57 [2.46-5.19],2.694545008214392e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,WFDC2,WAP four-disulfide core domain protein 2,45425,124,2.65 [2.02-3.47],2.4353367888042285e-12
