Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ASAH1,Acid ceramidase,21934,192,1.53 [1.22-1.92],0.0002866370238581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CEACAM3,Carcinoembryonic antigen-related cell adhesion molecule 3,24883,212,1.43 [1.17-1.75],0.0004895886527398
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,22117,194,1.79 [1.39-2.30],5.654892921996989e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CHGA,Chromogranin-A,22117,194,1.31 [1.14-1.51],0.0001185736109901
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CLSTN1,Calsyntenin-1,24904,213,0.60 [0.46-0.79],0.0002118072928236
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",25381,217,1.31 [1.12-1.53],0.0007050818920135
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,CXCL17,C-X-C motif chemokine 17,25799,221,1.58 [1.27-1.96],4.0395470187318274e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,ECI2,Enoyl-CoA delta isomerase 2,21414,186,1.38 [1.15-1.66],0.0006223169685296
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,EREG,Proepiregulin,25292,213,1.32 [1.15-1.51],6.875342608734177e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,GCLM,Glutamate--cysteine ligase regulatory subunit,21414,186,1.43 [1.16-1.77],0.0008611932469959
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,GPR15L,Protein GPR15L,22048,193,1.46 [1.19-1.79],0.0002474989970922
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,MMP7,Matrilysin,24996,218,1.60 [1.23-2.07],0.0004380358853549
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,NUP50,Nuclear pore complex protein Nup50,21414,186,1.56 [1.21-2.02],0.0007224369654509
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,PLAUR,Urokinase plasminogen activator surface receptor,25302,218,2.09 [1.38-3.16],0.0005317224849623
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,PRKD2,Serine/threonine-protein kinase D2,21414,186,1.44 [1.19-1.75],0.0001714411288474
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,SLC12A2,Solute carrier family 12 member 2,21414,186,1.54 [1.23-1.94],0.0002124148438601
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TARM1,"T-cell-interacting, activating receptor on myeloid cells protein 1",21508,188,1.29 [1.12-1.48],0.0003030639108552
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TGFB1,Transforming growth factor beta-1 proprotein,25754,220,1.62 [1.22-2.16],0.0009837655753865
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,22114,192,1.69 [1.24-2.30],0.0008187423512178
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,TNFSF14,Tumor necrosis factor ligand superfamily member 14,25337,215,1.41 [1.16-1.73],0.0007043539434276
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,USP28,Ubiquitin carboxyl-terminal hydrolase 28,22072,196,1.59 [1.25-2.01],0.0001217360108147
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,VSIG2,V-set and immunoglobulin domain-containing protein 2,22024,192,1.53 [1.23-1.90],0.0001416822558064
