Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ACE2,Angiotensin-converting enzyme 2,21366,79,1.81 [1.32-2.47],0.000215166086585
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ACY1,Aminoacylase-1,21761,79,1.62 [1.23-2.14],0.0006087482822746
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ADH1B,All-trans-retinol dehydrogenase,18441,70,1.57 [1.23-2.00],0.0002832645057657
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,21366,79,1.62 [1.31-2.00],8.887703713145273e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,AGRN,Agrin,21858,79,2.86 [1.77-4.60],1.6334384479068408e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ALDH1A1,Retinal dehydrogenase 1,21751,76,1.72 [1.27-2.33],0.0004283949640869
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,AREG,Amphiregulin,21663,75,2.09 [1.51-2.89],9.05296557450696e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",21858,79,3.24 [1.73-6.06],0.0002438702204881
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,BST2,Bone marrow stromal antigen 2,21971,76,1.74 [1.35-2.23],1.6241006854178025e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,C19orf12,Protein C19orf12,21263,76,1.43 [1.17-1.75],0.0005894159580428
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CALCA,Calcitonin,21589,74,1.55 [1.19-2.00],0.0009824852442966
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CBS,Cystathionine beta-synthase,18352,71,1.74 [1.28-2.37],0.0004702488481056
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CCL20,C-C motif chemokine 20,22008,79,1.53 [1.31-1.79],1.3094150893812766e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CD74,HLA class II histocompatibility antigen gamma chain,21971,76,3.30 [1.97-5.53],5.593517985266208e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,21786,75,6.60 [2.77-15.73],2.0963077002767205e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,18812,73,2.56 [1.82-3.61],6.62242599766902e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18816,73,2.79 [1.93-4.05],6.078500784898431e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CHCHD6,MICOS complex subunit MIC25,18788,72,2.33 [1.44-3.77],0.0005647244815691
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CKAP4,Cytoskeleton-associated protein 4,21893,79,3.00 [1.74-5.16],7.193939993060581e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,COL6A3,Collagen alpha-3(VI) chain,22022,79,2.53 [1.47-4.34],0.0007661509826994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CRYBB2,Beta-crystallin B2,18816,73,1.45 [1.17-1.81],0.0008593243672934
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CSF1,Macrophage colony-stimulating factor 1,21858,79,3.56 [1.85-6.83],0.0001367248177146
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CSRP3,Cysteine and glycine-rich protein 3,18281,71,1.35 [1.14-1.59],0.000465800020039
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CTSL,Cathepsin L1,21761,79,4.89 [2.44-9.78],7.275380005340984e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CXADR,Coxsackievirus and adenovirus receptor,21764,77,1.88 [1.35-2.62],0.0001809258985322
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,CXCL10,C-X-C motif chemokine 10,21858,79,1.49 [1.17-1.88],0.000976642071438
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DCXR,L-xylulose reductase,21821,75,2.01 [1.46-2.76],1.8944769343216856e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DEFB103A_DEFB103B,Beta-defensin 103,18194,70,1.76 [1.34-2.31],4.2424536587605816e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DEFB4A_DEFB4B,Beta-defensin 4A,21438,74,1.68 [1.47-1.92],2.083788326057522e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,DTNB,Dystrobrevin beta,18758,72,2.05 [1.42-2.95],0.0001311833657849
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",18863,73,1.65 [1.32-2.07],1.543439626439232e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,21938,78,2.80 [1.64-4.79],0.0001709514123855
