Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,BMP10,Bone morphogenetic protein 10,23880,35,8.19 [2.51-26.72],0.0004896476970866
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,CD22,B-cell receptor CD22,28444,39,2.77 [1.66-4.64],0.0001006209478361
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,CD72,B-cell differentiation antigen CD72,23880,35,3.59 [2.24-5.74],9.60929897038184e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,CRIM1,Cysteine-rich motor neuron 1 protein,28235,39,7.33 [2.37-22.70],0.0005497428374305
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,CSF1R,Macrophage colony-stimulating factor 1 receptor,24458,35,2.33 [1.52-3.58],0.0001017037770399
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,EPHA4,Ephrin type-A receptor 4,23880,35,5.38 [1.99-14.53],0.0008992563055816
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,FCER2,Low affinity immunoglobulin epsilon Fc receptor,28097,36,2.09 [1.56-2.79],6.018401061812435e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,FCRL1,Fc receptor-like protein 1,28111,39,2.56 [1.60-4.11],9.533899957327284e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,GFRA2,GDNF family receptor alpha-2,27984,38,5.39 [2.21-13.15],0.0002173109556372
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,IL13,Interleukin-13,27585,37,1.58 [1.23-2.03],0.0003145425573602
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,LRTM2,Leucine-rich repeat and transmembrane domain-containing protein 2,24397,36,2.77 [1.56-4.90],0.0004892512271983
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,PTPRH,Receptor-type tyrosine-protein phosphatase H,24339,36,2.15 [1.40-3.31],0.0004979885858862
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,PXDNL,Peroxidasin-like protein,24318,36,1.58 [1.25-2.00],0.0001559401262926
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,REG3A,Regenerating islet-derived protein 3-alpha,28459,39,2.10 [1.48-2.97],2.9852595382142206e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,RNASE10,Inactive ribonuclease-like protein 10,23756,36,2.01 [1.49-2.72],4.650780763739183e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,SELL,L-selectin,24470,35,4.25 [1.82-9.90],0.0007981117118637
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,SLAMF6,SLAM family member 6,27416,36,2.79 [1.76-4.43],1.3140320865565305e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,SLC39A14,Zinc transporter ZIP14,27441,36,2.36 [1.47-3.79],0.0004004405290233
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,27585,37,2.35 [1.70-3.26],2.7484199227538414e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,UNC5D,Netrin receptor UNC5D,23735,35,3.79 [2.20-6.53],1.4970232988381574e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,VCAM1,Vascular cell adhesion protein 1,28155,39,4.58 [2.06-10.19],0.0001888548484544
