Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PAEP,Glycodelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16582,1638,1.14 [1.09-1.19],6.24673477485791e-08
PAEP,Glycodelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16401,1457,1.13 [1.08-1.19],5.323671756687141e-07
PAEP,Glycodelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16293,1349,1.13 [1.07-1.19],2.323305628771734e-06
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,14151,4543,1.19 [1.15-1.23],3.442890159492039e-22
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14988,3181,1.19 [1.15-1.24],1.5479045251021204e-19
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Hypertension,15030,3223,1.19 [1.15-1.24],1.9385824795574606e-20
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,11912,105,1.46 [1.26-1.69],4.200923970123423e-07
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20101,1814,1.17 [1.12-1.22],8.434262804549358e-13
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Angina pectoris,19361,1074,1.14 [1.08-1.21],3.395258467929406e-06
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",18721,434,1.23 [1.13-1.33],5.26234636504459e-07
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19730,1468,1.20 [1.15-1.26],1.6504087842066855e-14
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9497,684,1.29 [1.20-1.38],4.1715138515227814e-13
PAEP,Glycodelin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",21329,291,1.30 [1.18-1.42],3.168306172239925e-08
PAEP,Glycodelin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,16883,2134,1.11 [1.07-1.16],4.881486009120969e-07
PAEP,Glycodelin,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,14798,6398,1.08 [1.04-1.11],4.161618862871017e-06
PAEP,Glycodelin,Chapter XI Diseases of the digestive system,Hernia,19354,2042,1.17 [1.12-1.22],6.90212668111017e-14
PAEP,Glycodelin,Chapter XI Diseases of the digestive system,Inguinal hernia,18094,782,1.40 [1.32-1.48],6.97011007249592e-30
PAEP,Glycodelin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15452,1618,1.12 [1.07-1.17],1.4907890773901307e-06
PAEP,Glycodelin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",17966,1618,1.12 [1.07-1.17],1.6860362057378023e-06
PAEP,Glycodelin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,14268,434,1.25 [1.16-1.36],1.7141420643652875e-08
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19241,292,1.29 [1.17-1.41],1.578245550858752e-07
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,19317,88,1.48 [1.27-1.73],4.2560420745455013e-07
