Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GAL,Galanin peptides,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21522,640,0.70 [0.63-0.78],1.0353679981681128e-10
GAL,Galanin peptides,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,21770,440,0.74 [0.65-0.84],3.085937731910101e-06
GAL,Galanin peptides,Chapter XI Diseases of the digestive system,Hernia,19609,2079,1.18 [1.11-1.26],3.8464548887901296e-08
GAL,Galanin peptides,Chapter XI Diseases of the digestive system,Inguinal hernia,18332,802,1.57 [1.44-1.73],4.253111838746764e-22
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,15190,4446,0.89 [0.85-0.93],1.4773233219968667e-06
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,14206,185,0.63 [0.52-0.77],6.635093380152006e-06
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,22524,107,0.42 [0.32-0.55],3.4119088500758364e-10
GAL,Galanin peptides,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19491,299,1.56 [1.35-1.81],3.196670364830595e-09
GAL,Galanin peptides,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,19565,90,2.05 [1.57-2.66],9.169671922298881e-08
GAL,Galanin peptides,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,19458,370,1.40 [1.23-1.61],7.308904270658206e-07
