Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ACVRL1,Serine/threonine-protein kinase receptor R3,22843,223,2.33 [1.55-3.50],4.732336132822623e-05
Chapter XI Diseases of the digestive system,Dental caries,AREG,Amphiregulin,22980,227,1.69 [1.30-2.20],9.662626840152848e-05
Chapter XI Diseases of the digestive system,Dental caries,CD300E,CMRF35-like molecule 2,23223,227,1.69 [1.30-2.19],8.647472168620427e-05
Chapter XI Diseases of the digestive system,Dental caries,CDH2,Cadherin-2,23082,222,1.91 [1.40-2.62],4.760372217361721e-05
Chapter XI Diseases of the digestive system,Dental caries,EFNA1,Ephrin-A1,23046,227,2.42 [1.72-3.41],4.6317434301228633e-07
Chapter XI Diseases of the digestive system,Dental caries,EFNA4,Ephrin-A4,22843,223,1.96 [1.42-2.71],3.882003427344929e-05
Chapter XI Diseases of the digestive system,Dental caries,FSTL3,Follistatin-related protein 3,23020,227,1.93 [1.40-2.67],6.340867112254163e-05
Chapter XI Diseases of the digestive system,Dental caries,GDF15,Growth/differentiation factor 15,23369,227,1.69 [1.37-2.08],6.346342487457707e-07
Chapter XI Diseases of the digestive system,Dental caries,IGFBP4,Insulin-like growth factor-binding protein 4,22812,223,1.73 [1.39-2.16],8.272616236032164e-07
Chapter XI Diseases of the digestive system,Dental caries,IL6,Interleukin-6,22980,227,1.32 [1.18-1.48],1.4647652121990442e-06
Chapter XI Diseases of the digestive system,Dental caries,INHBB,Inhibin beta B chain,19556,185,1.68 [1.32-2.15],3.351599763231377e-05
Chapter XI Diseases of the digestive system,Dental caries,NEFL,Neurofilament light polypeptide,22513,220,1.61 [1.31-1.97],6.520919766126811e-06
Chapter XI Diseases of the digestive system,Dental caries,OCLN,Occludin,19972,190,1.74 [1.32-2.28],8.339740343705322e-05
Chapter XI Diseases of the digestive system,Dental caries,PGF,Placenta growth factor,23357,227,2.27 [1.63-3.18],1.592198714910383e-06
Chapter XI Diseases of the digestive system,Dental caries,PIGR,Polymeric immunoglobulin receptor,22793,225,1.83 [1.39-2.42],2.1143643233114488e-05
Chapter XI Diseases of the digestive system,Dental caries,PREB,Prolactin regulatory element-binding protein,22690,223,1.88 [1.38-2.54],5.022155278559091e-05
Chapter XI Diseases of the digestive system,Dental caries,RELT,Tumor necrosis factor receptor superfamily member 19L,23089,227,2.11 [1.48-3.00],3.278170902175451e-05
Chapter XI Diseases of the digestive system,Dental caries,SEPTIN8,Septin-8,19930,190,2.07 [1.50-2.84],8.419203265502302e-06
Chapter XI Diseases of the digestive system,Dental caries,SHISA5,Protein shisa-5,20020,192,2.27 [1.62-3.18],1.9020266207678008e-06
Chapter XI Diseases of the digestive system,Dental caries,SPON2,Spondin-2,22968,222,1.93 [1.39-2.67],8.681977909536968e-05
Chapter XI Diseases of the digestive system,Dental caries,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,23089,227,2.20 [1.58-3.06],2.6353234872459425e-06
Chapter XI Diseases of the digestive system,Dental caries,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,22886,223,1.45 [1.21-1.73],4.792439480609079e-05
Chapter XI Diseases of the digestive system,Dental caries,YAP1,Transcriptional coactivator YAP1,19967,191,2.29 [1.58-3.31],1.2324827667683756e-05
