Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",CCL18,C-C motif chemokine 18,18278,139,1.38 [1.18-1.60],2.970907515761496e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",CXCL17,C-X-C motif chemokine 17,18721,139,1.86 [1.44-2.41],2.4576218054557903e-06
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",ELN,Elastin,16073,128,2.54 [1.61-4.01],6.380856492134459e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",GDF15,Growth/differentiation factor 15,18730,139,1.77 [1.36-2.29],1.827033870651019e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",LIPF,Gastric triacylglycerol lipase,15625,124,1.65 [1.31-2.09],2.24938783221509e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",LMOD1,Leiomodin-1,16050,127,1.94 [1.40-2.69],7.428359299529788e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",PGA4,Pepsin A-4,16092,127,1.59 [1.29-1.96],1.3466626670804262e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",REG4,Regenerating islet-derived protein 4,18501,139,2.25 [1.75-2.89],3.0327507937697275e-10
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",TFF2,Trefoil factor 2,18540,139,1.59 [1.26-2.00],7.692590420594597e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",VSIG2,V-set and immunoglobulin domain-containing protein 2,16015,127,1.55 [1.25-1.91],5.337197023946364e-05
Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",WFDC2,WAP four-disulfide core domain protein 2,17567,133,2.00 [1.48-2.69],5.553123988895284e-06
