Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22733,20,4.21 [2.18-8.14],1.8902328548459783e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,AMBP,Protein AMBP,23001,20,21.85 [4.74-100.77],7.679435031355961e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,ART3,Ecto-ADP-ribosyltransferase 3,22945,20,4.96 [2.27-10.83],5.888816269991228e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,ASGR1,Asialoglycoprotein receptor 1,22636,19,4.14 [2.09-8.18],4.579040092358916e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,BSG,Basigin,23067,20,13.72 [3.80-49.48],6.315877638213441e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CA12,Carbonic anhydrase 12,22733,20,3.64 [1.96-6.78],4.481094236246798e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CCN3,CCN family member 3,23082,20,4.54 [2.19-9.44],5.044633250217185e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CD27,CD27 antigen,22895,20,3.75 [2.14-6.59],4.139523348267742e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CD302,CD302 antigen,22733,20,4.86 [2.57-9.19],1.1406633640105464e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,22733,20,6.95 [2.88-16.82],1.671768803515958e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CD59,CD59 glycoprotein,22041,18,6.36 [2.62-15.42],4.274572579597667e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CKAP4,Cytoskeleton-associated protein 4,22991,19,3.84 [2.09-7.07],1.493026357196093e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CLEC7A,C-type lectin domain family 7 member A,23104,20,4.55 [2.12-9.73],9.547186617309247e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,CLMP,CXADR-like membrane protein,23034,20,9.07 [3.25-25.30],2.5369017119788667e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,COLEC12,Collectin-12,22808,20,10.69 [4.28-26.67],3.859857737985402e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,EFNA1,Ephrin-A1,22799,19,6.05 [2.72-13.45],1.0045622034578065e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,EFNA4,Ephrin-A4,22593,19,4.56 [2.30-9.01],1.331430421309988e-05
