Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ACVRL1,Serine/threonine-protein kinase receptor R3,21494,77,4.03 [2.18-7.45],9.155460683303904e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,BAMBI,BMP and activin membrane-bound inhibitor homolog,21208,77,3.07 [1.87-5.05],1.007641545725356e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CD27,CD27 antigen,21781,80,2.41 [1.63-3.55],8.83692088260454e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CD5,T-cell surface glycoprotein CD5,21887,80,2.41 [1.73-3.37],2.308531921433768e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,CKAP4,Cytoskeleton-associated protein 4,21870,78,2.52 [1.71-3.73],3.4878419984257463e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,EFNA1,Ephrin-A1,21693,79,3.07 [1.77-5.32],6.621596395827067e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,ELN,Elastin,18864,65,4.84 [2.74-8.55],5.1961863163031785e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,18365,65,2.42 [1.59-3.68],3.909733277000078e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,IGFBP4,Insulin-like growth factor-binding protein 4,21467,78,2.03 [1.43-2.88],7.766017006869927e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,INSL4,Early placenta insulin-like peptide,18806,67,1.73 [1.33-2.26],5.546178121127683e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PCDH1,Protocadherin-1,21909,79,3.49 [1.96-6.19],2.0462739940340585e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,21735,79,3.26 [1.94-5.47],7.761211597513907e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,PTGDS,Prostaglandin-H2 D-isomerase,21587,78,2.79 [1.73-4.51],2.497657553036773e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SCARB2,Lysosome membrane protein 2,21112,76,3.11 [2.03-4.77],2.0967996806075749e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,SPP1,Osteopontin,21963,80,2.28 [1.54-3.40],4.460766986853997e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNF,Tumor necrosis factor,21295,77,1.84 [1.36-2.48],6.974122404368316e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,18455,66,2.71 [1.64-4.45],9.040190043680542e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,21919,80,2.57 [1.60-4.12],9.493903037395652e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,21534,78,1.95 [1.47-2.60],4.5601738177636885e-06
