Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ABL1,Tyrosine-protein kinase ABL1,19062,2252,1.11 [1.06-1.18],8.820632230118428e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18697,2197,1.12 [1.07-1.17],1.0932997796308853e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACE2,Angiotensin-converting enzyme 2,18806,2232,1.23 [1.16-1.31],9.590998319075852e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACTA2,"Actin, aortic smooth muscle",18806,2232,1.34 [1.25-1.44],2.727594116134044e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACTN2,Alpha-actinin-2,16054,1873,1.27 [1.19-1.35],7.78949527586757e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACVRL1,Serine/threonine-protein kinase receptor R3,18946,2226,2.22 [1.95-2.53],1.3788304068350138e-32
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACY1,Aminoacylase-1,19148,2263,1.13 [1.07-1.20],1.98101385460783e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,16054,1873,1.25 [1.16-1.35],2.1513894262333e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16118,1896,1.79 [1.60-2.00],4.0280147836605306e-24
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,19278,2271,1.41 [1.24-1.60],7.980782518363913e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,16569,1945,1.69 [1.48-1.93],2.1918324525002705e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,16118,1896,1.29 [1.14-1.47],8.882322170800548e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,19062,2252,1.34 [1.22-1.47],3.9716306501531055e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,16118,1896,1.34 [1.20-1.50],4.652357226992961e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19198,2262,0.78 [0.72-0.84],1.0046347874678915e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTSL2,ADAMTS-like protein 2,16621,1945,1.78 [1.59-1.99],8.989715691657965e-25
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADAMTSL4,ADAMTS-like protein 4,16163,1886,1.52 [1.27-1.82],4.010345094653676e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADGRD1,Adhesion G-protein coupled receptor D1,16239,1900,1.59 [1.43-1.77],5.813015575966375e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADGRG1,Adhesion G-protein coupled receptor G1,19062,2252,1.08 [1.04-1.13],3.341866184717707e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ADM,Pro-adrenomedullin,19326,2283,2.54 [2.19-2.94],1.3076537289167448e-35
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AGR2,Anterior gradient protein 2 homolog,18603,2180,1.12 [1.08-1.17],1.1251671538776386e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AGR3,Anterior gradient protein 3,18673,2196,1.15 [1.08-1.22],4.096448175741546e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AGRN,Agrin,19225,2273,1.69 [1.54-1.86],2.4294847532011827e-27
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AGRP,Agouti-related protein,19381,2290,1.22 [1.14-1.32],6.478019386314625e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AHCY,Adenosylhomocysteinase,19148,2263,1.12 [1.06-1.19],3.501348847185061e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AHNAK,Neuroblast differentiation-associated protein AHNAK,16163,1886,1.37 [1.21-1.56],1.2088645428863004e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AKR7L,Aflatoxin B1 aldehyde reductase member 4,16118,1896,1.15 [1.08-1.22],5.034431114601893e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ALPP,"Alkaline phosphatase, placental type",19062,2252,1.08 [1.04-1.12],1.5659533283252115e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AMBP,Protein AMBP,19296,2281,3.33 [2.79-3.98],4.879182726005134e-40
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANG,Angiogenin,19110,2264,1.56 [1.40-1.73],5.898517773778828e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANGPT2,Angiopoietin-2,19326,2283,1.56 [1.42-1.72],2.8787827644670663e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANGPTL2,Angiopoietin-related protein 2,19151,2262,1.28 [1.17-1.40],2.30991963796284e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANGPTL4,Angiopoietin-related protein 4,19194,2270,1.45 [1.33-1.58],2.4064928092325932e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANGPTL7,Angiopoietin-related protein 7,19326,2283,1.24 [1.12-1.37],2.216426725506151e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANXA10,Annexin A10,18740,2197,1.18 [1.13-1.23],1.629059299495186e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ANXA5,Annexin A5,18675,2190,1.49 [1.32-1.69],1.0652076810118951e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,APCS,Serum amyloid P-component,16470,1922,1.33 [1.16-1.53],6.135701380230464e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,APLP1,Amyloid-like protein 1,19148,2263,0.86 [0.80-0.93],8.480940612325884e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,APOA2,Apolipoprotein A-II,16624,1949,1.33 [1.22-1.44],1.1960765918026798e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,APOH,Beta-2-glycoprotein 1,19147,2256,1.30 [1.18-1.43],1.2874208213719666e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,AREG,Amphiregulin,19062,2252,1.58 [1.45-1.72],5.017805172085991e-25
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ASGR1,Asialoglycoprotein receptor 1,18982,2229,2.25 [2.02-2.51],3.227295331450903e-48
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ASGR2,Asialoglycoprotein receptor 2,16624,1949,2.04 [1.74-2.38],3.710247978733248e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ATOX1,Copper transport protein ATOX1,19198,2262,1.13 [1.07-1.19],7.155408388431441e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,ATRAID,All-trans retinoic acid-induced differentiation factor,16569,1945,1.54 [1.39-1.70],2.371936574261993e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,B2M,Beta-2-microglobulin,16621,1947,1.49 [1.39-1.61],1.6447350510086056e-26
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",16163,1886,1.31 [1.16-1.48],8.666793249719683e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",19225,2273,1.87 [1.64-2.12],3.1997314659000042e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BAG3,BAG family molecular chaperone regulator 3,18946,2226,1.24 [1.12-1.36],1.3182371515417063e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BAG4,BAG family molecular chaperone regulator 4,16118,1896,1.22 [1.12-1.33],2.114205172763854e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,18697,2197,1.15 [1.09-1.21],8.561014744057656e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BAMBI,BMP and activin membrane-bound inhibitor homolog,18697,2197,1.58 [1.40-1.77],1.3280969154346431e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BCAN,Brevican core protein,18982,2229,0.74 [0.66-0.82],1.724474102900754e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",16606,1938,1.54 [1.36-1.74],1.3422996523382418e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BGLAP,Osteocalcin,16621,1945,1.17 [1.11-1.23],3.124683150568332e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BMPER,BMP-binding endothelial regulator protein,16239,1900,2.01 [1.67-2.41],5.965170771490231e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,16118,1896,1.22 [1.11-1.34],3.74607862194259e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BOC,Brother of CDO,18806,2232,0.72 [0.61-0.84],6.112976128036007e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BPIFA2,BPI fold-containing family A member 2,15617,1825,0.90 [0.87-0.94],2.2169608158683527e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BRK1,Protein BRICK1,18740,2197,1.31 [1.21-1.42],8.462449047655397e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BSG,Basigin,19349,2287,2.60 [2.18-3.10],1.7432259178023922e-26
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BST2,Bone marrow stromal antigen 2,19309,2272,1.35 [1.27-1.44],2.78555809856297e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BTN2A1,Butyrophilin subfamily 2 member A1,19225,2273,1.70 [1.50-1.94],7.941369526281178e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,BTN3A2,Butyrophilin subfamily 3 member A2,19139,2242,1.54 [1.42-1.68],2.969814115895343e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,C3,Complement C3,15762,1833,1.21 [1.10-1.32],8.228478474869738e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,C5,Complement C5,16621,1947,1.90 [1.44-2.53],7.473764056032266e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,C7,Complement component C7,16219,1892,1.55 [1.35-1.77],2.368876023578771e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CA12,Carbonic anhydrase 12,19062,2252,1.28 [1.14-1.43],1.6214680955452925e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CA3,Carbonic anhydrase 3,19355,2294,1.15 [1.08-1.22],6.499289437315847e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CA5A,"Carbonic anhydrase 5A, mitochondrial",18806,2232,1.10 [1.06-1.15],2.970198050488474e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CA6,Carbonic anhydrase 6,19087,2249,0.85 [0.80-0.91],1.7020287145061633e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CA9,Carbonic anhydrase 9,19326,2283,1.19 [1.11-1.29],4.848016124640394e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CALB2,Calretinin,18740,2197,1.30 [1.18-1.44],5.122351984728302e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CALCA,Calcitonin,18953,2226,1.12 [1.06-1.18],2.165423994173049e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CALCB,Calcitonin gene-related peptide 2,16561,1938,1.26 [1.15-1.39],2.1641341751180727e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CANT1,Soluble calcium-activated nucleotidase 1,19086,2252,2.27 [1.89-2.72],9.887998726101609e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CAPG,Macrophage-capping protein,19026,2246,1.20 [1.13-1.28],3.129269701479377e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CBLN4,Cerebellin-4,19326,2283,0.78 [0.69-0.87],2.20067392981414e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CCDC80,Coiled-coil domain-containing protein 80,19148,2263,1.41 [1.28-1.56],9.700963809350245e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CCL14,C-C motif chemokine 14,19110,2264,1.35 [1.24-1.46],4.945345639975063e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CCL15,C-C motif chemokine 15,19387,2296,1.34 [1.24-1.46],4.0202133740181926e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,CCL16,C-C motif chemokine 16,19387,2296,1.46 [1.35-1.57],1.744425661039277e-22
