Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Angina pectoris,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,1.06 [1.02-1.10],0.0046869920020915
Chapter IX Diseases of the circulatory system,Angina pectoris,GRN,Progranulin,Inverse variance weighted,46,1.08 [1.03-1.12],0.0003046809065771
Chapter IX Diseases of the circulatory system,Angina pectoris,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.05 [1.00-1.10],0.0383042106931009
Chapter IX Diseases of the circulatory system,Angina pectoris,CD302,CD302 antigen,Inverse variance weighted,17,0.91 [0.85-0.98],0.0154170530505629
Chapter IX Diseases of the circulatory system,Angina pectoris,FURIN,Furin,Inverse variance weighted,6,1.18 [1.04-1.33],0.0080885633218278
Chapter IX Diseases of the circulatory system,Angina pectoris,IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,0.96 [0.93-0.99],0.0084715667317421
Chapter IX Diseases of the circulatory system,Angina pectoris,LAYN,Layilin,Inverse variance weighted,23,0.93 [0.89-0.98],0.005266309082669
Chapter IX Diseases of the circulatory system,Angina pectoris,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.82 [0.70-0.97],0.0167646460332469
Chapter IX Diseases of the circulatory system,Angina pectoris,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.19 [1.03-1.38],0.0160284183952184
Chapter IX Diseases of the circulatory system,Angina pectoris,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.85 [0.74-0.99],0.0334356294722319
Chapter IX Diseases of the circulatory system,Angina pectoris,RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.07 [1.02-1.12],0.0055282373888402
Chapter IX Diseases of the circulatory system,Angina pectoris,IL6,Interleukin-6,Inverse variance weighted,6,0.87 [0.79-0.96],0.0044793046879101
Chapter IX Diseases of the circulatory system,Angina pectoris,MMP7,Matrilysin,Inverse variance weighted,15,1.07 [1.02-1.12],0.0048628197730802
Chapter IX Diseases of the circulatory system,Angina pectoris,ADIPOQ,Adiponectin,Inverse variance weighted,37,0.93 [0.88-0.99],0.0233263779608373
Chapter IX Diseases of the circulatory system,Angina pectoris,LPA,Apolipoprotein(a),Inverse variance weighted,46,1.15 [1.11-1.18],4.21091582550807e-19
Chapter IX Diseases of the circulatory system,Angina pectoris,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,0.97 [0.94-0.99],0.0114057474105709
Chapter IX Diseases of the circulatory system,Angina pectoris,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,1.13 [1.07-1.20],4.52869074746843e-05
Chapter IX Diseases of the circulatory system,Angina pectoris,CA14,Carbonic anhydrase 14,Inverse variance weighted,21,0.91 [0.84-1.00],0.0403777436628378
Chapter IX Diseases of the circulatory system,Angina pectoris,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.85 [0.76-0.96],0.0073495399086458
Chapter IX Diseases of the circulatory system,Angina pectoris,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.87 [0.78-0.98],0.0167741616068953
Chapter IX Diseases of the circulatory system,Angina pectoris,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.14 [1.06-1.23],0.0003625612875041
Chapter IX Diseases of the circulatory system,Angina pectoris,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,15,0.91 [0.84-0.98],0.0179980999456664
Chapter IX Diseases of the circulatory system,Angina pectoris,NFASC,Neurofascin,Inverse variance weighted,19,0.94 [0.89-0.99],0.0111728579690556
Chapter IX Diseases of the circulatory system,Angina pectoris,CPM,Carboxypeptidase M,Inverse variance weighted,23,1.15 [1.04-1.27],0.0053769580910765
Chapter IX Diseases of the circulatory system,Angina pectoris,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,12,0.90 [0.85-0.95],0.0003203776017865
Chapter IX Diseases of the circulatory system,Angina pectoris,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.17 [1.02-1.34],0.0250884223528766
Chapter IX Diseases of the circulatory system,Angina pectoris,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,1.26 [1.16-1.37],5.37259935580133e-08
Chapter IX Diseases of the circulatory system,Angina pectoris,PENK,Proenkephalin-A,Inverse variance weighted,21,1.07 [1.01-1.13],0.0129400484656782
Chapter IX Diseases of the circulatory system,Angina pectoris,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.19 [1.11-1.29],3.34555988556397e-06
