Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Candidiasis,FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.08 [1.01-1.15],0.0287944557047161
Chapter I Certain infectious and parasitic diseases,Candidiasis,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.86 [0.75-0.98],0.0279950598530477
Chapter I Certain infectious and parasitic diseases,Candidiasis,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.55 [1.14-2.10],0.0054295890159112
Chapter I Certain infectious and parasitic diseases,Candidiasis,CTSS,Cathepsin S,Inverse variance weighted,30,1.10 [1.00-1.20],0.0387776206295831
Chapter I Certain infectious and parasitic diseases,Candidiasis,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.35 [1.10-1.65],0.0044002419314662
Chapter I Certain infectious and parasitic diseases,Candidiasis,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.88 [0.78-0.99],0.0409566386108814
Chapter I Certain infectious and parasitic diseases,Candidiasis,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,0.90 [0.83-0.98],0.0109126082512956
Chapter I Certain infectious and parasitic diseases,Candidiasis,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.08 [1.01-1.14],0.0241163735709444
Chapter I Certain infectious and parasitic diseases,Candidiasis,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.92 [0.85-0.99],0.0340776296060188
Chapter I Certain infectious and parasitic diseases,Candidiasis,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.91 [0.83-1.00],0.0406938315712701
Chapter I Certain infectious and parasitic diseases,Candidiasis,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,13,1.13 [1.01-1.27],0.0372741603116713
Chapter I Certain infectious and parasitic diseases,Candidiasis,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.36 [1.02-1.80],0.0353029582041034
Chapter I Certain infectious and parasitic diseases,Candidiasis,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.90 [0.81-0.99],0.0305457356502794
Chapter I Certain infectious and parasitic diseases,Candidiasis,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.31 [1.03-1.65],0.0247344041896107
Chapter I Certain infectious and parasitic diseases,Candidiasis,CTSZ,Cathepsin Z,Inverse variance weighted,16,1.16 [1.04-1.29],0.0062877130916849
Chapter I Certain infectious and parasitic diseases,Candidiasis,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,23,0.85 [0.73-0.98],0.0219365821983411
Chapter I Certain infectious and parasitic diseases,Candidiasis,DLL1,Delta-like protein 1,Inverse variance weighted,13,1.31 [1.08-1.58],0.0061445993129299
Chapter I Certain infectious and parasitic diseases,Candidiasis,CD83,CD83 antigen,Inverse variance weighted,19,1.21 [1.02-1.42],0.0251839657931143
Chapter I Certain infectious and parasitic diseases,Candidiasis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.16 [1.03-1.31],0.0165167971224549
Chapter I Certain infectious and parasitic diseases,Candidiasis,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.55 [1.11-2.16],0.0096287169509186
Chapter I Certain infectious and parasitic diseases,Candidiasis,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.11 [1.04-1.18],0.0013715700337312
Chapter I Certain infectious and parasitic diseases,Candidiasis,EDN1,Endothelin-1,Inverse variance weighted,3,1.36 [1.11-1.65],0.0024294357649546
Chapter I Certain infectious and parasitic diseases,Candidiasis,TNC,Tenascin,Inverse variance weighted,57,1.08 [1.01-1.16],0.0220738629037943
Chapter I Certain infectious and parasitic diseases,Candidiasis,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.15 [1.01-1.31],0.0367857945374641
