Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Left bundle-branch block,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,3.66 [1.27-10.54],0.0162798490355555
Chapter IX Diseases of the circulatory system,Left bundle-branch block,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,0.66 [0.44-0.98],0.0406504706630721
Chapter IX Diseases of the circulatory system,Left bundle-branch block,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.89 [0.80-0.99],0.0317584332287102
Chapter IX Diseases of the circulatory system,Left bundle-branch block,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,0.82 [0.69-0.97],0.0231670370849336
Chapter IX Diseases of the circulatory system,Left bundle-branch block,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.65 [1.11-2.45],0.0138544720797294
Chapter IX Diseases of the circulatory system,Left bundle-branch block,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,0.90 [0.81-1.00],0.0446117906882804
Chapter IX Diseases of the circulatory system,Left bundle-branch block,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.17 [1.00-1.36],0.0498884855765124
Chapter IX Diseases of the circulatory system,Left bundle-branch block,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,1.71 [1.13-2.57],0.0109417799862258
Chapter IX Diseases of the circulatory system,Left bundle-branch block,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.80 [0.66-0.98],0.0325172222149155
Chapter IX Diseases of the circulatory system,Left bundle-branch block,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.76 [0.59-0.98],0.0330143992820199
Chapter IX Diseases of the circulatory system,Left bundle-branch block,VEGFD,Vascular endothelial growth factor D,Inverse variance weighted,7,1.41 [1.02-1.94],0.0373707752968765
Chapter IX Diseases of the circulatory system,Left bundle-branch block,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.42 [1.07-1.89],0.0162602961146595
Chapter IX Diseases of the circulatory system,Left bundle-branch block,KLK4,Kallikrein-4,Inverse variance weighted,20,1.23 [1.07-1.41],0.0032339940137869
Chapter IX Diseases of the circulatory system,Left bundle-branch block,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.89 [0.82-0.97],0.0102778122988017
