Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn's disease NAS,CTSD,Cathepsin D,Inverse variance weighted,24,1.32 [1.03-1.70],0.0262709537790068
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.59 [0.40-0.86],0.0064686277558541
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.29 [1.06-1.56],0.0096395001688354
Chapter XI Diseases of the digestive system,Crohn's disease NAS,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.68 [0.52-0.89],0.0045274937801502
Chapter XI Diseases of the digestive system,Crohn's disease NAS,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.90 [0.81-0.99],0.0234196667259924
Chapter XI Diseases of the digestive system,Crohn's disease NAS,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.44 [1.18-1.76],0.0003190433807471
Chapter XI Diseases of the digestive system,Crohn's disease NAS,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.16 [1.05-1.27],0.003887538391544
Chapter XI Diseases of the digestive system,Crohn's disease NAS,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.43 [1.06-1.93],0.0189504933989018
Chapter XI Diseases of the digestive system,Crohn's disease NAS,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.16 [1.01-1.33],0.0356587884075912
Chapter XI Diseases of the digestive system,Crohn's disease NAS,IL22,Interleukin-22,Inverse variance weighted,5,4.59 [1.30-16.15],0.0176251202566998
Chapter XI Diseases of the digestive system,Crohn's disease NAS,IL18,Interleukin-18,Inverse variance weighted,42,1.16 [1.02-1.30],0.0198802852079225
Chapter XI Diseases of the digestive system,Crohn's disease NAS,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,1.18 [1.01-1.38],0.0343842505855755
Chapter XI Diseases of the digestive system,Crohn's disease NAS,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,1.21 [1.04-1.41],0.0140966435044021
Chapter XI Diseases of the digestive system,Crohn's disease NAS,CDH3,Cadherin-3,Inverse variance weighted,12,2.10 [1.42-3.12],0.0002311940874826
Chapter XI Diseases of the digestive system,Crohn's disease NAS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.17 [1.04-1.32],0.0094513737606915
