Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.05 [1.02-1.08],0.0003484113844866
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.09 [1.01-1.18],0.0254736357544487
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,1.02 [1.00-1.05],0.0439812267570812
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,1.06 [1.01-1.11],0.0224827327371039
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.06 [1.01-1.11],0.0194664503958649
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.28 [1.07-1.54],0.0076342555696652
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.08 [1.03-1.14],0.0010524116624336
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,37,0.93 [0.89-0.97],0.0004268798168997
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PGA4,Pepsin A-4,Inverse variance weighted,9,1.15 [1.02-1.29],0.0195905501660775
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.76 [0.65-0.90],0.0011617318644331
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,Inverse variance weighted,17,0.94 [0.89-0.99],0.0294244630738639
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL15,Interleukin-15,Inverse variance weighted,35,0.92 [0.86-0.99],0.0182354960865037
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.87 [0.81-0.93],0.000159512099547
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.03 [1.00-1.06],0.0375168606207064
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,19,0.87 [0.77-0.98],0.0173532888569516
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.17 [1.00-1.37],0.0461318207087459
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.26 [1.00-1.57],0.0484980482948316
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.16 [1.01-1.34],0.035235689386585
