Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,12,0.79 [0.66-0.95],0.0121018383364993
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,1.17 [1.01-1.37],0.0420824647409028
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.35 [1.05-1.74],0.0194714152754789
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",CD160,CD160 antigen,Inverse variance weighted,36,0.83 [0.73-0.96],0.0092362409052329
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,4.23 [1.46-12.24],0.0077166693730515
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.94 [0.88-1.00],0.0486627846049362
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",PI3,Elafin,Inverse variance weighted,20,0.82 [0.70-0.97],0.0218282304966209
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",THBS2,Thrombospondin-2,Inverse variance weighted,33,0.88 [0.79-0.99],0.0301222054173558
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.43 [1.00-2.03],0.049484138675596
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.10 [1.01-1.19],0.0198234331886706
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.10 [1.00-1.22],0.0471563171140109
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.94 [0.89-0.99],0.0131624591553648
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",SEPTIN8,Septin-8,Inverse variance weighted,6,0.68 [0.48-0.96],0.0263672909678919
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Inverse variance weighted,44,0.92 [0.87-0.97],0.0018938266592783
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.31 [1.05-1.63],0.0159082415718634
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.80 [0.65-0.99],0.0394247039104815
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,Inverse variance weighted,7,0.62 [0.41-0.93],0.0216363291090669
Chapter XIV Diseases of the genitourinary system,"Tubulo-interstitial nephritis, not specified as acute or chronic",CDH3,Cadherin-3,Inverse variance weighted,12,1.41 [1.02-1.97],0.0384995458005917
