Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of liver,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.10 [1.03-1.17],0.0053979546547341
Chapter XI Diseases of the digestive system,Other diseases of liver,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.24 [1.04-1.48],0.014339933245144
Chapter XI Diseases of the digestive system,Other diseases of liver,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.89 [0.80-0.99],0.0279803484352907
Chapter XI Diseases of the digestive system,Other diseases of liver,CDHR2,Cadherin-related family member 2,Inverse variance weighted,16,1.43 [1.08-1.90],0.0136556035011265
Chapter XI Diseases of the digestive system,Other diseases of liver,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,0.88 [0.81-0.95],0.0015596519052426
Chapter XI Diseases of the digestive system,Other diseases of liver,LPL,Lipoprotein lipase,Inverse variance weighted,25,0.82 [0.70-0.96],0.0150978242961277
Chapter XI Diseases of the digestive system,Other diseases of liver,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.20 [1.03-1.40],0.0217554782474733
Chapter XI Diseases of the digestive system,Other diseases of liver,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,1.11 [1.01-1.23],0.0375973438681996
Chapter XI Diseases of the digestive system,Other diseases of liver,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.87 [0.77-0.98],0.0236109605144325
Chapter XI Diseases of the digestive system,Other diseases of liver,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.64 [1.08-2.50],0.0216957680985725
Chapter XI Diseases of the digestive system,Other diseases of liver,TLR3,Toll-like receptor 3,Inverse variance weighted,42,0.93 [0.88-0.99],0.0247597556976545
Chapter XI Diseases of the digestive system,Other diseases of liver,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,1.22 [1.02-1.46],0.0282429756398115
Chapter XI Diseases of the digestive system,Other diseases of liver,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,11,0.91 [0.85-0.98],0.0130033289901805
Chapter XI Diseases of the digestive system,Other diseases of liver,C7,Complement component C7,Inverse variance weighted,60,0.96 [0.92-1.00],0.0326895239303135
Chapter XI Diseases of the digestive system,Other diseases of liver,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.30 [1.03-1.65],0.0291246849494364
Chapter XI Diseases of the digestive system,Other diseases of liver,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.87 [0.75-1.00],0.0490768693266566
Chapter XI Diseases of the digestive system,Other diseases of liver,CES1,Liver carboxylesterase 1,Inverse variance weighted,34,0.91 [0.84-0.99],0.02663856409367
Chapter XI Diseases of the digestive system,Other diseases of liver,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.45 [1.04-2.02],0.028288290514644
Chapter XI Diseases of the digestive system,Other diseases of liver,PKD1,Polycystin-1,Inverse variance weighted,23,0.89 [0.80-0.98],0.0192753756429117
Chapter XI Diseases of the digestive system,Other diseases of liver,TLR1,Toll-like receptor 1,Inverse variance weighted,17,1.16 [1.04-1.30],0.0076211380837982
Chapter XI Diseases of the digestive system,Other diseases of liver,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.19 [1.00-1.41],0.0470944541791733
Chapter XI Diseases of the digestive system,Other diseases of liver,GDNF,Glial cell line-derived neurotrophic factor,Inverse variance weighted,15,1.14 [1.01-1.28],0.0340130702288182
Chapter XI Diseases of the digestive system,Other diseases of liver,MENT,Protein MENT,Inverse variance weighted,30,0.86 [0.78-0.94],0.0016248475049916
Chapter XI Diseases of the digestive system,Other diseases of liver,IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,37,0.90 [0.83-0.98],0.0190913346077576
Chapter XI Diseases of the digestive system,Other diseases of liver,CDH6,Cadherin-6,Inverse variance weighted,34,1.07 [1.00-1.14],0.0350433203398983
Chapter XI Diseases of the digestive system,Other diseases of liver,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,Wald ratio,1,7.41 [3.02-18.18],1.24678952207775e-05
Chapter XI Diseases of the digestive system,Other diseases of liver,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,0.81 [0.69-0.95],0.0121957471963073
Chapter XI Diseases of the digestive system,Other diseases of liver,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.90 [0.82-0.98],0.0145664248605715
Chapter XI Diseases of the digestive system,Other diseases of liver,ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.18 [1.01-1.39],0.0413070125599569
Chapter XI Diseases of the digestive system,Other diseases of liver,BCAM,Basal cell adhesion molecule,Inverse variance weighted,34,1.09 [1.02-1.17],0.0117770081753484
Chapter XI Diseases of the digestive system,Other diseases of liver,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.65 [0.45-0.92],0.0148431844278478
Chapter XI Diseases of the digestive system,Other diseases of liver,NRP1,Neuropilin-1,Inverse variance weighted,26,1.16 [1.06-1.28],0.0021366507748394
Chapter XI Diseases of the digestive system,Other diseases of liver,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.36 [1.14-1.62],0.00075092894934
Chapter XI Diseases of the digestive system,Other diseases of liver,SDHB,Succinate dehydrogenase,Inverse variance weighted,10,2.13 [1.47-3.08],6.29118577019697e-05
Chapter XI Diseases of the digestive system,Other diseases of liver,FBP1,"Fructose-1,6-bisphosphatase 1",Inverse variance weighted,11,0.86 [0.76-0.97],0.0172375886892126
Chapter XI Diseases of the digestive system,Other diseases of liver,EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,30,0.88 [0.79-0.99],0.0261365413361085
Chapter XI Diseases of the digestive system,Other diseases of liver,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.80 [0.66-0.96],0.0191339584412527
