Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Intestinal malabsorption,KLF4,Krueppel-like factor 4,Wald ratio,1,0.04 [0.00-0.63],0.0221419181384629
Chapter XI Diseases of the digestive system,Intestinal malabsorption,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.57 [1.14-2.16],0.0057865272972206
Chapter XI Diseases of the digestive system,Intestinal malabsorption,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.58 [0.43-0.80],0.000652782185526
Chapter XI Diseases of the digestive system,Intestinal malabsorption,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,66,0.88 [0.77-0.99],0.0385026686337318
Chapter XI Diseases of the digestive system,Intestinal malabsorption,LGALS4,Galectin-4,Inverse variance weighted,19,0.79 [0.65-0.96],0.0204317419832169
Chapter XI Diseases of the digestive system,Intestinal malabsorption,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.81 [0.66-1.00],0.0453757371336296
Chapter XI Diseases of the digestive system,Intestinal malabsorption,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.64 [1.08-2.47],0.0193769254257961
Chapter XI Diseases of the digestive system,Intestinal malabsorption,MYL6B,Myosin light chain 6B,Wald ratio,1,8.61 [1.53-48.56],0.0146593665990033
Chapter XI Diseases of the digestive system,Intestinal malabsorption,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.54 [0.34-0.87],0.0117283929130853
Chapter XI Diseases of the digestive system,Intestinal malabsorption,LAYN,Layilin,Inverse variance weighted,23,1.33 [1.02-1.73],0.0344939689803328
Chapter XI Diseases of the digestive system,Intestinal malabsorption,ITGB7,Integrin beta-7,Inverse variance weighted,46,1.18 [1.02-1.38],0.025810685159747
Chapter XI Diseases of the digestive system,Intestinal malabsorption,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.34 [1.10-1.63],0.002985406538606
Chapter XI Diseases of the digestive system,Intestinal malabsorption,CABP2,Calcium-binding protein 2,Inverse variance weighted,5,1.71 [1.12-2.60],0.0127287398391125
Chapter XI Diseases of the digestive system,Intestinal malabsorption,MTR,Methionine synthase,Wald ratio,1,0.11 [0.02-0.63],0.0124461814639983
Chapter XI Diseases of the digestive system,Intestinal malabsorption,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,42,1.15 [1.00-1.31],0.0493220490716547
